,PA
2018-07-11 01:25:00,8687.064207
2018-07-11 01:26:00,8684.934207
2018-07-11 01:27:00,8678.544207
2018-07-11 01:28:00,8681.739207
2018-07-11 01:29:00,8691.324207
2018-07-11 01:30:00,8688.129207
2018-07-11 01:31:00,8683.869207
2018-07-11 01:32:00,8683.869207
2018-07-11 01:33:00,8693.454207
2018-07-11 01:34:00,8693.454207
2018-07-11 01:35:00,8693.454207
2018-07-11 01:36:00,8707.299207
2018-07-11 01:37:00,8695.584207
2018-07-11 01:38:00,8695.584207
2018-07-11 01:39:00,8695.584207
2018-07-11 01:40:00,8698.779207
2018-07-11 01:41:00,8698.779207
2018-07-11 01:42:00,8698.779207
2018-07-11 01:43:00,8698.779207
2018-07-11 01:44:00,8703.039207
2018-07-11 01:45:00,8695.584207
2018-07-11 01:46:00,8695.584207
2018-07-11 01:47:00,8693.454207
2018-07-11 01:48:00,8691.324207
2018-07-11 01:49:00,8690.259207
2018-07-11 01:50:00,8690.259207
2018-07-11 01:51:00,8690.259207
2018-07-11 01:52:00,8690.259207
2018-07-11 01:53:00,8685.999207
2018-07-11 01:54:00,8687.064207
2018-07-11 01:55:00,8687.064207
2018-07-11 01:56:00,8688.129207
2018-07-11 01:57:00,8688.129207
2018-07-11 01:58:00,8688.129207
2018-07-11 01:59:00,8681.739207
2018-07-11 02:00:00,8683.869207
2018-07-11 02:01:00,8683.869207
2018-07-11 02:02:00,8687.064207
2018-07-11 02:03:00,8685.999207
2018-07-11 02:04:00,8670.024207
2018-07-11 02:05:00,8663.634207
2018-07-11 02:06:00,8654.049207
2018-07-11 02:07:00,8654.049207
2018-07-11 02:08:00,8648.724207
2018-07-11 02:09:00,8632.749207
2018-07-11 02:10:00,8621.034207
2018-07-11 02:11:00,8591.214207
2018-07-11 02:12:00,8589.084207
2018-07-11 02:13:00,8600.799207
2018-07-11 02:14:00,8593.344207
2018-07-11 02:15:00,8596.539207
2018-07-11 02:16:00,8602.929207
2018-07-11 02:17:00,8596.539207
2018-07-11 02:18:00,8595.474207
2018-07-11 02:19:00,8592.279207
2018-07-11 02:20:00,8590.149207
2018-07-11 02:21:00,8590.149207
2018-07-11 02:22:00,8585.889207
2018-07-11 02:23:00,8579.499207
2018-07-11 02:24:00,8577.369207
2018-07-11 02:25:00,8590.149207
2018-07-11 02:26:00,8590.149207
2018-07-11 02:27:00,8594.409207
2018-07-11 02:28:00,8593.344207
2018-07-11 02:29:00,8583.759207
2018-07-11 02:30:00,8586.954207
2018-07-11 02:31:00,8588.019207
2018-07-11 02:32:00,8592.279207
2018-07-11 02:33:00,8593.344207
2018-07-11 02:34:00,8593.344207
2018-07-11 02:35:00,8600.799207
2018-07-11 02:36:00,8607.189207
2018-07-11 02:37:00,8612.514207
2018-07-11 02:38:00,8622.099207
2018-07-11 02:39:00,8623.164207
2018-07-11 02:40:00,8639.139207
2018-07-11 02:41:00,8641.269207
2018-07-11 02:42:00,8647.659207
2018-07-11 02:43:00,8635.944207
2018-07-11 02:44:00,8630.619207
2018-07-11 02:45:00,8632.749207
2018-07-11 02:46:00,8617.839207
2018-07-11 02:47:00,8596.539207
2018-07-11 02:48:00,8606.124207
2018-07-11 02:49:00,8606.124207
2018-07-11 02:50:00,8606.124207
2018-07-11 02:51:00,8606.124207
2018-07-11 02:52:00,8621.034207
2018-07-11 02:53:00,8621.034207
2018-07-11 02:54:00,8621.034207
2018-07-11 02:55:00,8621.034207
2018-07-11 02:56:00,8621.034207
2018-07-11 02:57:00,8638.074207
2018-07-11 02:58:00,8641.269207
2018-07-11 02:59:00,8640.204207
2018-07-11 03:00:00,8632.749207
2018-07-11 03:01:00,8635.944207
2018-07-11 03:02:00,8642.334207
2018-07-11 03:03:00,8643.399207
2018-07-11 03:04:00,8644.464207
2018-07-11 03:05:00,8652.984207
2018-07-11 03:06:00,8650.854207
2018-07-11 03:07:00,8622.099207
2018-07-11 03:08:00,8619.969207
2018-07-11 03:09:00,8632.749207
2018-07-11 03:10:00,8632.749207
2018-07-11 03:11:00,8630.619207
2018-07-11 03:12:00,8626.359207
2018-07-11 03:13:00,8624.229207
2018-07-11 03:14:00,8624.229207
2018-07-11 03:15:00,8623.164207
2018-07-11 03:16:00,8618.904207
2018-07-11 03:17:00,8617.839207
2018-07-11 03:18:00,8617.839207
2018-07-11 03:19:00,8616.774207
2018-07-11 03:20:00,8610.384207
2018-07-11 03:21:00,8606.124207
2018-07-11 03:22:00,8601.864207
2018-07-11 03:23:00,8599.734207
2018-07-11 03:24:00,8596.539207
2018-07-11 03:25:00,8598.669207
2018-07-11 03:26:00,8601.864207
2018-07-11 03:27:00,8605.059207
2018-07-11 03:28:00,8605.059207
2018-07-11 03:29:00,8607.189207
2018-07-11 03:30:00,8607.189207
2018-07-11 03:31:00,8606.124207
2018-07-11 03:32:00,8606.124207
2018-07-11 03:33:00,8599.734207
2018-07-11 03:34:00,8599.734207
2018-07-11 03:35:00,8598.669207
2018-07-11 03:36:00,8598.669207
2018-07-11 03:37:00,8598.669207
2018-07-11 03:38:00,8594.409207
2018-07-11 03:39:00,8605.059207
2018-07-11 03:40:00,8605.059207
2018-07-11 03:41:00,8603.994207
2018-07-11 03:42:00,8606.124207
2018-07-11 03:43:00,8608.254207
2018-07-11 03:44:00,8608.254207
2018-07-11 03:45:00,8595.474207
2018-07-11 03:46:00,8594.409207
2018-07-11 03:47:00,8600.799207
2018-07-11 03:48:00,8592.279207
2018-07-11 03:49:00,8597.604207
2018-07-11 03:50:00,8594.409207
2018-07-11 03:51:00,8594.409207
2018-07-11 03:52:00,8601.864207
2018-07-11 03:53:00,8617.839207
2018-07-11 03:54:00,8615.709207
2018-07-11 03:55:00,8619.969207
2018-07-11 03:56:00,8618.904207
2018-07-11 03:57:00,8615.709207
2018-07-11 03:58:00,8609.319207
2018-07-11 03:59:00,8608.254207
2018-07-11 04:00:00,8607.189207
2018-07-11 04:01:00,8600.799207
2018-07-11 04:02:00,8598.669207
2018-07-11 04:03:00,8598.669207
2018-07-11 04:04:00,8594.409207
2018-07-11 04:05:00,8590.149207
2018-07-11 04:06:00,8580.564207
2018-07-11 04:07:00,8585.889207
2018-07-11 04:08:00,8589.084207
2018-07-11 04:09:00,8590.149207
2018-07-11 04:10:00,8583.759207
2018-07-11 04:11:00,8594.409207
2018-07-11 04:12:00,8593.344207
2018-07-11 04:13:00,8592.279207
2018-07-11 04:14:00,8600.799207
2018-07-11 04:15:00,8593.344207
2018-07-11 04:16:00,8598.669207
2018-07-11 04:17:00,8598.669207
2018-07-11 04:18:00,8598.669207
2018-07-11 04:19:00,8598.669207
2018-07-11 04:20:00,8594.409207
2018-07-11 04:21:00,8595.474207
2018-07-11 04:22:00,8591.214207
2018-07-11 04:23:00,8581.629207
2018-07-11 04:24:00,8588.019207
2018-07-11 04:25:00,8583.759207
2018-07-11 04:26:00,8588.019207
2018-07-11 04:27:00,8588.019207
2018-07-11 04:28:00,8584.824207
2018-07-11 04:29:00,8584.824207
2018-07-11 04:30:00,8579.499207
2018-07-11 04:31:00,8580.564207
2018-07-11 04:32:00,8578.434207
2018-07-11 04:33:00,8572.044207
2018-07-11 04:34:00,8579.499207
2018-07-11 04:35:00,8579.499207
2018-07-11 04:36:00,8578.434207
2018-07-11 04:37:00,8578.434207
2018-07-11 04:38:00,8580.564207
2018-07-11 04:39:00,8580.564207
2018-07-11 04:40:00,8580.564207
2018-07-11 04:41:00,8580.564207
2018-07-11 04:42:00,8580.564207
2018-07-11 04:43:00,8580.564207
2018-07-11 04:44:00,8579.499207
2018-07-11 04:45:00,8583.759207
2018-07-11 04:46:00,8584.824207
2018-07-11 04:47:00,8586.954207
2018-07-11 04:48:00,8579.499207
2018-07-11 04:49:00,8578.434207
2018-07-11 04:50:00,8581.629207
2018-07-11 04:51:00,8577.369207
2018-07-11 04:52:00,8576.304207
2018-07-11 04:53:00,8576.304207
2018-07-11 04:54:00,8573.109207
2018-07-11 04:55:00,8573.109207
2018-07-11 04:56:00,8573.109207
2018-07-11 04:57:00,8573.109207
2018-07-11 04:58:00,8573.109207
2018-07-11 04:59:00,8567.784207
2018-07-11 05:00:00,8572.044207
2018-07-11 05:01:00,8572.044207
2018-07-11 05:02:00,8572.044207
2018-07-11 05:03:00,8569.914207
2018-07-11 05:04:00,8568.849207
2018-07-11 05:05:00,8550.744207
2018-07-11 05:06:00,8542.224207
2018-07-11 05:07:00,8557.134207
2018-07-11 05:08:00,8537.964207
2018-07-11 05:09:00,8536.899207
2018-07-11 05:10:00,8509.209207
2018-07-11 05:11:00,8511.339207
2018-07-11 05:12:00,8514.534207
2018-07-11 05:13:00,8512.404207
2018-07-11 05:14:00,8512.404207
2018-07-11 05:15:00,8513.469207
2018-07-11 05:16:00,8516.664207
2018-07-11 05:17:00,8514.534207
2018-07-11 05:18:00,8514.534207
2018-07-11 05:19:00,8512.404207
2018-07-11 05:20:00,8510.274207
2018-07-11 05:21:00,8513.469207
2018-07-11 05:22:00,8512.404207
2018-07-11 05:23:00,8516.664207
2018-07-11 05:24:00,8515.599207
2018-07-11 05:25:00,8511.339207
2018-07-11 05:26:00,8510.274207
2018-07-11 05:27:00,8508.144207
2018-07-11 05:28:00,8509.209207
2018-07-11 05:29:00,8510.274207
2018-07-11 05:30:00,8510.274207
2018-07-11 05:31:00,8512.404207
2018-07-11 05:32:00,8511.339207
2018-07-11 05:33:00,8512.404207
2018-07-11 05:34:00,8514.534207
2018-07-11 05:35:00,8512.404207
2018-07-11 05:36:00,8513.469207
2018-07-11 05:37:00,8514.534207
2018-07-11 05:38:00,8514.534207
2018-07-11 05:39:00,8517.729207
2018-07-11 05:40:00,8517.729207
2018-07-11 05:41:00,8516.664207
2018-07-11 05:42:00,8515.599207
2018-07-11 05:43:00,8519.859207
2018-07-11 05:44:00,8527.314207
2018-07-11 05:45:00,8536.899207
2018-07-11 05:46:00,8540.094207
2018-07-11 05:47:00,8543.289207
2018-07-11 05:48:00,8543.289207
2018-07-11 05:49:00,8544.354207
2018-07-11 05:50:00,8552.874207
2018-07-11 05:51:00,8560.329207
2018-07-11 05:52:00,8545.419207
2018-07-11 05:53:00,8543.289207
2018-07-11 05:54:00,8556.069207
2018-07-11 05:55:00,8555.004207
2018-07-11 05:56:00,8542.224207
2018-07-11 05:57:00,8541.159207
2018-07-11 05:58:00,8543.289207
2018-07-11 05:59:00,8543.289207
2018-07-11 06:00:00,8541.159207
2018-07-11 06:01:00,8543.289207
2018-07-11 06:02:00,8543.289207
2018-07-11 06:03:00,8543.289207
2018-07-11 06:04:00,8543.289207
2018-07-11 06:05:00,8543.289207
2018-07-11 06:06:00,8543.289207
2018-07-11 06:07:00,8549.679207
2018-07-11 06:08:00,8544.354207
2018-07-11 06:09:00,8545.419207
2018-07-11 06:10:00,8545.419207
2018-07-11 06:11:00,8552.874207
2018-07-11 06:12:00,8552.874207
2018-07-11 06:13:00,8559.264207
2018-07-11 06:14:00,8561.394207
2018-07-11 06:15:00,8560.329207
2018-07-11 06:16:00,8560.329207
2018-07-11 06:17:00,8558.199207
2018-07-11 06:18:00,8559.264207
2018-07-11 06:19:00,8559.264207
2018-07-11 06:20:00,8558.199207
2018-07-11 06:21:00,8559.264207
2018-07-11 06:22:00,8559.264207
2018-07-11 06:23:00,8566.719207
2018-07-11 06:24:00,8564.589207
2018-07-11 06:25:00,8564.589207
2018-07-11 06:26:00,8566.719207
2018-07-11 06:27:00,8566.719207
2018-07-11 06:28:00,8558.199207
2018-07-11 06:29:00,8557.134207
2018-07-11 06:30:00,8561.394207
2018-07-11 06:31:00,8555.004207
2018-07-11 06:32:00,8558.199207
2018-07-11 06:33:00,8556.069207
2018-07-11 06:34:00,8564.589207
2018-07-11 06:35:00,8555.004207
2018-07-11 06:36:00,8557.134207
2018-07-11 06:37:00,8559.264207
2018-07-11 06:38:00,8562.459207
2018-07-11 06:39:00,8555.004207
2018-07-11 06:40:00,8556.069207
2018-07-11 06:41:00,8555.004207
2018-07-11 06:42:00,8552.874207
2018-07-11 06:43:00,8542.224207
2018-07-11 06:44:00,8542.224207
2018-07-11 06:45:00,8548.614207
2018-07-11 06:46:00,8546.484207
2018-07-11 06:47:00,8548.614207
2018-07-11 06:48:00,8546.484207
2018-07-11 06:49:00,8541.159207
2018-07-11 06:50:00,8531.574207
2018-07-11 06:51:00,8535.834207
2018-07-11 06:52:00,8535.834207
2018-07-11 06:53:00,8543.289207
2018-07-11 06:54:00,8543.289207
2018-07-11 06:55:00,8543.289207
2018-07-11 06:56:00,8550.744207
2018-07-11 06:57:00,8547.549207
2018-07-11 06:58:00,8547.549207
2018-07-11 06:59:00,8547.549207
2018-07-11 07:00:00,8548.614207
2018-07-11 07:01:00,8542.224207
2018-07-11 07:02:00,8537.964207
2018-07-11 07:03:00,8542.224207
2018-07-11 07:04:00,8547.549207
2018-07-11 07:05:00,8542.224207
2018-07-11 07:06:00,8553.939207
2018-07-11 07:07:00,8555.004207
2018-07-11 07:08:00,8558.199207
2018-07-11 07:09:00,8558.199207
2018-07-11 07:10:00,8552.874207
2018-07-11 07:11:00,8540.094207
2018-07-11 07:12:00,8541.159207
2018-07-11 07:13:00,8545.419207
2018-07-11 07:14:00,8547.549207
2018-07-11 07:15:00,8539.029207
2018-07-11 07:16:00,8543.289207
2018-07-11 07:17:00,8507.079207
2018-07-11 07:18:00,8520.924207
2018-07-11 07:19:00,8536.899207
2018-07-11 07:20:00,8537.964207
2018-07-11 07:21:00,8526.249207
2018-07-11 07:22:00,8530.509207
2018-07-11 07:23:00,8520.924207
2018-07-11 07:24:00,8519.859207
2018-07-11 07:25:00,8515.599207
2018-07-11 07:26:00,8513.469207
2018-07-11 07:27:00,8512.404207
2018-07-11 07:28:00,8512.404207
2018-07-11 07:29:00,8513.469207
2018-07-11 07:30:00,8513.469207
2018-07-11 07:31:00,8535.834207
2018-07-11 07:32:00,8542.224207
2018-07-11 07:33:00,8537.964207
2018-07-11 07:34:00,8528.379207
2018-07-11 07:35:00,8528.379207
2018-07-11 07:36:00,8537.964207
2018-07-11 07:37:00,8536.899207
2018-07-11 07:38:00,8536.899207
2018-07-11 07:39:00,8530.509207
2018-07-11 07:40:00,8531.574207
2018-07-11 07:41:00,8532.639207
2018-07-11 07:42:00,8535.834207
2018-07-11 07:43:00,8532.639207
2018-07-11 07:44:00,8526.249207
2018-07-11 07:45:00,8531.574207
2018-07-11 07:46:00,8528.379207
2018-07-11 07:47:00,8537.964207
2018-07-11 07:48:00,8539.029207
2018-07-11 07:49:00,8537.964207
2018-07-11 07:50:00,8542.224207
2018-07-11 07:51:00,8542.224207
2018-07-11 07:52:00,8551.809207
2018-07-11 07:53:00,8565.654207
2018-07-11 07:54:00,8570.979207
2018-07-11 07:55:00,8563.524207
2018-07-11 07:56:00,8562.459207
2018-07-11 07:57:00,8573.109207
2018-07-11 07:58:00,8582.694207
2018-07-11 07:59:00,8580.564207
2018-07-11 08:00:00,8564.589207
2018-07-11 08:01:00,8583.759207
2018-07-11 08:02:00,8577.369207
2018-07-11 08:03:00,8586.954207
2018-07-11 08:04:00,8586.954207
2018-07-11 08:05:00,8593.344207
2018-07-11 08:06:00,8589.084207
2018-07-11 08:07:00,8578.434207
2018-07-11 08:08:00,8598.669207
2018-07-11 08:09:00,8599.734207
2018-07-11 08:10:00,8624.229207
2018-07-11 08:11:00,8616.774207
2018-07-11 08:12:00,8615.709207
2018-07-11 08:13:00,8622.099207
2018-07-11 08:14:00,8623.164207
2018-07-11 08:15:00,8622.099207
2018-07-11 08:16:00,8621.034207
2018-07-11 08:17:00,8621.034207
2018-07-11 08:18:00,8622.099207
2018-07-11 08:19:00,8615.709207
2018-07-11 08:20:00,8613.579207
2018-07-11 08:21:00,8608.254207
2018-07-11 08:22:00,8610.384207
2018-07-11 08:23:00,8608.254207
2018-07-11 08:24:00,8613.579207
2018-07-11 08:25:00,8612.514207
2018-07-11 08:26:00,8627.424207
2018-07-11 08:27:00,8619.969207
2018-07-11 08:28:00,8618.904207
2018-07-11 08:29:00,8616.774207
2018-07-11 08:30:00,8625.294207
2018-07-11 08:31:00,8628.489207
2018-07-11 08:32:00,8647.659207
2018-07-11 08:33:00,8648.724207
2018-07-11 08:34:00,8639.139207
2018-07-11 08:35:00,8632.749207
2018-07-11 08:36:00,8631.684207
2018-07-11 08:37:00,8616.774207
2018-07-11 08:38:00,8626.359207
2018-07-11 08:39:00,8600.799207
2018-07-11 08:40:00,8602.929207
2018-07-11 08:41:00,8598.669207
2018-07-11 08:42:00,8600.799207
2018-07-11 08:43:00,8599.734207
2018-07-11 08:44:00,8600.799207
2018-07-11 08:45:00,8601.864207
2018-07-11 08:46:00,8581.629207
2018-07-11 08:47:00,8580.564207
2018-07-11 08:48:00,8581.629207
2018-07-11 08:49:00,8561.394207
2018-07-11 08:50:00,8549.679207
2018-07-11 08:51:00,8568.849207
2018-07-11 08:52:00,8567.784207
2018-07-11 08:53:00,8565.654207
2018-07-11 08:54:00,8566.719207
2018-07-11 08:55:00,8572.044207
2018-07-11 08:56:00,8560.329207
2018-07-11 08:57:00,8561.394207
2018-07-11 08:58:00,8549.679207
2018-07-11 08:59:00,8577.369207
2018-07-11 09:00:00,8589.084207
2018-07-11 09:01:00,8581.629207
2018-07-11 09:02:00,8594.409207
2018-07-11 09:03:00,8603.994207
2018-07-11 09:04:00,8585.889207
2018-07-11 09:05:00,8583.759207
2018-07-11 09:06:00,8591.214207
2018-07-11 09:07:00,8589.084207
2018-07-11 09:08:00,8588.019207
2018-07-11 09:09:00,8601.864207
2018-07-11 09:10:00,8605.059207
2018-07-11 09:11:00,8599.734207
2018-07-11 09:12:00,8591.214207
2018-07-11 09:13:00,8589.084207
2018-07-11 09:14:00,8576.304207
2018-07-11 09:15:00,8577.369207
2018-07-11 09:16:00,8576.304207
2018-07-11 09:17:00,8573.109207
2018-07-11 09:18:00,8575.239207
2018-07-11 09:19:00,8584.824207
2018-07-11 09:20:00,8582.694207
2018-07-11 09:21:00,8574.174207
2018-07-11 09:22:00,8581.629207
2018-07-11 09:23:00,8568.849207
2018-07-11 09:24:00,8580.564207
2018-07-11 09:25:00,8580.564207
2018-07-11 09:26:00,8582.694207
2018-07-11 09:27:00,8586.954207
2018-07-11 09:28:00,8588.019207
2018-07-11 09:29:00,8581.629207
2018-07-11 09:30:00,8590.149207
2018-07-11 09:31:00,8590.149207
2018-07-11 09:32:00,8589.084207
2018-07-11 09:33:00,8596.539207
2018-07-11 09:34:00,8613.579207
2018-07-11 09:35:00,8605.059207
2018-07-11 09:36:00,8595.474207
2018-07-11 09:37:00,8594.409207
2018-07-11 09:38:00,8592.279207
2018-07-11 09:39:00,8583.759207
2018-07-11 09:40:00,8578.434207
2018-07-11 09:41:00,8569.914207
2018-07-11 09:42:00,8579.499207
2018-07-11 09:43:00,8577.369207
2018-07-11 09:44:00,8575.239207
2018-07-11 09:45:00,8563.524207
2018-07-11 09:46:00,8563.524207
2018-07-11 09:47:00,8564.589207
2018-07-11 09:48:00,8564.589207
2018-07-11 09:49:00,8557.134207
2018-07-11 09:50:00,8556.069207
2018-07-11 09:51:00,8556.069207
2018-07-11 09:52:00,8543.289207
2018-07-11 09:53:00,8541.159207
2018-07-11 09:54:00,8545.419207
2018-07-11 09:55:00,8549.679207
2018-07-11 09:56:00,8556.069207
2018-07-11 09:57:00,8566.719207
2018-07-11 09:58:00,8583.759207
2018-07-11 09:59:00,8611.449207
2018-07-11 10:00:00,8613.579207
2018-07-11 10:01:00,8622.099207
2018-07-11 10:02:00,8621.034207
2018-07-11 10:03:00,8621.034207
2018-07-11 10:04:00,8630.619207
2018-07-11 10:05:00,8631.684207
2018-07-11 10:06:00,8628.489207
2018-07-11 10:07:00,8630.619207
2018-07-11 10:08:00,8628.489207
2018-07-11 10:09:00,8622.099207
2018-07-11 10:10:00,8619.969207
2018-07-11 10:11:00,8622.099207
2018-07-11 10:12:00,8629.554207
2018-07-11 10:13:00,8629.554207
2018-07-11 10:14:00,8633.814207
2018-07-11 10:15:00,8627.424207
2018-07-11 10:16:00,8628.489207
2018-07-11 10:17:00,8627.424207
2018-07-11 10:18:00,8617.839207
2018-07-11 10:19:00,8621.034207
2018-07-11 10:20:00,8613.579207
2018-07-11 10:21:00,8595.474207
2018-07-11 10:22:00,8609.319207
2018-07-11 10:23:00,8610.384207
2018-07-11 10:24:00,8623.164207
2018-07-11 10:25:00,8621.034207
2018-07-11 10:26:00,8611.449207
2018-07-11 10:27:00,8600.799207
2018-07-11 10:28:00,8609.319207
2018-07-11 10:29:00,8629.554207
2018-07-11 10:30:00,8644.464207
2018-07-11 10:31:00,8624.229207
2018-07-11 10:32:00,8630.619207
2018-07-11 10:33:00,8627.424207
2018-07-11 10:34:00,8617.839207
2018-07-11 10:35:00,8583.759207
2018-07-11 10:36:00,8578.434207
2018-07-11 10:37:00,8568.849207
2018-07-11 10:38:00,8570.979207
2018-07-11 10:39:00,8619.969207
2018-07-11 10:40:00,8601.864207
2018-07-11 10:41:00,8601.864207
2018-07-11 10:42:00,8603.994207
2018-07-11 10:43:00,8596.539207
2018-07-11 10:44:00,8594.409207
2018-07-11 10:45:00,8602.929207
2018-07-11 10:46:00,8603.994207
2018-07-11 10:47:00,8601.864207
2018-07-11 10:48:00,8608.254207
2018-07-11 10:49:00,8601.864207
2018-07-11 10:50:00,8606.124207
2018-07-11 10:51:00,8614.644207
2018-07-11 10:52:00,8623.164207
2018-07-11 10:53:00,8639.139207
2018-07-11 10:54:00,8631.684207
2018-07-11 10:55:00,8621.034207
2018-07-11 10:56:00,8617.839207
2018-07-11 10:57:00,8614.644207
2018-07-11 10:58:00,8612.514207
2018-07-11 10:59:00,8614.644207
2018-07-11 11:00:00,8622.099207
2018-07-11 11:01:00,8626.359207
2018-07-11 11:02:00,8627.424207
2018-07-11 11:03:00,8629.554207
2018-07-11 11:04:00,8631.684207
2018-07-11 11:05:00,8623.164207
2018-07-11 11:06:00,8624.229207
2018-07-11 11:07:00,8618.904207
2018-07-11 11:08:00,8615.709207
2018-07-11 11:09:00,8615.709207
2018-07-11 11:10:00,8600.799207
2018-07-11 11:11:00,8600.799207
2018-07-11 11:12:00,8598.669207
2018-07-11 11:13:00,8598.669207
2018-07-11 11:14:00,8597.604207
2018-07-11 11:15:00,8597.604207
2018-07-11 11:16:00,8600.799207
2018-07-11 11:17:00,8602.929207
2018-07-11 11:18:00,8602.929207
2018-07-11 11:19:00,8602.929207
2018-07-11 11:20:00,8605.059207
2018-07-11 11:21:00,8607.189207
2018-07-11 11:22:00,8601.864207
2018-07-11 11:23:00,8601.864207
2018-07-11 11:24:00,8607.189207
2018-07-11 11:25:00,8607.189207
2018-07-11 11:26:00,8619.969207
2018-07-11 11:27:00,8627.424207
2018-07-11 11:28:00,8631.684207
2018-07-11 11:29:00,8626.359207
2018-07-11 11:30:00,8617.839207
2018-07-11 11:31:00,8617.839207
2018-07-11 11:32:00,8617.839207
2018-07-11 11:33:00,8615.709207
2018-07-11 11:34:00,8612.514207
2018-07-11 11:35:00,8619.969207
2018-07-11 11:36:00,8619.969207
2018-07-11 11:37:00,8619.969207
2018-07-11 11:38:00,8617.839207
2018-07-11 11:39:00,8622.099207
2018-07-11 11:40:00,8630.619207
2018-07-11 11:41:00,8632.749207
2018-07-11 11:42:00,8634.879207
2018-07-11 11:43:00,8629.554207
2018-07-11 11:44:00,8634.879207
2018-07-11 11:45:00,8634.879207
2018-07-11 11:46:00,8638.074207
2018-07-11 11:47:00,8658.309207
2018-07-11 11:48:00,8673.219207
2018-07-11 11:49:00,8651.919207
2018-07-11 11:50:00,8645.529207
2018-07-11 11:51:00,8644.464207
2018-07-11 11:52:00,8650.854207
2018-07-11 11:53:00,8644.464207
2018-07-11 11:54:00,8647.659207
2018-07-11 11:55:00,8640.204207
2018-07-11 11:56:00,8624.229207
2018-07-11 11:57:00,8614.644207
2018-07-11 11:58:00,8681.739207
2018-07-11 11:59:00,8693.454207
2018-07-11 12:00:00,8691.324207
2018-07-11 12:01:00,8678.544207
2018-07-11 12:02:00,8688.129207
2018-07-11 12:03:00,8680.674207
2018-07-11 12:04:00,8677.479207
2018-07-11 12:05:00,8675.349207
2018-07-11 12:06:00,8675.349207
2018-07-11 12:07:00,8646.594207
2018-07-11 12:08:00,8645.529207
2018-07-11 12:09:00,8645.529207
2018-07-11 12:10:00,8641.269207
2018-07-11 12:11:00,8631.684207
2018-07-11 12:12:00,8630.619207
2018-07-11 12:13:00,8630.619207
2018-07-11 12:14:00,8635.944207
2018-07-11 12:15:00,8626.359207
2018-07-11 12:16:00,8618.904207
2018-07-11 12:17:00,8612.514207
2018-07-11 12:18:00,8612.514207
2018-07-11 12:19:00,8611.449207
2018-07-11 12:20:00,8611.449207
2018-07-11 12:21:00,8611.449207
2018-07-11 12:22:00,8608.254207
2018-07-11 12:23:00,8601.864207
2018-07-11 12:24:00,8615.709207
2018-07-11 12:25:00,8614.644207
2018-07-11 12:26:00,8631.684207
2018-07-11 12:27:00,8632.749207
2018-07-11 12:28:00,8632.749207
2018-07-11 12:29:00,8628.489207
2018-07-11 12:30:00,8643.399207
2018-07-11 12:31:00,8622.099207
2018-07-11 12:32:00,8617.839207
2018-07-11 12:33:00,8617.839207
2018-07-11 12:34:00,8624.229207
2018-07-11 12:35:00,8615.709207
2018-07-11 12:36:00,8617.839207
2018-07-11 12:37:00,8624.229207
2018-07-11 12:38:00,8625.294207
2018-07-11 12:39:00,8625.294207
2018-07-11 12:40:00,8611.449207
2018-07-11 12:41:00,8607.189207
2018-07-11 12:42:00,8618.904207
2018-07-11 12:43:00,8617.839207
2018-07-11 12:44:00,8627.424207
2018-07-11 12:45:00,8628.489207
2018-07-11 12:46:00,8628.489207
2018-07-11 12:47:00,8616.774207
2018-07-11 12:48:00,8614.644207
2018-07-11 12:49:00,8618.904207
2018-07-11 12:50:00,8608.254207
2018-07-11 12:51:00,8610.384207
2018-07-11 12:52:00,8612.514207
2018-07-11 12:53:00,8612.514207
2018-07-11 12:54:00,8615.709207
2018-07-11 12:55:00,8615.709207
2018-07-11 12:56:00,8613.579207
2018-07-11 12:57:00,8613.579207
2018-07-11 12:58:00,8613.579207
2018-07-11 12:59:00,8619.969207
2018-07-11 13:00:00,8619.969207
2018-07-11 13:01:00,8618.904207
2018-07-11 13:02:00,8618.904207
2018-07-11 13:03:00,8618.904207
2018-07-11 13:04:00,8618.904207
2018-07-11 13:05:00,8617.839207
2018-07-11 13:06:00,8616.774207
2018-07-11 13:07:00,8616.774207
2018-07-11 13:08:00,8616.774207
2018-07-11 13:09:00,8615.709207
2018-07-11 13:10:00,8609.319207
2018-07-11 13:11:00,8603.994207
2018-07-11 13:12:00,8599.734207
2018-07-11 13:13:00,8603.994207
2018-07-11 13:14:00,8597.604207
2018-07-11 13:15:00,8605.059207
2018-07-11 13:16:00,8605.059207
2018-07-11 13:17:00,8605.059207
2018-07-11 13:18:00,8607.189207
2018-07-11 13:19:00,8609.319207
2018-07-11 13:20:00,8603.994207
2018-07-11 13:21:00,8610.384207
2018-07-11 13:22:00,8608.254207
2018-07-11 13:23:00,8608.254207
2018-07-11 13:24:00,8608.254207
2018-07-11 13:25:00,8589.084207
2018-07-11 13:26:00,8589.084207
2018-07-11 13:27:00,8589.084207
2018-07-11 13:28:00,8584.824207
2018-07-11 13:29:00,8590.149207
2018-07-11 13:30:00,8595.474207
2018-07-11 13:31:00,8598.669207
2018-07-11 13:32:00,8621.034207
2018-07-11 13:33:00,8618.904207
2018-07-11 13:34:00,8621.034207
2018-07-11 13:35:00,8621.034207
2018-07-11 13:36:00,8621.034207
2018-07-11 13:37:00,8626.359207
2018-07-11 13:38:00,8624.229207
2018-07-11 13:39:00,8626.359207
2018-07-11 13:40:00,8618.904207
