,TT
2018-07-20 12:52:00,11088.1508395
2018-07-20 12:53:00,11081.3564395
2018-07-20 12:54:00,11081.3564395
2018-07-20 12:55:00,11081.3564395
2018-07-20 12:56:00,11081.3564395
2018-07-20 12:57:00,11088.1508395
2018-07-20 12:58:00,11084.7536395
2018-07-20 12:59:00,11081.3564395
2018-07-20 13:00:00,11081.3564395
2018-07-20 13:01:00,11088.1508395
2018-07-20 13:02:00,11088.1508395
2018-07-20 13:03:00,11081.3564395
2018-07-20 13:04:00,11077.9592395
2018-07-20 13:05:00,11074.5620395
2018-07-20 13:06:00,11067.7676395
2018-07-20 13:07:00,11067.7676395
2018-07-20 13:08:00,11067.7676395
2018-07-20 13:09:00,11067.7676395
2018-07-20 13:10:00,11067.7676395
2018-07-20 13:11:00,11067.7676395
2018-07-20 13:12:00,11074.5620395
2018-07-20 13:13:00,11074.5620395
2018-07-20 13:14:00,11074.5620395
2018-07-20 13:15:00,11074.5620395
2018-07-20 13:16:00,11074.5620395
2018-07-20 13:17:00,11074.5620395
2018-07-20 13:18:00,11074.5620395
2018-07-20 13:19:00,11074.5620395
2018-07-20 13:20:00,11071.1648395
2018-07-20 13:21:00,11074.5620395
2018-07-20 13:22:00,11074.5620395
2018-07-20 13:23:00,11074.5620395
2018-07-20 13:24:00,11074.5620395
2018-07-20 13:25:00,11071.1648395
2018-07-20 13:26:00,11067.7676395
2018-07-20 13:27:00,11067.7676395
2018-07-20 13:28:00,11067.7676395
2018-07-20 13:29:00,11071.1648395
2018-07-20 13:30:00,11067.7676395
2018-07-20 13:31:00,11067.7676395
2018-07-20 13:32:00,11067.7676395
2018-07-20 13:33:00,11060.9732395
2018-07-20 13:34:00,11054.1788395
2018-07-20 13:35:00,11054.1788395
2018-07-20 13:36:00,11054.1788395
2018-07-20 13:37:00,11054.1788395
2018-07-20 13:38:00,11054.1788395
2018-07-20 13:39:00,11054.1788395
2018-07-20 13:40:00,11054.1788395
2018-07-20 13:41:00,11054.1788395
2018-07-20 13:42:00,11060.9732395
2018-07-20 13:43:00,11060.9732395
2018-07-20 13:44:00,11060.9732395
2018-07-20 13:45:00,11060.9732395
2018-07-20 13:46:00,11071.1648395
2018-07-20 13:47:00,11074.5620395
2018-07-20 13:48:00,11074.5620395
2018-07-20 13:49:00,11074.5620395
2018-07-20 13:50:00,11074.5620395
2018-07-20 13:51:00,11074.5620395
2018-07-20 13:52:00,11074.5620395
2018-07-20 13:53:00,11074.5620395
2018-07-20 13:54:00,11074.5620395
2018-07-20 13:55:00,11074.5620395
2018-07-20 13:56:00,11074.5620395
2018-07-20 13:57:00,11074.5620395
2018-07-20 13:58:00,11074.5620395
2018-07-20 13:59:00,11074.5620395
2018-07-20 14:00:00,11071.1648395
2018-07-20 14:01:00,11071.1648395
2018-07-20 14:02:00,11074.5620395
2018-07-20 14:03:00,11074.5620395
2018-07-20 14:04:00,11071.1648395
2018-07-20 14:05:00,11074.5620395
2018-07-20 14:06:00,11074.5620395
2018-07-20 14:07:00,11077.9592395
2018-07-20 14:08:00,11077.9592395
2018-07-20 14:09:00,11074.5620395
2018-07-20 14:10:00,11074.5620395
2018-07-20 14:11:00,11067.7676395
2018-07-20 14:12:00,11067.7676395
2018-07-20 14:13:00,11067.7676395
2018-07-20 14:14:00,11067.7676395
2018-07-20 14:15:00,11067.7676395
2018-07-20 14:16:00,11067.7676395
2018-07-20 14:17:00,11060.9732395
2018-07-20 14:18:00,11067.7676395
2018-07-20 14:19:00,11067.7676395
2018-07-20 14:20:00,11067.7676395
2018-07-20 14:21:00,11060.9732395
2018-07-20 14:22:00,11060.9732395
2018-07-20 14:23:00,11060.9732395
2018-07-20 14:24:00,11060.9732395
2018-07-20 14:25:00,11060.9732395
2018-07-20 14:26:00,11060.9732395
2018-07-20 14:27:00,11060.9732395
2018-07-20 14:28:00,11060.9732395
2018-07-20 14:29:00,11060.9732395
2018-07-20 14:30:00,11067.7676395
2018-07-20 14:31:00,11067.7676395
2018-07-20 14:32:00,11074.5620395
2018-07-20 14:33:00,11067.7676395
2018-07-20 14:34:00,11074.5620395
2018-07-20 14:35:00,11067.7676395
2018-07-20 14:36:00,11067.7676395
2018-07-20 14:37:00,11067.7676395
2018-07-20 14:38:00,11067.7676395
2018-07-20 14:39:00,11067.7676395
2018-07-20 14:40:00,11067.7676395
2018-07-20 14:41:00,11081.3564395
2018-07-20 14:42:00,11081.3564395
2018-07-20 14:43:00,11081.3564395
2018-07-20 14:44:00,11081.3564395
2018-07-20 14:45:00,11081.3564395
2018-07-20 14:46:00,11074.5620395
2018-07-20 14:47:00,11074.5620395
2018-07-20 14:48:00,11074.5620395
2018-07-20 14:49:00,11074.5620395
2018-07-20 14:50:00,11071.1648395
2018-07-20 14:51:00,11074.5620395
2018-07-20 14:52:00,11074.5620395
2018-07-20 14:53:00,11067.7676395
2018-07-20 14:54:00,11067.7676395
2018-07-20 14:55:00,11071.1648395
2018-07-20 14:56:00,11071.1648395
2018-07-20 14:57:00,11071.1648395
2018-07-20 14:58:00,11074.5620395
2018-07-20 14:59:00,11067.7676395
2018-07-20 15:00:00,11060.9732395
2018-07-20 15:01:00,11057.5760395
2018-07-20 15:02:00,11060.9732395
2018-07-20 15:03:00,11060.9732395
2018-07-20 15:04:00,11060.9732395
2018-07-20 15:05:00,11060.9732395
2018-07-20 15:06:00,11060.9732395
2018-07-20 15:07:00,11060.9732395
2018-07-20 15:08:00,11060.9732395
2018-07-20 15:09:00,11054.1788395
2018-07-20 15:10:00,11060.9732395
2018-07-20 15:11:00,11060.9732395
2018-07-20 15:12:00,11060.9732395
2018-07-20 15:13:00,11060.9732395
2018-07-20 15:14:00,11060.9732395
2018-07-20 15:15:00,11060.9732395
2018-07-20 15:16:00,11060.9732395
2018-07-20 15:17:00,11060.9732395
2018-07-20 15:18:00,11060.9732395
2018-07-20 15:19:00,11060.9732395
2018-07-20 15:20:00,11060.9732395
2018-07-20 15:21:00,11067.7676395
2018-07-20 15:22:00,11067.7676395
2018-07-20 15:23:00,11064.3704395
2018-07-20 15:24:00,11064.3704395
2018-07-22 18:44:00,11074.5620395
2018-07-22 18:45:00,11047.3844395
2018-07-22 18:46:00,11060.9732395
2018-07-22 18:47:00,11067.7676395
2018-07-22 18:48:00,11074.5620395
2018-07-22 18:49:00,11067.7676395
2018-07-22 18:50:00,11074.5620395
2018-07-22 18:51:00,11081.3564395
2018-07-22 18:52:00,11094.9452395
2018-07-22 18:53:00,11094.9452395
2018-07-22 18:54:00,11101.7396395
2018-07-22 18:55:00,11122.1228395
2018-07-22 18:56:00,11115.3284395
2018-07-22 18:57:00,11108.5340395
2018-07-22 18:58:00,11101.7396395
2018-07-22 18:59:00,11094.9452395
2018-07-22 19:00:00,11108.5340395
2018-07-22 19:01:00,11108.5340395
2018-07-22 19:02:00,11108.5340395
2018-07-22 19:03:00,11135.7116395
2018-07-22 19:04:00,11142.5060395
2018-07-22 19:05:00,11149.3004395
2018-07-22 19:06:00,11135.7116395
2018-07-22 19:07:00,11149.3004395
2018-07-22 19:08:00,11135.7116395
2018-07-22 19:09:00,11122.1228395
2018-07-22 19:10:00,11115.3284395
2018-07-22 19:11:00,11122.1228395
2018-07-22 19:12:00,11149.3004395
2018-07-22 19:13:00,11162.8892395
2018-07-22 19:14:00,11162.8892395
2018-07-22 19:15:00,11156.0948395
2018-07-22 19:16:00,11162.8892395
2018-07-22 19:17:00,11159.4920395
2018-07-22 19:18:00,11156.0948395
2018-07-22 19:19:00,11156.0948395
2018-07-22 19:20:00,11162.8892395
2018-07-22 19:21:00,11169.6836395
2018-07-22 19:22:00,11176.4780395
2018-07-22 19:23:00,11176.4780395
2018-07-22 19:24:00,11162.8892395
2018-07-22 19:25:00,11169.6836395
2018-07-22 19:26:00,11162.8892395
2018-07-22 19:27:00,11169.6836395
2018-07-22 19:28:00,11169.6836395
2018-07-22 19:29:00,11142.5060395
2018-07-22 19:30:00,11149.3004395
2018-07-22 19:31:00,11156.0948395
2018-07-22 19:32:00,11176.4780395
2018-07-22 19:33:00,11183.2724395
2018-07-22 19:34:00,11176.4780395
2018-07-22 19:35:00,11190.0668395
2018-07-22 19:36:00,11203.6556395
2018-07-22 19:37:00,11217.2444395
2018-07-22 19:38:00,11224.0388395
2018-07-22 19:39:00,11230.8332395
2018-07-22 19:40:00,11230.8332395
2018-07-22 19:41:00,11230.8332395
2018-07-22 19:42:00,11230.8332395
2018-07-22 19:43:00,11224.0388395
2018-07-22 19:44:00,11230.8332395
2018-07-22 19:45:00,11230.8332395
2018-07-22 19:46:00,11210.4500395
2018-07-22 19:47:00,11203.6556395
2018-07-22 19:48:00,11196.8612395
2018-07-22 19:49:00,11203.6556395
2018-07-22 19:50:00,11210.4500395
2018-07-22 19:51:00,11210.4500395
2018-07-22 19:52:00,11203.6556395
2018-07-22 19:53:00,11203.6556395
2018-07-22 19:54:00,11203.6556395
2018-07-22 19:55:00,11203.6556395
2018-07-22 19:56:00,11190.0668395
2018-07-22 19:57:00,11176.4780395
2018-07-22 19:58:00,11196.8612395
2018-07-22 19:59:00,11196.8612395
2018-07-22 20:00:00,11183.2724395
2018-07-22 20:01:00,11190.0668395
2018-07-22 20:02:00,11210.4500395
2018-07-22 20:03:00,11203.6556395
2018-07-22 20:04:00,11196.8612395
2018-07-22 20:05:00,11190.0668395
2018-07-22 20:06:00,11190.0668395
2018-07-22 20:07:00,11196.8612395
2018-07-22 20:08:00,11190.0668395
2018-07-22 20:09:00,11183.2724395
2018-07-22 20:10:00,11196.8612395
2018-07-22 20:11:00,11183.2724395
2018-07-22 20:12:00,11169.6836395
2018-07-22 20:13:00,11169.6836395
2018-07-22 20:14:00,11176.4780395
2018-07-22 20:15:00,11183.2724395
2018-07-22 20:16:00,11183.2724395
2018-07-22 20:17:00,11176.4780395
2018-07-22 20:18:00,11169.6836395
2018-07-22 20:19:00,11169.6836395
2018-07-22 20:20:00,11183.2724395
2018-07-22 20:21:00,11166.2864395
2018-07-22 20:22:00,11169.6836395
2018-07-22 20:23:00,11162.8892395
2018-07-22 20:24:00,11169.6836395
2018-07-22 20:25:00,11169.6836395
2018-07-22 20:26:00,11169.6836395
2018-07-22 20:27:00,11176.4780395
2018-07-22 20:28:00,11183.2724395
2018-07-22 20:29:00,11176.4780395
2018-07-22 20:30:00,11183.2724395
2018-07-22 20:31:00,11176.4780395
2018-07-22 20:32:00,11183.2724395
2018-07-22 20:33:00,11176.4780395
2018-07-22 20:34:00,11176.4780395
2018-07-22 20:35:00,11169.6836395
2018-07-22 20:36:00,11169.6836395
2018-07-22 20:37:00,11176.4780395
2018-07-22 20:38:00,11183.2724395
2018-07-22 20:39:00,11162.8892395
2018-07-22 20:40:00,11169.6836395
2018-07-22 20:41:00,11166.2864395
2018-07-22 20:42:00,11152.6976395
2018-07-22 20:43:00,11149.3004395
2018-07-22 20:44:00,11142.5060395
2018-07-22 20:45:00,11149.3004395
2018-07-22 20:46:00,11149.3004395
2018-07-22 20:47:00,11145.9032395
2018-07-22 20:48:00,11135.7116395
2018-07-22 20:49:00,11142.5060395
2018-07-22 20:50:00,11135.7116395
2018-07-22 20:51:00,11135.7116395
2018-07-22 20:52:00,11149.3004395
2018-07-22 20:53:00,11149.3004395
2018-07-22 20:54:00,11162.8892395
2018-07-22 20:55:00,11162.8892395
2018-07-22 20:56:00,11169.6836395
2018-07-22 20:57:00,11169.6836395
2018-07-22 20:58:00,11162.8892395
2018-07-22 20:59:00,11162.8892395
2018-07-22 21:00:00,11162.8892395
2018-07-22 21:01:00,11162.8892395
2018-07-22 21:02:00,11169.6836395
2018-07-22 21:03:00,11156.0948395
2018-07-22 21:04:00,11149.3004395
2018-07-22 21:05:00,11156.0948395
2018-07-22 21:06:00,11162.8892395
2018-07-22 21:07:00,11162.8892395
2018-07-22 21:08:00,11176.4780395
2018-07-22 21:09:00,11183.2724395
2018-07-22 21:10:00,11190.0668395
2018-07-22 21:11:00,11190.0668395
2018-07-22 21:12:00,11196.8612395
2018-07-22 21:13:00,11193.4640395
2018-07-22 21:14:00,11190.0668395
2018-07-22 21:15:00,11190.0668395
2018-07-22 21:16:00,11183.2724395
2018-07-22 21:17:00,11190.0668395
2018-07-22 21:18:00,11176.4780395
2018-07-22 21:19:00,11183.2724395
2018-07-22 21:20:00,11183.2724395
2018-07-22 21:21:00,11173.0808395
2018-07-22 21:22:00,11173.0808395
2018-07-22 21:23:00,11169.6836395
2018-07-22 21:24:00,11169.6836395
2018-07-22 21:25:00,11149.3004395
2018-07-22 21:26:00,11149.3004395
2018-07-22 21:27:00,11156.0948395
2018-07-22 21:28:00,11162.8892395
2018-07-22 21:29:00,11162.8892395
2018-07-22 21:30:00,11156.0948395
2018-07-22 21:31:00,11162.8892395
2018-07-22 21:32:00,11156.0948395
2018-07-22 21:33:00,11156.0948395
2018-07-22 21:34:00,11156.0948395
2018-07-22 21:35:00,11156.0948395
2018-07-22 21:36:00,11156.0948395
2018-07-22 21:37:00,11162.8892395
2018-07-22 21:38:00,11156.0948395
2018-07-22 21:39:00,11156.0948395
2018-07-22 21:40:00,11162.8892395
2018-07-22 21:41:00,11162.8892395
2018-07-22 21:42:00,11156.0948395
2018-07-22 21:43:00,11162.8892395
2018-07-22 21:44:00,11162.8892395
2018-07-22 21:45:00,11156.0948395
2018-07-22 21:46:00,11149.3004395
2018-07-22 21:47:00,11149.3004395
2018-07-22 21:48:00,11156.0948395
2018-07-22 21:49:00,11149.3004395
2018-07-22 21:50:00,11142.5060395
2018-07-22 21:51:00,11149.3004395
2018-07-22 21:52:00,11149.3004395
2018-07-22 21:53:00,11156.0948395
2018-07-22 21:54:00,11156.0948395
2018-07-22 21:55:00,11156.0948395
2018-07-22 21:56:00,11156.0948395
2018-07-22 21:57:00,11156.0948395
2018-07-22 21:58:00,11156.0948395
2018-07-22 21:59:00,11156.0948395
2018-07-22 22:00:00,11156.0948395
2018-07-22 22:01:00,11162.8892395
2018-07-22 22:02:00,11162.8892395
2018-07-22 22:03:00,11169.6836395
2018-07-22 22:04:00,11169.6836395
2018-07-22 22:05:00,11169.6836395
2018-07-22 22:06:00,11183.2724395
2018-07-22 22:07:00,11190.0668395
2018-07-22 22:08:00,11183.2724395
2018-07-22 22:09:00,11176.4780395
2018-07-22 22:10:00,11183.2724395
2018-07-22 22:11:00,11183.2724395
2018-07-22 22:12:00,11183.2724395
2018-07-22 22:13:00,11183.2724395
2018-07-22 22:14:00,11183.2724395
2018-07-22 22:15:00,11183.2724395
2018-07-22 22:16:00,11183.2724395
2018-07-22 22:17:00,11183.2724395
2018-07-22 22:18:00,11190.0668395
2018-07-22 22:19:00,11190.0668395
2018-07-22 22:20:00,11190.0668395
2018-07-22 22:21:00,11183.2724395
2018-07-22 22:22:00,11183.2724395
2018-07-22 22:23:00,11183.2724395
2018-07-22 22:24:00,11183.2724395
2018-07-22 22:25:00,11183.2724395
2018-07-22 22:26:00,11169.6836395
2018-07-22 22:27:00,11169.6836395
2018-07-22 22:28:00,11166.2864395
2018-07-22 22:29:00,11162.8892395
2018-07-22 22:30:00,11156.0948395
2018-07-22 22:31:00,11162.8892395
2018-07-22 22:32:00,11152.6976395
2018-07-22 22:33:00,11156.0948395
2018-07-22 22:34:00,11149.3004395
2018-07-22 22:35:00,11156.0948395
2018-07-22 22:36:00,11156.0948395
2018-07-22 22:37:00,11156.0948395
2018-07-22 22:38:00,11149.3004395
2018-07-22 22:39:00,11149.3004395
2018-07-22 22:40:00,11156.0948395
2018-07-22 22:41:00,11149.3004395
2018-07-22 22:42:00,11149.3004395
2018-07-22 22:43:00,11142.5060395
2018-07-22 22:44:00,11128.9172395
2018-07-22 22:45:00,11122.1228395
2018-07-22 22:46:00,11122.1228395
2018-07-22 22:47:00,11108.5340395
2018-07-22 22:48:00,11101.7396395
2018-07-22 22:49:00,11108.5340395
2018-07-22 22:50:00,11108.5340395
2018-07-22 22:51:00,11108.5340395
2018-07-22 22:52:00,11108.5340395
2018-07-22 22:53:00,11115.3284395
2018-07-22 22:54:00,11108.5340395
2018-07-22 22:55:00,11115.3284395
2018-07-22 22:56:00,11101.7396395
2018-07-22 22:57:00,11108.5340395
2018-07-22 22:58:00,11115.3284395
2018-07-22 22:59:00,11122.1228395
2018-07-22 23:00:00,11108.5340395
2018-07-22 23:01:00,11108.5340395
2018-07-22 23:02:00,11108.5340395
2018-07-22 23:03:00,11108.5340395
2018-07-22 23:04:00,11108.5340395
2018-07-22 23:05:00,11088.1508395
2018-07-22 23:06:00,11088.1508395
2018-07-22 23:07:00,11094.9452395
2018-07-22 23:08:00,11094.9452395
2018-07-22 23:09:00,11081.3564395
2018-07-22 23:10:00,11088.1508395
2018-07-22 23:11:00,11084.7536395
2018-07-22 23:12:00,11081.3564395
2018-07-22 23:13:00,11088.1508395
2018-07-22 23:14:00,11081.3564395
2018-07-22 23:15:00,11088.1508395
2018-07-22 23:16:00,11081.3564395
2018-07-22 23:17:00,11081.3564395
2018-07-22 23:18:00,11081.3564395
2018-07-22 23:19:00,11081.3564395
2018-07-22 23:20:00,11067.7676395
2018-07-22 23:21:00,11067.7676395
2018-07-22 23:22:00,11067.7676395
2018-07-22 23:23:00,11067.7676395
2018-07-22 23:24:00,11067.7676395
2018-07-22 23:25:00,11067.7676395
2018-07-22 23:26:00,11067.7676395
2018-07-22 23:27:00,11067.7676395
2018-07-22 23:28:00,11067.7676395
2018-07-22 23:29:00,11067.7676395
2018-07-22 23:30:00,11081.3564395
2018-07-22 23:31:00,11081.3564395
2018-07-22 23:32:00,11081.3564395
2018-07-22 23:33:00,11088.1508395
2018-07-22 23:34:00,11081.3564395
2018-07-22 23:35:00,11084.7536395
2018-07-22 23:36:00,11088.1508395
2018-07-22 23:37:00,11091.5480395
2018-07-22 23:38:00,11088.1508395
2018-07-22 23:39:00,11088.1508395
2018-07-22 23:40:00,11094.9452395
2018-07-22 23:41:00,11094.9452395
2018-07-22 23:42:00,11094.9452395
2018-07-22 23:43:00,11094.9452395
2018-07-22 23:44:00,11094.9452395
2018-07-22 23:45:00,11094.9452395
2018-07-22 23:46:00,11091.5480395
2018-07-22 23:47:00,11094.9452395
2018-07-22 23:48:00,11088.1508395
2018-07-22 23:49:00,11088.1508395
2018-07-22 23:50:00,11088.1508395
2018-07-22 23:51:00,11094.9452395
2018-07-22 23:52:00,11094.9452395
2018-07-22 23:53:00,11098.3424395
2018-07-22 23:54:00,11108.5340395
2018-07-22 23:55:00,11108.5340395
2018-07-22 23:56:00,11111.9312395
2018-07-22 23:57:00,11115.3284395
2018-07-22 23:58:00,11108.5340395
2018-07-22 23:59:00,11108.5340395
2018-07-23 00:00:00,11122.1228395
2018-07-23 00:01:00,11128.9172395
2018-07-23 00:02:00,11128.9172395
2018-07-23 00:03:00,11128.9172395
2018-07-23 00:04:00,11122.1228395
2018-07-23 00:05:00,11115.3284395
2018-07-23 00:06:00,11115.3284395
2018-07-23 00:07:00,11122.1228395
2018-07-23 00:08:00,11122.1228395
2018-07-23 00:09:00,11128.9172395
2018-07-23 00:10:00,11128.9172395
2018-07-23 00:11:00,11122.1228395
2018-07-23 00:12:00,11128.9172395
2018-07-23 00:13:00,11128.9172395
2018-07-23 00:14:00,11135.7116395
2018-07-23 00:15:00,11135.7116395
2018-07-23 00:16:00,11135.7116395
2018-07-23 00:17:00,11135.7116395
2018-07-23 00:18:00,11122.1228395
2018-07-23 00:19:00,11128.9172395
2018-07-23 00:20:00,11122.1228395
2018-07-23 00:21:00,11122.1228395
2018-07-23 00:22:00,11128.9172395
2018-07-23 00:23:00,11128.9172395
2018-07-23 00:24:00,11128.9172395
2018-07-23 00:25:00,11128.9172395
2018-07-23 00:26:00,11128.9172395
2018-07-23 00:27:00,11128.9172395
2018-07-23 00:28:00,11122.1228395
2018-07-23 00:29:00,11115.3284395
2018-07-23 00:30:00,11115.3284395
2018-07-23 00:31:00,11115.3284395
2018-07-23 00:32:00,11108.5340395
2018-07-23 00:33:00,11115.3284395
2018-07-23 00:34:00,11122.1228395
2018-07-23 00:35:00,11115.3284395
2018-07-23 00:36:00,11115.3284395
2018-07-23 00:37:00,11115.3284395
2018-07-23 00:38:00,11115.3284395
2018-07-23 00:39:00,11108.5340395
2018-07-23 00:40:00,11094.9452395
2018-07-23 00:41:00,11094.9452395
2018-07-23 00:42:00,11108.5340395
2018-07-23 00:43:00,11108.5340395
2018-07-23 00:44:00,11108.5340395
2018-07-23 00:45:00,11108.5340395
2018-07-23 00:46:00,11108.5340395
2018-07-23 00:47:00,11101.7396395
2018-07-23 00:48:00,11101.7396395
2018-07-23 00:49:00,11094.9452395
2018-07-23 00:50:00,11115.3284395
2018-07-23 00:51:00,11122.1228395
2018-07-23 00:52:00,11135.7116395
2018-07-23 00:53:00,11122.1228395
2018-07-23 00:54:00,11122.1228395
2018-07-23 00:55:00,11122.1228395
2018-07-23 00:56:00,11122.1228395
2018-07-23 00:57:00,11115.3284395
2018-07-23 00:58:00,11108.5340395
2018-07-23 00:59:00,11101.7396395
2018-07-23 01:00:00,11115.3284395
2018-07-23 01:01:00,11115.3284395
2018-07-23 01:02:00,11135.7116395
2018-07-23 01:03:00,11135.7116395
2018-07-23 01:04:00,11135.7116395
2018-07-23 01:05:00,11135.7116395
2018-07-23 01:06:00,11128.9172395
2018-07-23 01:07:00,11128.9172395
2018-07-23 01:08:00,11142.5060395
2018-07-23 01:09:00,11135.7116395
2018-07-23 02:29:00,11132.3144395
2018-07-23 02:30:00,11115.3284395
2018-07-23 02:31:00,11115.3284395
2018-07-23 02:32:00,11115.3284395
2018-07-23 02:33:00,11115.3284395
2018-07-23 02:34:00,11122.1228395
2018-07-23 02:35:00,11128.9172395
2018-07-23 02:36:00,11128.9172395
2018-07-23 02:37:00,11135.7116395
2018-07-23 02:38:00,11135.7116395
2018-07-23 02:39:00,11128.9172395
2018-07-23 02:40:00,11128.9172395
2018-07-23 02:41:00,11128.9172395
2018-07-23 02:42:00,11128.9172395
2018-07-23 02:43:00,11128.9172395
2018-07-23 02:44:00,11135.7116395
2018-07-23 02:45:00,11135.7116395
2018-07-23 02:46:00,11135.7116395
2018-07-23 02:47:00,11142.5060395
2018-07-23 02:48:00,11135.7116395
2018-07-23 02:49:00,11142.5060395
2018-07-23 02:50:00,11149.3004395
2018-07-23 02:51:00,11149.3004395
2018-07-23 02:52:00,11149.3004395
2018-07-23 02:53:00,11142.5060395
2018-07-23 02:54:00,11149.3004395
2018-07-23 02:55:00,11149.3004395
2018-07-23 02:56:00,11149.3004395
2018-07-23 02:57:00,11142.5060395
2018-07-23 02:58:00,11142.5060395
2018-07-23 02:59:00,11142.5060395
2018-07-23 03:00:00,11135.7116395
2018-07-23 03:01:00,11135.7116395
2018-07-23 03:02:00,11135.7116395
2018-07-23 03:03:00,11135.7116395
2018-07-23 03:04:00,11128.9172395
2018-07-23 03:05:00,11135.7116395
2018-07-23 03:06:00,11135.7116395
2018-07-23 03:07:00,11135.7116395
2018-07-23 03:08:00,11135.7116395
2018-07-23 03:09:00,11142.5060395
2018-07-23 03:10:00,11142.5060395
2018-07-23 03:11:00,11149.3004395
2018-07-23 03:12:00,11142.5060395
2018-07-23 03:13:00,11142.5060395
2018-07-23 03:14:00,11142.5060395
2018-07-23 03:15:00,11142.5060395
2018-07-23 03:16:00,11142.5060395
2018-07-23 03:17:00,11139.1088395
2018-07-23 03:18:00,11135.7116395
2018-07-23 03:19:00,11135.7116395
2018-07-23 03:20:00,11135.7116395
2018-07-23 03:21:00,11132.3144395
2018-07-23 03:22:00,11135.7116395
2018-07-23 03:23:00,11142.5060395
2018-07-23 03:24:00,11142.5060395
2018-07-23 03:25:00,11142.5060395
2018-07-23 03:26:00,11142.5060395
2018-07-23 03:27:00,11142.5060395
2018-07-23 03:28:00,11139.1088395
2018-07-23 03:29:00,11142.5060395
2018-07-23 03:30:00,11149.3004395
2018-07-23 03:31:00,11149.3004395
2018-07-23 03:32:00,11149.3004395
2018-07-23 03:33:00,11156.0948395
2018-07-23 03:34:00,11156.0948395
2018-07-23 03:35:00,11156.0948395
2018-07-23 03:36:00,11156.0948395
2018-07-23 03:37:00,11156.0948395
2018-07-23 03:38:00,11156.0948395
2018-07-23 03:39:00,11156.0948395
2018-07-23 03:40:00,11156.0948395
2018-07-23 03:41:00,11162.8892395
2018-07-23 03:42:00,11156.0948395
2018-07-23 03:43:00,11156.0948395
2018-07-23 03:44:00,11156.0948395
2018-07-23 03:45:00,11156.0948395
2018-07-23 03:46:00,11162.8892395
2018-07-23 03:47:00,11162.8892395
2018-07-23 03:48:00,11162.8892395
2018-07-23 03:49:00,11162.8892395
2018-07-23 03:50:00,11169.6836395
2018-07-23 03:51:00,11169.6836395
2018-07-23 03:52:00,11169.6836395
2018-07-23 03:53:00,11169.6836395
2018-07-23 03:54:00,11176.4780395
2018-07-23 03:55:00,11176.4780395
2018-07-23 03:56:00,11176.4780395
2018-07-23 03:57:00,11169.6836395
2018-07-23 03:58:00,11162.8892395
2018-07-23 03:59:00,11162.8892395
2018-07-23 04:00:00,11162.8892395
2018-07-23 04:01:00,11162.8892395
2018-07-23 04:02:00,11162.8892395
2018-07-23 04:03:00,11169.6836395
2018-07-23 04:04:00,11162.8892395
2018-07-23 04:05:00,11162.8892395
2018-07-23 04:06:00,11162.8892395
2018-07-23 04:07:00,11162.8892395
2018-07-23 04:08:00,11162.8892395
2018-07-23 04:09:00,11156.0948395
2018-07-23 04:10:00,11149.3004395
2018-07-23 04:11:00,11156.0948395
2018-07-23 04:12:00,11156.0948395
2018-07-23 04:13:00,11159.4920395
2018-07-23 04:14:00,11159.4920395
2018-07-23 04:15:00,11162.8892395
2018-07-23 04:16:00,11169.6836395
2018-07-23 04:17:00,11169.6836395
2018-07-23 04:18:00,11169.6836395
2018-07-23 04:19:00,11169.6836395
2018-07-23 04:20:00,11176.4780395
2018-07-23 04:21:00,11173.0808395
2018-07-23 04:22:00,11169.6836395
2018-07-23 04:23:00,11169.6836395
2018-07-23 04:24:00,11176.4780395
2018-07-23 04:25:00,11169.6836395
2018-07-23 04:26:00,11169.6836395
2018-07-23 04:27:00,11176.4780395
2018-07-23 04:28:00,11176.4780395
2018-07-23 04:29:00,11169.6836395
2018-07-23 04:30:00,11169.6836395
2018-07-23 04:31:00,11169.6836395
2018-07-23 04:32:00,11169.6836395
2018-07-23 04:33:00,11169.6836395
2018-07-23 04:34:00,11176.4780395
2018-07-23 04:35:00,11183.2724395
2018-07-23 04:36:00,11179.8752395
2018-07-23 04:37:00,11179.8752395
2018-07-23 04:38:00,11183.2724395
2018-07-23 04:39:00,11176.4780395
2018-07-23 04:40:00,11176.4780395
2018-07-23 04:41:00,11176.4780395
2018-07-23 04:42:00,11169.6836395
2018-07-23 04:43:00,11169.6836395
2018-07-23 04:44:00,11169.6836395
2018-07-23 04:45:00,11169.6836395
