,GBX
2018-07-26 07:58:00,38443.8753846
2018-07-26 07:59:00,38457.8571246
2018-07-26 08:00:00,38460.1874146
2018-07-26 08:01:00,38476.4994446
2018-07-26 08:02:00,38467.1782846
2018-07-26 08:03:00,38455.5268346
2018-07-26 08:04:00,38462.5177046
2018-07-26 08:05:00,38453.1965446
2018-07-26 08:06:00,38462.5177046
2018-07-26 08:07:00,38450.8662546
2018-07-26 08:08:00,38448.5359646
2018-07-26 08:09:00,38448.5359646
2018-07-26 08:10:00,38457.8571246
2018-07-26 08:11:00,38450.8662546
2018-07-26 08:12:00,38453.1965446
2018-07-26 08:13:00,38455.5268346
2018-07-26 08:14:00,38467.1782846
2018-07-26 08:15:00,38495.1417646
2018-07-26 08:16:00,38511.4537946
2018-07-26 08:17:00,38490.4811846
2018-07-26 08:18:00,38490.4811846
2018-07-26 08:19:00,38476.4994446
2018-07-26 08:20:00,38499.8023446
2018-07-26 08:21:00,38490.4811846
2018-07-26 08:22:00,38488.1508946
2018-07-26 08:23:00,38488.1508946
2018-07-26 08:24:00,38490.4811846
2018-07-26 08:25:00,38495.1417646
2018-07-26 08:26:00,38499.8023446
2018-07-26 08:27:00,38499.8023446
2018-07-26 08:28:00,38495.1417646
2018-07-26 08:29:00,38504.4629246
2018-07-26 08:30:00,38504.4629246
2018-07-26 08:31:00,38485.8206046
2018-07-26 08:32:00,38497.4720546
2018-07-26 08:33:00,38504.4629246
2018-07-26 08:34:00,38504.4629246
2018-07-26 08:35:00,38495.1417646
2018-07-26 08:36:00,38485.8206046
2018-07-26 08:37:00,38492.8114746
2018-07-26 08:38:00,38499.8023446
2018-07-26 08:39:00,38490.4811846
2018-07-26 08:40:00,38488.1508946
2018-07-26 08:41:00,38485.8206046
2018-07-26 08:42:00,38481.1600246
2018-07-26 08:43:00,38516.1143746
2018-07-26 08:44:00,38504.4629246
2018-07-26 08:45:00,38513.7840846
2018-07-26 08:46:00,38523.1052446
2018-07-26 08:47:00,38523.1052446
2018-07-26 08:48:00,38532.4264046
2018-07-26 08:49:00,38530.0961146
2018-07-26 08:50:00,38532.4264046
2018-07-26 08:51:00,38527.7658246
2018-07-26 08:52:00,38534.7566946
2018-07-26 08:53:00,38525.4355346
2018-07-26 08:54:00,38541.7475646
2018-07-26 08:55:00,38544.0778546
2018-07-26 08:56:00,38555.7293046
2018-07-26 08:57:00,38541.7475646
2018-07-26 08:58:00,38537.0869846
2018-07-26 08:59:00,38532.4264046
2018-07-26 09:00:00,38537.0869846
2018-07-26 09:01:00,38537.0869846
2018-07-26 09:02:00,38551.0687246
2018-07-26 09:03:00,38553.3990146
2018-07-26 09:04:00,38541.7475646
2018-07-26 09:05:00,38532.4264046
2018-07-26 09:06:00,38544.0778546
2018-07-26 09:07:00,38548.7384346
2018-07-26 09:08:00,38546.4081446
2018-07-26 09:09:00,38546.4081446
2018-07-26 09:10:00,38532.4264046
2018-07-26 09:11:00,38532.4264046
2018-07-26 09:12:00,38534.7566946
2018-07-26 09:13:00,38527.7658246
2018-07-26 09:14:00,38532.4264046
2018-07-26 09:15:00,38539.4172746
2018-07-26 09:16:00,38541.7475646
2018-07-26 09:17:00,38527.7658246
2018-07-26 09:18:00,38527.7658246
2018-07-26 09:19:00,38527.7658246
2018-07-26 09:20:00,38527.7658246
2018-07-26 09:21:00,38527.7658246
2018-07-26 09:22:00,38532.4264046
2018-07-26 09:23:00,38537.0869846
2018-07-26 09:24:00,38551.0687246
2018-07-26 09:25:00,38548.7384346
2018-07-26 09:26:00,38551.0687246
2018-07-26 09:27:00,38553.3990146
2018-07-26 09:28:00,38541.7475646
2018-07-26 09:29:00,38537.0869846
2018-07-26 09:30:00,38539.4172746
2018-07-26 09:31:00,38551.0687246
2018-07-26 09:32:00,38548.7384346
2018-07-26 09:33:00,38546.4081446
2018-07-26 09:34:00,38546.4081446
2018-07-26 09:35:00,38555.7293046
2018-07-26 09:36:00,38551.0687246
2018-07-26 09:37:00,38546.4081446
2018-07-26 09:38:00,38551.0687246
2018-07-26 09:39:00,38539.4172746
2018-07-26 09:40:00,38541.7475646
2018-07-26 09:41:00,38530.0961146
2018-07-26 09:42:00,38532.4264046
2018-07-26 09:43:00,38523.1052446
2018-07-26 09:44:00,38518.4446646
2018-07-26 09:45:00,38509.1235046
2018-07-26 09:46:00,38518.4446646
2018-07-26 09:47:00,38516.1143746
2018-07-26 09:48:00,38509.1235046
2018-07-26 09:49:00,38502.1326346
2018-07-26 09:50:00,38490.4811846
2018-07-26 09:51:00,38485.8206046
2018-07-26 09:52:00,38481.1600246
2018-07-26 09:53:00,38483.4903146
2018-07-26 09:54:00,38471.8388646
2018-07-26 09:55:00,38476.4994446
2018-07-26 09:56:00,38476.4994446
2018-07-26 09:57:00,38474.1691546
2018-07-26 09:58:00,38476.4994446
2018-07-26 09:59:00,38474.1691546
2018-07-26 10:00:00,38457.8571246
2018-07-26 10:01:00,38443.8753846
2018-07-26 10:02:00,38443.8753846
2018-07-26 10:03:00,38448.5359646
2018-07-26 10:04:00,38453.1965446
2018-07-26 10:05:00,38443.8753846
2018-07-26 10:06:00,38434.5542246
2018-07-26 10:07:00,38436.8845146
2018-07-26 10:08:00,38443.8753846
2018-07-26 10:09:00,38434.5542246
2018-07-26 10:10:00,38443.8753846
2018-07-26 10:11:00,38443.8753846
2018-07-26 10:12:00,38448.5359646
2018-07-26 10:13:00,38453.1965446
2018-07-26 10:14:00,38457.8571246
2018-07-26 10:15:00,38446.2056746
2018-07-26 10:16:00,38439.2148046
2018-07-26 10:17:00,38457.8571246
2018-07-26 10:18:00,38448.5359646
2018-07-26 10:19:00,38439.2148046
2018-07-26 10:20:00,38434.5542246
2018-07-26 10:21:00,38434.5542246
2018-07-26 10:22:00,38434.5542246
2018-07-26 10:23:00,38443.8753846
2018-07-26 10:24:00,38439.2148046
2018-07-26 10:25:00,38434.5542246
2018-07-26 10:26:00,38434.5542246
2018-07-26 10:27:00,38434.5542246
2018-07-26 10:28:00,38429.8936446
2018-07-26 10:29:00,38434.5542246
2018-07-26 10:30:00,38439.2148046
2018-07-26 10:31:00,38443.8753846
2018-07-26 10:32:00,38439.2148046
2018-07-26 10:33:00,38434.5542246
2018-07-26 10:34:00,38436.8845146
2018-07-26 10:35:00,38434.5542246
2018-07-26 10:36:00,38443.8753846
2018-07-26 10:37:00,38448.5359646
2018-07-26 10:38:00,38446.2056746
2018-07-26 10:39:00,38457.8571246
2018-07-26 10:40:00,38453.1965446
2018-07-26 10:41:00,38453.1965446
2018-07-26 10:42:00,38453.1965446
2018-07-26 10:43:00,38439.2148046
2018-07-26 10:44:00,38448.5359646
2018-07-26 10:45:00,38462.5177046
2018-07-26 10:46:00,38457.8571246
2018-07-26 10:47:00,38462.5177046
2018-07-26 10:48:00,38467.1782846
2018-07-26 10:49:00,38467.1782846
2018-07-26 10:50:00,38467.1782846
2018-07-26 10:51:00,38457.8571246
2018-07-26 10:52:00,38469.5085746
2018-07-26 10:53:00,38462.5177046
2018-07-26 10:54:00,38462.5177046
2018-07-26 10:55:00,38457.8571246
2018-07-26 10:56:00,38455.5268346
2018-07-26 10:57:00,38448.5359646
2018-07-26 10:58:00,38453.1965446
2018-07-26 10:59:00,38450.8662546
2018-07-26 11:00:00,38450.8662546
2018-07-26 11:01:00,38441.5450946
2018-07-26 11:02:00,38448.5359646
2018-07-26 11:03:00,38448.5359646
2018-07-26 11:04:00,38448.5359646
2018-07-26 11:05:00,38453.1965446
2018-07-26 11:06:00,38455.5268346
2018-07-26 11:07:00,38460.1874146
2018-07-26 11:08:00,38462.5177046
2018-07-26 11:09:00,38467.1782846
2018-07-26 11:10:00,38467.1782846
2018-07-26 11:11:00,38462.5177046
2018-07-26 11:12:00,38443.8753846
2018-07-26 11:13:00,38443.8753846
2018-07-26 11:14:00,38439.2148046
2018-07-26 11:15:00,38439.2148046
2018-07-26 11:16:00,38434.5542246
2018-07-26 11:17:00,38434.5542246
2018-07-26 11:18:00,38439.2148046
2018-07-26 11:19:00,38443.8753846
2018-07-26 11:20:00,38448.5359646
2018-07-26 11:21:00,38448.5359646
2018-07-26 11:22:00,38448.5359646
2018-07-26 11:23:00,38453.1965446
2018-07-26 11:24:00,38453.1965446
2018-07-26 11:25:00,38453.1965446
2018-07-26 11:26:00,38453.1965446
2018-07-26 11:27:00,38446.2056746
2018-07-26 11:28:00,38450.8662546
2018-07-26 11:29:00,38446.2056746
2018-07-26 11:30:00,38446.2056746
2018-07-26 11:31:00,38448.5359646
2018-07-26 11:32:00,38448.5359646
2018-07-26 11:33:00,38448.5359646
2018-07-26 11:34:00,38455.5268346
2018-07-26 11:35:00,38462.5177046
2018-07-26 11:36:00,38462.5177046
2018-07-26 11:37:00,38457.8571246
2018-07-26 11:38:00,38455.5268346
2018-07-26 11:39:00,38453.1965446
2018-07-26 11:40:00,38455.5268346
2018-07-26 11:41:00,38453.1965446
2018-07-26 11:42:00,38453.1965446
2018-07-26 11:43:00,38453.1965446
2018-07-26 11:44:00,38453.1965446
2018-07-26 11:45:00,38453.1965446
2018-07-26 11:46:00,38453.1965446
2018-07-26 11:47:00,38446.2056746
2018-07-26 11:48:00,38450.8662546
2018-07-26 11:49:00,38448.5359646
2018-07-26 11:50:00,38446.2056746
2018-07-26 11:51:00,38446.2056746
2018-07-26 11:52:00,38448.5359646
2018-07-26 11:53:00,38453.1965446
2018-07-26 11:54:00,38439.2148046
2018-07-26 11:55:00,38443.8753846
2018-07-26 11:56:00,38439.2148046
2018-07-26 11:57:00,38448.5359646
2018-07-26 11:58:00,38448.5359646
2018-07-26 11:59:00,38443.8753846
2018-07-26 12:00:00,38443.8753846
2018-07-26 12:01:00,38439.2148046
2018-07-26 12:02:00,38439.2148046
2018-07-26 12:03:00,38436.8845146
2018-07-26 12:04:00,38429.8936446
2018-07-26 12:05:00,38429.8936446
2018-07-26 12:06:00,38432.2239346
2018-07-26 12:07:00,38427.5633546
2018-07-26 12:08:00,38420.5724846
2018-07-26 12:09:00,38418.2421946
2018-07-26 12:10:00,38415.9119046
2018-07-26 12:11:00,38415.9119046
2018-07-26 12:12:00,38415.9119046
2018-07-26 12:13:00,38415.9119046
2018-07-26 12:14:00,38418.2421946
2018-07-26 12:15:00,38415.9119046
2018-07-26 12:16:00,38415.9119046
2018-07-26 12:17:00,38420.5724846
2018-07-26 12:18:00,38415.9119046
2018-07-26 12:19:00,38411.2513246
2018-07-26 12:20:00,38411.2513246
2018-07-26 12:21:00,38406.5907446
2018-07-26 12:22:00,38406.5907446
2018-07-26 12:23:00,38397.2695846
2018-07-26 12:24:00,38401.9301646
2018-07-26 12:25:00,38404.2604546
2018-07-26 12:26:00,38401.9301646
2018-07-26 12:27:00,38401.9301646
2018-07-26 12:28:00,38401.9301646
2018-07-26 12:29:00,38401.9301646
2018-07-26 12:30:00,38401.9301646
2018-07-26 12:31:00,38401.9301646
2018-07-26 12:32:00,38401.9301646
2018-07-26 12:33:00,38397.2695846
2018-07-26 12:34:00,38387.9484246
2018-07-26 12:35:00,38387.9484246
2018-07-26 12:36:00,38387.9484246
2018-07-26 12:37:00,38387.9484246
2018-07-26 12:38:00,38387.9484246
2018-07-26 12:39:00,38392.6090046
2018-07-26 12:40:00,38392.6090046
2018-07-26 12:41:00,38392.6090046
2018-07-26 12:42:00,38394.9392946
2018-07-26 12:43:00,38392.6090046
2018-07-26 12:44:00,38392.6090046
2018-07-26 12:45:00,38392.6090046
2018-07-26 12:46:00,38394.9392946
2018-07-26 12:47:00,38401.9301646
2018-07-26 12:48:00,38401.9301646
2018-07-26 12:49:00,38394.9392946
2018-07-26 12:50:00,38397.2695846
2018-07-26 12:51:00,38401.9301646
2018-07-26 12:52:00,38401.9301646
2018-07-26 12:53:00,38397.2695846
2018-07-26 12:54:00,38394.9392946
2018-07-26 12:55:00,38399.5998746
2018-07-26 12:56:00,38399.5998746
2018-07-26 12:57:00,38399.5998746
2018-07-26 12:58:00,38401.9301646
2018-07-26 12:59:00,38404.2604546
2018-07-26 13:00:00,38401.9301646
2018-07-26 13:01:00,38404.2604546
2018-07-26 13:02:00,38406.5907446
2018-07-26 13:03:00,38406.5907446
2018-07-26 13:04:00,38406.5907446
2018-07-26 13:05:00,38408.9210346
2018-07-26 13:06:00,38408.9210346
2018-07-26 13:07:00,38406.5907446
2018-07-26 13:08:00,38411.2513246
2018-07-26 13:09:00,38411.2513246
2018-07-26 13:10:00,38411.2513246
2018-07-26 13:11:00,38411.2513246
2018-07-26 13:12:00,38411.2513246
2018-07-26 13:13:00,38411.2513246
2018-07-26 13:14:00,38411.2513246
2018-07-26 13:15:00,38411.2513246
2018-07-26 13:16:00,38411.2513246
2018-07-26 13:17:00,38408.9210346
2018-07-26 13:18:00,38404.2604546
2018-07-26 13:19:00,38406.5907446
2018-07-26 13:20:00,38408.9210346
2018-07-26 13:21:00,38411.2513246
2018-07-26 13:22:00,38411.2513246
2018-07-26 13:23:00,38408.9210346
2018-07-26 13:24:00,38408.9210346
2018-07-26 13:25:00,38408.9210346
2018-07-26 13:26:00,38411.2513246
2018-07-26 13:27:00,38411.2513246
2018-07-26 13:28:00,38408.9210346
2018-07-26 13:29:00,38408.9210346
2018-07-26 13:30:00,38408.9210346
2018-07-26 13:31:00,38408.9210346
2018-07-26 13:32:00,38408.9210346
2018-07-26 13:33:00,38408.9210346
2018-07-26 13:34:00,38408.9210346
2018-07-26 13:35:00,38408.9210346
2018-07-26 13:36:00,38408.9210346
2018-07-26 13:37:00,38408.9210346
2018-07-26 13:38:00,38408.9210346
2018-07-26 13:39:00,38404.2604546
2018-07-26 13:40:00,38406.5907446
2018-07-26 13:41:00,38404.2604546
2018-07-26 13:42:00,38406.5907446
2018-07-26 13:43:00,38408.9210346
2018-07-26 13:44:00,38408.9210346
2018-07-26 13:45:00,38408.9210346
2018-07-26 13:46:00,38406.5907446
2018-07-26 13:47:00,38406.5907446
2018-07-26 13:48:00,38406.5907446
2018-07-26 13:49:00,38406.5907446
2018-07-26 13:50:00,38406.5907446
2018-07-26 13:51:00,38404.2604546
2018-07-26 13:52:00,38404.2604546
2018-07-26 13:53:00,38404.2604546
2018-07-26 13:54:00,38404.2604546
2018-07-26 13:55:00,38401.9301646
2018-07-26 13:56:00,38397.2695846
2018-07-26 13:57:00,38394.9392946
2018-07-26 13:58:00,38390.2787146
2018-07-26 13:59:00,38387.9484246
2018-07-26 14:00:00,38383.2878446
2018-07-26 14:01:00,38385.6181346
2018-07-26 14:02:00,38385.6181346
2018-07-26 14:03:00,38385.6181346
2018-07-26 14:04:00,38385.6181346
2018-07-26 14:05:00,38385.6181346
2018-07-26 14:06:00,38390.2787146
2018-07-26 14:07:00,38387.9484246
2018-07-26 14:08:00,38387.9484246
2018-07-26 14:09:00,38387.9484246
2018-07-26 14:10:00,38387.9484246
2018-07-26 14:11:00,38387.9484246
2018-07-26 14:12:00,38392.6090046
2018-07-26 14:13:00,38390.2787146
2018-07-26 14:14:00,38390.2787146
2018-07-26 14:15:00,38392.6090046
2018-07-26 14:16:00,38392.6090046
2018-07-26 14:17:00,38390.2787146
2018-07-26 14:18:00,38392.6090046
2018-07-26 14:19:00,38390.2787146
2018-07-26 14:20:00,38390.2787146
2018-07-26 14:21:00,38387.9484246
2018-07-26 14:22:00,38373.9666846
2018-07-26 14:23:00,38373.9666846
2018-07-26 14:24:00,38373.9666846
2018-07-26 14:25:00,38359.9849446
2018-07-26 14:26:00,38362.3152346
2018-07-26 14:27:00,38362.3152346
2018-07-26 14:28:00,38362.3152346
2018-07-26 14:29:00,38362.3152346
2018-07-26 14:30:00,38359.9849446
2018-07-26 14:31:00,38359.9849446
2018-07-26 14:32:00,38362.3152346
2018-07-26 14:33:00,38364.6455246
2018-07-26 14:34:00,38364.6455246
2018-07-26 14:35:00,38364.6455246
2018-07-26 14:36:00,38364.6455246
2018-07-26 14:37:00,38364.6455246
2018-07-26 14:38:00,38366.9758146
2018-07-26 14:39:00,38364.6455246
2018-07-26 14:40:00,38364.6455246
2018-07-26 14:41:00,38364.6455246
2018-07-26 14:42:00,38364.6455246
2018-07-26 14:43:00,38364.6455246
2018-07-26 14:44:00,38364.6455246
2018-07-26 14:45:00,38362.3152346
2018-07-26 14:46:00,38362.3152346
2018-07-26 14:47:00,38364.6455246
2018-07-26 14:48:00,38364.6455246
2018-07-26 14:49:00,38364.6455246
2018-07-26 14:50:00,38366.9758146
2018-07-26 14:51:00,38366.9758146
2018-07-26 14:52:00,38366.9758146
2018-07-26 14:53:00,38366.9758146
2018-07-26 14:54:00,38366.9758146
2018-07-26 14:55:00,38366.9758146
2018-07-26 14:56:00,38366.9758146
2018-07-26 14:57:00,38371.6363946
2018-07-26 14:58:00,38364.6455246
2018-07-26 14:59:00,38369.3061046
2018-07-27 01:00:00,38366.9758146
2018-07-27 01:01:00,38392.6090046
2018-07-27 01:02:00,38390.2787146
2018-07-27 01:03:00,38397.2695846
2018-07-27 01:04:00,38394.9392946
2018-07-27 01:05:00,38401.9301646
2018-07-27 01:06:00,38406.5907446
2018-07-27 01:07:00,38406.5907446
2018-07-27 01:08:00,38406.5907446
2018-07-27 01:09:00,38408.9210346
2018-07-27 01:10:00,38420.5724846
2018-07-27 01:11:00,38420.5724846
2018-07-27 01:12:00,38422.9027746
2018-07-27 01:13:00,38420.5724846
2018-07-27 01:14:00,38422.9027746
2018-07-27 01:15:00,38415.9119046
2018-07-27 01:16:00,38425.2330646
2018-07-27 01:17:00,38429.8936446
2018-07-27 01:18:00,38429.8936446
2018-07-27 01:19:00,38434.5542246
2018-07-27 01:20:00,38436.8845146
2018-07-27 01:21:00,38436.8845146
2018-07-27 01:22:00,38434.5542246
2018-07-27 01:23:00,38434.5542246
2018-07-27 01:24:00,38436.8845146
2018-07-27 01:25:00,38439.2148046
2018-07-27 01:26:00,38443.8753846
