,ICECC2
2018-08-08 06:57:00,233858.020371
2018-08-08 06:58:00,233849.720371
2018-08-08 06:59:00,233837.270371
2018-08-08 07:00:00,233828.970371
2018-08-08 07:01:00,233928.570371
2018-08-08 07:02:00,233920.270371
2018-08-08 07:03:00,233934.795371
2018-08-08 07:04:00,233911.970372
2018-08-08 07:05:00,233924.420371
2018-08-08 07:06:00,233924.420371
2018-08-08 07:07:00,233911.970372
2018-08-08 07:08:00,233909.895371
2018-08-08 07:09:00,233905.745371
2018-08-08 07:10:00,233901.595371
2018-08-08 07:11:00,233891.220372
2018-08-08 07:12:00,233880.845372
2018-08-08 07:13:00,233872.545371
2018-08-08 07:14:00,233876.695371
2018-08-08 07:15:00,233860.095372
2018-08-08 07:16:00,233862.170372
2018-08-08 07:17:00,233866.320371
2018-08-08 07:18:00,233864.245371
2018-08-08 07:19:00,233895.370371
2018-08-08 07:20:00,233899.520371
2018-08-08 07:21:00,233887.070371
2018-08-08 07:22:00,233891.220372
2018-08-08 07:23:00,233878.770371
2018-08-08 07:24:00,233893.295371
2018-08-08 07:25:00,233907.820371
2018-08-08 07:26:00,233907.820371
2018-08-08 07:27:00,233907.820371
2018-08-08 07:28:00,233909.895371
2018-08-08 07:29:00,233903.670371
2018-08-08 07:30:00,233916.120371
2018-08-08 07:31:00,233901.595371
2018-08-08 07:32:00,233903.670371
2018-08-08 07:33:00,233918.195371
2018-08-08 07:34:00,233920.270371
2018-08-08 07:35:00,233920.270371
2018-08-08 07:36:00,233903.670371
2018-08-08 07:37:00,233903.670371
2018-08-08 07:38:00,233899.520371
2018-08-08 07:39:00,233903.670371
2018-08-08 07:40:00,233911.970372
2018-08-08 07:41:00,233907.820371
2018-08-08 07:42:00,233899.520371
2018-08-08 07:43:00,233911.970372
2018-08-08 07:44:00,233901.595371
2018-08-08 07:45:00,233891.220372
2018-08-08 07:46:00,233866.320371
2018-08-08 07:47:00,233849.720371
2018-08-08 07:48:00,233866.320371
2018-08-08 07:49:00,233858.020371
2018-08-08 07:50:00,233870.470372
2018-08-08 07:51:00,233874.620371
2018-08-08 07:52:00,233866.320371
2018-08-08 07:53:00,233868.395371
2018-08-08 07:54:00,233882.920371
2018-08-08 07:55:00,233901.595371
2018-08-08 07:56:00,233895.370371
2018-08-08 07:57:00,233907.820371
2018-08-08 07:58:00,233901.595371
2018-08-08 07:59:00,233897.445371
2018-08-08 08:00:00,233878.770371
2018-08-08 08:01:00,233874.620371
2018-08-08 08:02:00,233870.470372
2018-08-08 08:03:00,233872.545371
2018-08-08 08:04:00,233862.170372
2018-08-08 08:05:00,233862.170372
2018-08-08 08:06:00,233853.870372
2018-08-08 08:07:00,233864.245372
2018-08-08 08:08:00,233866.320371
2018-08-08 08:09:00,233866.320371
2018-08-08 08:10:00,233864.245372
2018-08-08 08:11:00,233874.620371
2018-08-08 08:12:00,233874.620371
2018-08-08 08:13:00,233876.695371
2018-08-08 08:14:00,233874.620371
2018-08-08 08:15:00,233882.920371
2018-08-08 08:16:00,233882.920371
2018-08-08 08:17:00,233882.920371
2018-08-08 08:18:00,233878.770371
2018-08-08 08:19:00,233882.920371
2018-08-08 08:20:00,233878.770371
2018-08-08 08:21:00,233876.695371
2018-08-08 08:22:00,233882.920371
2018-08-08 08:23:00,233891.220372
2018-08-08 08:24:00,233911.970372
2018-08-08 08:25:00,233899.520371
2018-08-08 08:26:00,233903.670371
2018-08-08 08:27:00,233895.370371
2018-08-08 08:28:00,233897.445371
2018-08-08 08:29:00,233895.370371
2018-08-08 08:30:00,233880.845372
2018-08-08 08:31:00,233899.520371
2018-08-08 08:32:00,233889.145371
2018-08-08 08:33:00,233897.445371
2018-08-08 08:34:00,233897.445371
2018-08-08 08:35:00,233878.770371
2018-08-08 08:36:00,233887.070371
2018-08-08 08:37:00,233882.920371
2018-08-08 08:38:00,233884.995372
2018-08-08 08:39:00,233878.770371
2018-08-08 08:40:00,233878.770371
2018-08-08 08:41:00,233880.845372
2018-08-08 08:42:00,233895.370371
2018-08-08 08:43:00,233895.370371
2018-08-08 08:44:00,233893.295371
2018-08-08 08:45:00,233916.120371
2018-08-08 08:46:00,233949.320371
2018-08-08 08:47:00,233963.845372
2018-08-08 08:48:00,233972.145371
2018-08-08 08:49:00,234007.420371
2018-08-08 08:50:00,233982.520371
2018-08-08 08:51:00,233999.120371
2018-08-08 08:52:00,234005.345371
2018-08-08 08:53:00,233997.045371
2018-08-08 08:54:00,234007.420371
2018-08-08 08:55:00,234003.270371
2018-08-08 08:56:00,233994.970372
2018-08-08 08:57:00,233986.670371
2018-08-08 08:58:00,233988.745372
2018-08-08 08:59:00,233986.670371
2018-08-08 09:00:00,233959.695371
2018-08-08 09:01:00,233963.845372
2018-08-08 09:02:00,233967.995372
2018-08-08 09:03:00,233961.770371
2018-08-08 09:04:00,234001.195371
2018-08-08 09:05:00,233980.445371
2018-08-08 09:06:00,233963.845372
2018-08-08 09:07:00,233988.745372
2018-08-08 09:08:00,233999.120371
2018-08-08 09:09:00,233976.295372
2018-08-08 09:10:00,233961.770371
2018-08-08 09:11:00,233978.370371
2018-08-08 09:12:00,233953.470371
2018-08-08 09:13:00,233945.170371
2018-08-08 09:14:00,233961.770371
2018-08-08 09:15:00,233961.770371
2018-08-08 09:16:00,233990.820371
2018-08-08 09:17:00,233982.520371
2018-08-08 09:18:00,233970.070371
2018-08-08 09:19:00,233965.920372
2018-08-08 09:20:00,233997.045371
2018-08-08 09:21:00,233988.745372
2018-08-08 09:22:00,233992.895371
2018-08-08 09:23:00,234007.420371
2018-08-08 09:24:00,234007.420371
2018-08-08 09:25:00,234007.420371
2018-08-08 09:26:00,234005.345371
2018-08-08 09:27:00,234013.645371
2018-08-08 09:28:00,233994.970372
2018-08-08 09:29:00,233997.045371
2018-08-08 09:30:00,233984.595372
2018-08-08 09:31:00,233982.520371
2018-08-08 09:32:00,233976.295371
2018-08-08 09:33:00,233963.845372
2018-08-08 09:34:00,233967.995372
2018-08-08 09:35:00,233961.770371
2018-08-08 09:36:00,233963.845372
2018-08-08 09:37:00,233959.695371
2018-08-08 09:38:00,233970.070371
2018-08-08 09:39:00,233963.845372
2018-08-08 09:40:00,233965.920372
2018-08-08 09:41:00,233978.370371
2018-08-08 09:42:00,233976.295371
2018-08-08 09:43:00,233963.845372
2018-08-08 09:44:00,233972.145371
2018-08-08 09:45:00,233980.445371
2018-08-08 09:46:00,233984.595372
2018-08-08 09:47:00,233986.670371
2018-08-08 09:48:00,233988.745372
2018-08-08 09:49:00,233994.970372
2018-08-08 09:50:00,234007.420371
2018-08-08 09:51:00,233990.820371
2018-08-08 09:52:00,233992.895371
2018-08-08 09:53:00,234013.645371
2018-08-08 09:54:00,234048.920371
2018-08-08 09:55:00,234053.070371
2018-08-08 09:56:00,234050.995371
2018-08-08 09:57:00,234055.145371
2018-08-08 09:58:00,234059.295371
2018-08-08 09:59:00,234065.520371
2018-08-08 10:00:00,234055.145371
2018-08-08 10:01:00,234048.920371
2018-08-08 10:02:00,234021.945371
2018-08-08 10:03:00,234030.245371
2018-08-08 10:04:00,234017.795372
2018-08-08 10:05:00,234013.645371
2018-08-08 10:06:00,234013.645371
2018-08-08 10:07:00,234011.570371
2018-08-08 10:08:00,234007.420371
2018-08-08 10:09:00,234009.495371
2018-08-08 10:10:00,234001.195371
2018-08-08 10:11:00,233999.120371
2018-08-08 10:12:00,234009.495371
2018-08-08 10:13:00,234019.870371
2018-08-08 10:14:00,233999.120371
2018-08-08 10:15:00,233990.820371
2018-08-08 10:16:00,234003.270371
2018-08-08 10:17:00,233994.970372
2018-08-08 10:18:00,233984.595372
2018-08-08 10:19:00,233978.370371
2018-08-08 10:20:00,233961.770371
2018-08-08 10:21:00,233965.920372
2018-08-08 10:22:00,233959.695371
2018-08-08 10:23:00,233965.920372
2018-08-08 10:24:00,233980.445371
2018-08-08 10:25:00,233986.670371
2018-08-08 10:26:00,233992.895371
2018-08-08 10:27:00,233961.770371
2018-08-08 10:28:00,233957.620372
2018-08-08 10:29:00,233953.470371
2018-08-08 10:30:00,233972.145371
2018-08-08 10:31:00,233970.070371
2018-08-08 10:32:00,233982.520371
2018-08-08 10:33:00,233961.770371
2018-08-08 10:34:00,233963.845372
2018-08-08 10:35:00,233961.770371
2018-08-08 10:36:00,233959.695371
2018-08-08 10:37:00,233984.595372
2018-08-08 10:38:00,233976.295371
2018-08-08 10:39:00,233984.595372
2018-08-08 10:40:00,233965.920372
2018-08-08 10:41:00,233970.070371
2018-08-08 10:42:00,233976.295371
2018-08-08 10:43:00,233957.620372
2018-08-08 10:44:00,233967.995372
2018-08-08 10:45:00,233945.170371
2018-08-08 10:46:00,233938.945371
2018-08-08 10:47:00,233938.945371
2018-08-08 10:48:00,233930.645371
2018-08-08 10:49:00,233932.720371
2018-08-08 10:50:00,233932.720371
2018-08-08 10:51:00,233934.795371
2018-08-08 10:52:00,233938.945371
2018-08-08 10:53:00,233938.945371
2018-08-08 10:54:00,233938.945371
2018-08-08 10:55:00,233930.645371
2018-08-08 10:56:00,233941.020371
2018-08-08 10:57:00,233941.020371
2018-08-08 10:58:00,233941.020371
2018-08-08 10:59:00,233941.020371
2018-08-08 11:00:00,233938.945371
2018-08-08 11:01:00,233938.945371
2018-08-08 11:02:00,233941.020371
2018-08-08 11:03:00,233938.945371
2018-08-08 11:04:00,233941.020371
2018-08-08 11:05:00,233943.095372
2018-08-08 11:06:00,233941.020371
2018-08-08 11:07:00,233938.945371
2018-08-08 11:08:00,233943.095372
2018-08-08 11:09:00,233943.095372
2018-08-08 11:10:00,233938.945371
2018-08-08 11:11:00,233938.945371
2018-08-08 11:12:00,233938.945371
2018-08-08 11:13:00,233938.945371
2018-08-08 11:14:00,233938.945371
2018-08-08 11:15:00,233938.945371
2018-08-08 11:16:00,233943.095372
2018-08-08 11:17:00,233943.095372
2018-08-08 11:18:00,233938.945371
2018-08-08 11:19:00,233938.945371
2018-08-08 11:20:00,233938.945371
2018-08-08 11:21:00,233938.945371
2018-08-08 11:22:00,233934.795371
2018-08-08 11:23:00,233934.795371
2018-08-08 11:24:00,233924.420371
2018-08-08 11:25:00,233922.345371
2018-08-08 11:26:00,233918.195371
2018-08-08 11:27:00,233916.120371
2018-08-08 11:28:00,233903.670371
2018-08-08 11:29:00,233901.595371
2018-08-08 11:30:00,233905.745371
2018-08-08 11:31:00,233905.745371
2018-08-08 11:32:00,233903.670371
2018-08-08 11:33:00,233901.595371
2018-08-08 11:34:00,233901.595371
2018-08-08 11:35:00,233901.595371
2018-08-08 11:36:00,233901.595371
2018-08-08 11:37:00,233901.595371
2018-08-08 11:38:00,233897.445371
2018-08-08 11:39:00,233897.445371
2018-08-08 11:40:00,233897.445371
2018-08-08 11:41:00,233897.445371
2018-08-08 11:42:00,233897.445371
2018-08-08 11:43:00,233899.520371
2018-08-08 11:44:00,233897.445371
2018-08-08 11:45:00,233899.520371
2018-08-08 11:46:00,233897.445371
2018-08-08 11:47:00,233897.445371
2018-08-08 11:48:00,233907.820371
2018-08-08 11:49:00,233901.595371
2018-08-08 11:50:00,233905.745371
2018-08-08 11:51:00,233905.745371
2018-08-08 11:52:00,233903.670371
2018-08-08 11:53:00,233901.595371
2018-08-08 11:54:00,233901.595371
2018-08-08 11:55:00,233903.670371
2018-08-08 11:56:00,233903.670371
2018-08-08 11:57:00,233901.595371
2018-08-08 11:58:00,233901.595371
2018-08-08 11:59:00,233909.895371
2018-08-08 12:00:00,233909.895371
2018-08-08 12:01:00,233903.670371
2018-08-08 12:02:00,233903.670371
2018-08-08 12:03:00,233901.595371
2018-08-08 12:04:00,233901.595371
2018-08-08 12:05:00,233901.595371
2018-08-08 12:06:00,233901.595371
2018-08-08 12:07:00,233899.520371
2018-08-08 12:08:00,233899.520371
2018-08-08 12:09:00,233903.670371
2018-08-08 12:10:00,233901.595371
2018-08-08 12:11:00,233901.595371
2018-08-08 12:12:00,233901.595371
2018-08-08 12:13:00,233903.670371
2018-08-08 12:14:00,233905.745371
2018-08-08 12:15:00,233914.045372
2018-08-08 12:16:00,233909.895371
2018-08-08 12:17:00,233903.670371
2018-08-08 12:18:00,233903.670371
2018-08-08 12:19:00,233903.670371
2018-08-08 12:20:00,233909.895371
2018-08-08 12:21:00,233909.895371
2018-08-08 12:22:00,233907.820371
2018-08-08 12:23:00,233905.745371
2018-08-08 12:24:00,233907.820371
2018-08-08 12:25:00,233926.495371
2018-08-08 12:26:00,233930.645371
2018-08-08 12:27:00,233914.045372
2018-08-08 12:28:00,233909.895371
2018-08-08 12:29:00,233918.195371
2018-08-09 03:44:00,233918.195371
2018-08-09 03:45:00,233926.495371
2018-08-09 03:46:00,233945.170371
2018-08-09 03:47:00,233943.095372
2018-08-09 03:48:00,233934.795371
2018-08-09 03:49:00,233936.870372
2018-08-09 03:50:00,233930.645371
2018-08-09 03:51:00,233930.645371
2018-08-09 03:52:00,233928.570371
2018-08-09 03:53:00,233926.495371
2018-08-09 03:54:00,233926.495371
2018-08-09 03:55:00,233926.495371
2018-08-09 03:56:00,233926.495371
2018-08-09 03:57:00,233928.570371
2018-08-09 03:58:00,233928.570371
2018-08-09 03:59:00,233928.570371
2018-08-09 04:00:00,233926.495371
2018-08-09 04:01:00,233914.045372
2018-08-09 04:02:00,233916.120371
2018-08-09 04:03:00,233918.195371
2018-08-09 04:04:00,233918.195371
2018-08-09 04:05:00,233918.195371
2018-08-09 04:06:00,233918.195371
2018-08-09 04:07:00,233918.195371
2018-08-09 04:08:00,233914.045372
2018-08-09 04:09:00,233916.120371
2018-08-09 04:10:00,233918.195371
2018-08-09 04:11:00,233920.270371
2018-08-09 04:12:00,233918.195371
2018-08-09 04:13:00,233909.895371
2018-08-09 04:14:00,233911.970372
2018-08-09 04:15:00,233911.970372
2018-08-09 04:16:00,233907.820371
2018-08-09 04:17:00,233903.670371
2018-08-09 04:18:00,233901.595371
2018-08-09 04:19:00,233911.970372
2018-08-09 04:20:00,233916.120371
2018-08-09 04:21:00,233916.120371
2018-08-09 04:22:00,233926.495371
2018-08-09 04:23:00,233928.570371
2018-08-09 04:24:00,233928.570371
2018-08-09 04:25:00,233926.495371
2018-08-09 04:26:00,233926.495371
2018-08-09 04:27:00,233926.495371
2018-08-09 04:28:00,233922.345371
2018-08-09 04:29:00,233920.270371
2018-08-09 04:30:00,233916.120371
2018-08-09 04:31:00,233916.120371
2018-08-09 04:32:00,233916.120371
2018-08-09 04:33:00,233909.895371
2018-08-09 04:34:00,233911.970372
2018-08-09 04:35:00,233920.270371
2018-08-09 04:36:00,233922.345371
2018-08-09 04:37:00,233916.120371
2018-08-09 04:38:00,233914.045372
2018-08-09 04:39:00,233911.970372
2018-08-09 04:40:00,233920.270371
2018-08-09 04:41:00,233922.345371
2018-08-09 04:42:00,233924.420371
2018-08-09 04:43:00,233930.645371
2018-08-09 04:44:00,233945.170371
2018-08-09 04:45:00,233951.395371
2018-08-09 04:46:00,233947.245371
2018-08-09 04:47:00,233951.395371
2018-08-09 04:48:00,233951.395371
2018-08-09 04:49:00,233949.320371
2018-08-09 04:50:00,233949.320371
2018-08-09 04:51:00,233951.395371
2018-08-09 04:52:00,233953.470371
2018-08-09 04:53:00,233949.320371
2018-08-09 04:54:00,233963.845372
2018-08-09 04:55:00,233959.695371
2018-08-09 04:56:00,233967.995372
2018-08-09 04:57:00,233972.145371
2018-08-09 04:58:00,233970.070371
2018-08-09 04:59:00,233970.070371
2018-08-09 05:00:00,233970.070371
2018-08-09 05:01:00,233978.370371
2018-08-09 05:02:00,233978.370371
2018-08-09 05:03:00,233970.070371
2018-08-09 05:04:00,233965.920372
2018-08-09 05:05:00,233965.920372
2018-08-09 05:06:00,233963.845372
2018-08-09 05:07:00,233953.470371
2018-08-09 05:08:00,233947.245371
2018-08-09 05:09:00,233957.620372
2018-08-09 05:10:00,233945.170371
2018-08-09 05:11:00,233945.170371
2018-08-09 05:12:00,233949.320371
2018-08-09 05:13:00,233949.320371
2018-08-09 05:14:00,233957.620372
2018-08-09 05:15:00,233957.620372
2018-08-09 05:16:00,233955.545371
2018-08-09 05:17:00,233947.245371
2018-08-09 05:18:00,233949.320371
2018-08-09 05:19:00,233955.545371
2018-08-09 05:20:00,233953.470371
2018-08-09 05:21:00,233947.245371
2018-08-09 05:22:00,233955.545371
2018-08-09 05:23:00,233953.470371
2018-08-09 05:24:00,233949.320371
2018-08-09 05:25:00,233949.320371
2018-08-09 05:26:00,233951.395371
2018-08-09 05:27:00,233947.245371
2018-08-09 05:28:00,233949.320371
2018-08-09 05:29:00,233945.170371
2018-08-09 05:30:00,233945.170371
2018-08-09 05:31:00,233945.170371
2018-08-09 05:32:00,233943.095372
2018-08-09 05:33:00,233945.170371
2018-08-09 05:34:00,233941.020371
2018-08-09 05:35:00,233943.095372
2018-08-09 05:36:00,233949.320371
2018-08-09 05:37:00,233957.620372
2018-08-09 05:38:00,233951.395371
2018-08-09 05:39:00,233957.620372
2018-08-09 05:40:00,233957.620372
2018-08-09 05:41:00,233951.395371
2018-08-09 05:42:00,233951.395371
2018-08-09 05:43:00,233951.395371
2018-08-09 05:44:00,233945.170371
2018-08-09 05:45:00,233945.170371
2018-08-09 05:46:00,233945.170371
2018-08-09 05:47:00,233945.170371
2018-08-09 05:48:00,233941.020371
2018-08-09 05:49:00,233938.945371
2018-08-09 05:50:00,233941.020371
2018-08-09 05:51:00,233941.020371
2018-08-09 05:52:00,233945.170371
2018-08-09 05:53:00,233941.020371
2018-08-09 05:54:00,233941.020371
2018-08-09 05:55:00,233938.945371
2018-08-09 05:56:00,233938.945371
2018-08-09 05:57:00,233938.945371
2018-08-09 05:58:00,233941.020371
2018-08-09 05:59:00,233941.020371
2018-08-09 06:00:00,233945.170371
2018-08-09 06:01:00,233945.170371
2018-08-09 06:02:00,233941.020371
2018-08-09 06:03:00,233938.945371
2018-08-09 06:04:00,233938.945371
2018-08-09 06:05:00,233945.170371
2018-08-09 06:06:00,233945.170371
2018-08-09 06:07:00,233941.020371
2018-08-09 06:08:00,233945.170371
2018-08-09 06:09:00,233945.170371
2018-08-09 06:10:00,233945.170371
2018-08-09 06:11:00,233945.170371
2018-08-09 06:12:00,233945.170371
2018-08-09 06:13:00,233945.170371
