,OMX
2018-03-20 05:46:00,11354.4467906
2018-03-20 05:47:00,11360.0068906
2018-03-20 05:48:00,11368.3470406
2018-03-20 05:49:00,11365.5669906
2018-03-20 05:50:00,11371.1270906
2018-03-20 05:51:00,11371.1270906
2018-03-20 05:52:00,11354.4467906
2018-03-20 05:53:00,11365.5669906
2018-03-20 05:54:00,11360.0068906
2018-03-20 05:55:00,11371.1270906
2018-03-20 05:56:00,11387.8073906
2018-03-20 05:57:00,11387.8073906
2018-03-20 05:58:00,11393.3674906
2018-03-20 05:59:00,11382.2472906
2018-03-20 06:00:00,11393.3674906
2018-03-20 06:01:00,11387.8073906
2018-03-20 06:02:00,11398.9275906
2018-03-20 06:03:00,11387.8073906
2018-03-20 06:04:00,11393.3674906
2018-03-20 06:05:00,11398.9275906
2018-03-20 06:06:00,11415.6078906
2018-03-20 06:07:00,11415.6078906
2018-03-20 06:08:00,11415.6078906
2018-03-20 06:09:00,11398.9275906
2018-03-20 06:10:00,11404.4876906
2018-03-20 06:11:00,11404.4876906
2018-03-20 06:12:00,11404.4876906
2018-03-20 06:13:00,11404.4876906
2018-03-20 06:14:00,11404.4876906
2018-03-20 06:15:00,11404.4876906
2018-03-20 06:16:00,11404.4876906
2018-03-20 06:17:00,11398.9275906
2018-03-20 06:18:00,11415.6078906
2018-03-20 06:19:00,11404.4876906
2018-03-20 06:20:00,11415.6078906
2018-03-20 06:21:00,11410.0477906
2018-03-20 06:22:00,11404.4876906
2018-03-20 06:23:00,11404.4876906
2018-03-20 06:24:00,11410.0477906
2018-03-20 06:25:00,11415.6078906
2018-03-20 06:26:00,11407.2677406
2018-03-20 06:27:00,11410.0477906
2018-03-20 06:28:00,11426.7280906
2018-03-20 06:29:00,11426.7280906
2018-03-20 06:30:00,11432.2881906
2018-03-20 06:31:00,11448.9684906
2018-03-20 06:32:00,11448.9684906
2018-03-20 06:33:00,11465.6487906
2018-03-20 06:34:00,11465.6487906
2018-03-20 06:35:00,11471.2088906
2018-03-20 06:36:00,11476.7689906
2018-03-20 06:37:00,11471.2088906
2018-03-20 06:38:00,11487.8891906
2018-03-20 06:39:00,11482.3290906
2018-03-20 06:40:00,11476.7689906
2018-03-20 06:41:00,11493.4492906
2018-03-20 06:42:00,11487.8891906
2018-03-20 06:43:00,11471.2088906
2018-03-20 06:44:00,11482.3290906
2018-03-20 06:45:00,11482.3290906
2018-03-20 06:46:00,11487.8891906
2018-03-20 06:47:00,11499.0093906
2018-03-20 06:48:00,11487.8891906
2018-03-20 06:49:00,11499.0093906
2018-03-20 06:50:00,11496.2293406
2018-03-20 06:51:00,11487.8891906
2018-03-20 06:52:00,11493.4492906
2018-03-20 06:53:00,11499.0093906
2018-03-20 06:54:00,11499.0093906
2018-03-20 06:55:00,11504.5694906
2018-03-20 06:56:00,11515.6896906
2018-03-20 06:57:00,11515.6896906
2018-03-20 06:58:00,11521.2497906
2018-03-20 06:59:00,11526.8098906
2018-03-20 07:00:00,11526.8098906
2018-03-20 07:01:00,11526.8098906
2018-03-20 07:02:00,11537.9300906
2018-03-20 07:03:00,11526.8098906
2018-03-20 07:04:00,11526.8098906
2018-03-20 07:05:00,11504.5694906
2018-03-20 07:06:00,11504.5694906
2018-03-20 07:07:00,11499.0093906
2018-03-20 07:08:00,11493.4492906
2018-03-20 07:09:00,11493.4492906
2018-03-20 07:10:00,11499.0093906
2018-03-20 07:11:00,11515.6896906
2018-03-20 07:12:00,11512.9096406
2018-03-20 07:13:00,11515.6896906
2018-03-20 07:14:00,11499.0093906
2018-03-20 07:15:00,11510.1295906
2018-03-20 07:16:00,11526.8098906
2018-03-20 07:17:00,11526.8098906
2018-03-20 07:18:00,11526.8098906
2018-03-20 07:19:00,11515.6896906
2018-03-20 07:20:00,11515.6896906
2018-03-20 07:21:00,11521.2497906
2018-03-20 07:22:00,11521.2497906
2018-03-20 07:23:00,11543.4901906
2018-03-20 07:24:00,11543.4901906
2018-03-20 07:25:00,11546.2702406
2018-03-20 07:26:00,11537.9300906
2018-03-20 07:27:00,11537.9300906
2018-03-20 07:28:00,11532.3699906
2018-03-20 07:29:00,11521.2497906
2018-03-20 07:30:00,11521.2497906
2018-03-20 07:31:00,11510.1295906
2018-03-20 07:32:00,11487.8891906
2018-03-20 07:33:00,11487.8891906
2018-03-20 07:34:00,11482.3290906
2018-03-20 07:35:00,11476.7689906
2018-03-20 07:36:00,11482.3290906
2018-03-20 07:37:00,11499.0093906
2018-03-20 07:38:00,11487.8891906
2018-03-20 07:39:00,11499.0093906
2018-03-20 07:40:00,11476.7689906
2018-03-20 07:41:00,11482.3290906
2018-03-20 07:42:00,11493.4492906
2018-03-20 07:43:00,11487.8891906
2018-03-20 07:44:00,11487.8891906
2018-03-20 07:45:00,11482.3290906
2018-03-20 07:46:00,11482.3290906
2018-03-20 07:47:00,11482.3290906
2018-03-20 07:48:00,11479.5490406
2018-03-20 07:49:00,11471.2088906
2018-03-20 07:50:00,11471.2088906
2018-03-20 07:51:00,11471.2088906
2018-03-20 07:52:00,11471.2088906
2018-03-20 07:53:00,11476.7689906
2018-03-20 07:54:00,11487.8891906
2018-03-20 07:55:00,11487.8891906
2018-03-20 07:56:00,11487.8891906
2018-03-20 07:57:00,11493.4492906
2018-03-20 07:58:00,11493.4492906
2018-03-20 07:59:00,11487.8891906
2018-03-20 08:00:00,11482.3290906
2018-03-20 08:01:00,11487.8891906
2018-03-20 08:02:00,11487.8891906
2018-03-20 08:03:00,11499.0093906
2018-03-20 08:04:00,11493.4492906
2018-03-20 08:05:00,11510.1295906
2018-03-20 08:06:00,11510.1295906
2018-03-20 08:07:00,11515.6896906
2018-03-20 08:08:00,11510.1295906
2018-03-20 08:09:00,11510.1295906
2018-03-20 08:10:00,11510.1295906
2018-03-20 08:11:00,11521.2497906
2018-03-20 08:12:00,11521.2497906
2018-03-20 08:13:00,11510.1295906
2018-03-20 08:14:00,11510.1295906
2018-03-20 08:15:00,11510.1295906
2018-03-20 08:16:00,11510.1295906
2018-03-20 08:17:00,11504.5694906
2018-03-20 08:18:00,11493.4492906
2018-03-20 08:19:00,11460.0886906
2018-03-20 08:20:00,11454.5285906
2018-03-20 08:21:00,11448.9684906
2018-03-20 08:22:00,11443.4083906
2018-03-20 08:23:00,11440.6283406
2018-03-20 08:24:00,11448.9684906
2018-03-20 08:25:00,11432.2881906
2018-03-20 08:26:00,11426.7280906
2018-03-20 08:27:00,11437.8482906
2018-03-20 08:28:00,11443.4083906
2018-03-20 08:29:00,11448.9684906
2018-03-20 08:30:00,11471.2088906
2018-03-20 08:31:00,11465.6487906
2018-03-20 08:32:00,11457.3086406
2018-03-20 08:33:00,11448.9684906
2018-03-20 08:34:00,11465.6487906
2018-03-20 08:35:00,11454.5285906
2018-03-20 08:36:00,11460.0886906
2018-03-20 08:37:00,11448.9684906
2018-03-20 08:38:00,11446.1884406
2018-03-20 08:39:00,11443.4083906
2018-03-20 08:40:00,11482.3290906
2018-03-20 08:41:00,11493.4492906
2018-03-20 08:42:00,11510.1295906
2018-03-20 08:43:00,11510.1295906
2018-03-20 08:44:00,11510.1295906
2018-03-20 08:45:00,11510.1295906
2018-03-20 08:46:00,11515.6896906
2018-03-20 08:47:00,11515.6896906
2018-03-20 08:48:00,11504.5694906
2018-03-20 08:49:00,11507.3495406
2018-03-20 08:50:00,11493.4492906
2018-03-20 08:51:00,11487.8891906
2018-03-20 08:52:00,11493.4492906
2018-03-20 08:53:00,11493.4492906
2018-03-20 08:54:00,11482.3290906
2018-03-20 08:55:00,11448.9684906
2018-03-20 08:56:00,11454.5285906
2018-03-20 08:57:00,11437.8482906
2018-03-20 08:58:00,11426.7280906
2018-03-20 08:59:00,11410.0477906
2018-03-20 09:00:00,11423.9480406
2018-03-20 09:01:00,11421.1679906
2018-03-20 09:02:00,11437.8482906
2018-03-20 09:03:00,11410.0477906
2018-03-20 09:04:00,11426.7280906
2018-03-20 09:05:00,11415.6078906
2018-03-20 09:06:00,11426.7280906
2018-03-20 09:07:00,11404.4876906
2018-03-20 09:08:00,11421.1679906
2018-03-20 09:09:00,11410.0477906
2018-03-20 09:10:00,11404.4876906
2018-03-20 09:11:00,11404.4876906
2018-03-20 09:12:00,11398.9275906
2018-03-20 09:13:00,11382.2472906
2018-03-20 09:14:00,11376.6871906
2018-03-20 09:15:00,11371.1270906
2018-03-20 09:16:00,11365.5669906
2018-03-20 09:17:00,11371.1270906
2018-03-20 09:18:00,11382.2472906
2018-03-20 09:19:00,11398.9275906
2018-03-20 09:20:00,11415.6078906
2018-03-20 09:21:00,11426.7280906
2018-03-20 09:22:00,11437.8482906
2018-03-20 09:23:00,11437.8482906
2018-03-20 09:24:00,11432.2881906
2018-03-20 09:25:00,11421.1679906
2018-03-20 09:26:00,11426.7280906
2018-03-20 09:27:00,11426.7280906
2018-03-20 09:28:00,11448.9684906
2018-03-20 09:29:00,11471.2088906
2018-03-20 09:30:00,11493.4492906
2018-03-20 09:31:00,11487.8891906
2018-03-20 09:32:00,11476.7689906
2018-03-20 09:33:00,11473.9889406
2018-03-20 09:34:00,11454.5285906
2018-03-20 09:35:00,11454.5285906
2018-03-20 09:36:00,11471.2088906
2018-03-20 09:37:00,11465.6487906
2018-03-20 09:38:00,11476.7689906
2018-03-20 09:39:00,11476.7689906
2018-03-20 09:40:00,11482.3290906
2018-03-20 09:41:00,11493.4492906
2018-03-20 09:42:00,11493.4492906
2018-03-20 09:43:00,11482.3290906
2018-03-20 09:44:00,11476.7689906
2018-03-20 09:45:00,11482.3290906
2018-03-20 09:46:00,11482.3290906
2018-03-20 09:47:00,11487.8891906
2018-03-20 09:48:00,11482.3290906
2018-03-20 09:49:00,11479.5490406
2018-03-20 09:50:00,11487.8891906
2018-03-20 09:51:00,11482.3290906
2018-03-20 09:52:00,11487.8891906
2018-03-20 09:53:00,11504.5694906
2018-03-20 09:54:00,11510.1295906
2018-03-20 09:55:00,11510.1295906
2018-03-20 09:56:00,11504.5694906
2018-03-20 09:57:00,11515.6896906
2018-03-20 09:58:00,11504.5694906
2018-03-20 09:59:00,11510.1295906
2018-03-20 10:00:00,11515.6896906
2018-03-20 10:01:00,11504.5694906
2018-03-20 10:02:00,11504.5694906
2018-03-20 10:03:00,11499.0093906
2018-03-20 10:04:00,11504.5694906
2018-03-20 10:05:00,11510.1295906
2018-03-20 10:06:00,11515.6896906
2018-03-20 10:07:00,11510.1295906
2018-03-20 10:08:00,11499.0093906
2018-03-20 10:09:00,11493.4492906
2018-03-20 10:10:00,11493.4492906
2018-03-20 10:11:00,11482.3290906
2018-03-20 10:12:00,11482.3290906
2018-03-20 10:13:00,11487.8891906
2018-03-20 10:14:00,11465.6487906
2018-03-20 10:15:00,11471.2088906
2018-03-20 10:16:00,11465.6487906
2018-03-20 10:17:00,11471.2088906
2018-03-20 10:18:00,11460.0886906
2018-03-20 10:19:00,11471.2088906
2018-03-20 10:20:00,11471.2088906
2018-03-20 10:21:00,11493.4492906
2018-03-20 10:22:00,11482.3290906
2018-03-20 10:23:00,11493.4492906
2018-03-20 10:24:00,11487.8891906
2018-03-20 10:25:00,11510.1295906
2018-03-20 10:26:00,11504.5694906
2018-03-20 10:27:00,11510.1295906
2018-03-20 10:28:00,11515.6896906
2018-03-20 10:29:00,11521.2497906
2018-03-20 10:30:00,11510.1295906
2018-03-20 10:31:00,11526.8098906
2018-03-20 10:32:00,11510.1295906
2018-03-20 10:33:00,11499.0093906
2018-03-20 10:34:00,11476.7689906
2018-03-20 10:35:00,11487.8891906
2018-03-20 10:36:00,11499.0093906
2018-03-20 10:37:00,11510.1295906
2018-03-20 10:38:00,11510.1295906
2018-03-20 10:39:00,11515.6896906
2018-03-20 10:40:00,11493.4492906
2018-03-20 10:41:00,11493.4492906
2018-03-20 10:42:00,11490.6692406
2018-03-20 10:43:00,11476.7689906
2018-03-20 10:44:00,11482.3290906
2018-03-20 10:45:00,11476.7689906
2018-03-20 10:46:00,11476.7689906
2018-03-20 10:47:00,11460.0886906
2018-03-20 10:48:00,11437.8482906
2018-03-20 10:49:00,11426.7280906
2018-03-20 10:50:00,11426.7280906
2018-03-20 10:51:00,11426.7280906
2018-03-20 10:52:00,11398.9275906
2018-03-20 10:53:00,11398.9275906
2018-03-20 10:54:00,11404.4876906
2018-03-20 10:55:00,11415.6078906
2018-03-20 10:56:00,11421.1679906
2018-03-20 10:57:00,11423.9480406
2018-03-20 10:58:00,11443.4083906
2018-03-20 10:59:00,11448.9684906
2018-03-20 11:00:00,11443.4083906
2018-03-20 11:01:00,11443.4083906
2018-03-20 11:02:00,11437.8482906
2018-03-20 11:03:00,11443.4083906
2018-03-20 11:04:00,11465.6487906
2018-03-20 11:05:00,11460.0886906
2018-03-20 11:06:00,11454.5285906
2018-03-20 11:07:00,11443.4083906
2018-03-20 11:08:00,11437.8482906
2018-03-20 11:09:00,11421.1679906
2018-03-20 11:10:00,11421.1679906
2018-03-20 11:11:00,11426.7280906
2018-03-20 11:12:00,11454.5285906
2018-03-20 11:13:00,11482.3290906
2018-03-20 11:14:00,11482.3290906
2018-03-20 11:15:00,11487.8891906
2018-03-20 11:16:00,11482.3290906
2018-03-20 11:17:00,11471.2088906
2018-03-20 11:18:00,11487.8891906
2018-03-20 11:19:00,11493.4492906
2018-03-20 11:20:00,11504.5694906
2018-03-20 11:21:00,11499.0093906
2018-03-20 11:22:00,11504.5694906
2018-03-20 11:23:00,11510.1295906
2018-03-20 11:24:00,11507.3495406
2018-03-21 02:59:00,11529.5899406
2018-03-21 03:00:00,11515.6896906
2018-03-21 03:01:00,11482.3290906
2018-03-21 03:02:00,11487.8891906
2018-03-21 03:03:00,11515.6896906
2018-03-21 03:04:00,11510.1295906
2018-03-21 03:05:00,11476.7689906
2018-03-21 03:06:00,11493.4492906
2018-03-21 03:07:00,11443.4083906
2018-03-21 03:08:00,11448.9684906
2018-03-21 03:09:00,11432.2881906
2018-03-21 03:10:00,11415.6078906
2018-03-21 03:11:00,11393.3674906
2018-03-21 03:12:00,11382.2472906
2018-03-21 03:13:00,11404.4876906
2018-03-21 03:14:00,11415.6078906
2018-03-21 03:15:00,11410.0477906
2018-03-21 03:16:00,11429.5081406
2018-03-21 03:17:00,11421.1679906
2018-03-21 03:18:00,11437.8482906
2018-03-21 03:19:00,11432.2881906
2018-03-21 03:20:00,11443.4083906
2018-03-21 03:21:00,11437.8482906
2018-03-21 03:22:00,11443.4083906
2018-03-21 03:23:00,11437.8482906
2018-03-21 03:24:00,11432.2881906
2018-03-21 03:25:00,11426.7280906
2018-03-21 03:26:00,11387.8073906
2018-03-21 03:27:00,11376.6871906
2018-03-21 03:28:00,11393.3674906
2018-03-21 03:29:00,11387.8073906
2018-03-21 03:30:00,11398.9275906
2018-03-21 03:31:00,11410.0477906
2018-03-21 03:32:00,11410.0477906
2018-03-21 03:33:00,11421.1679906
2018-03-21 03:34:00,11415.6078906
2018-03-21 03:35:00,11393.3674906
2018-03-21 03:36:00,11393.3674906
2018-03-21 03:37:00,11398.9275906
2018-03-21 03:38:00,11398.9275906
2018-03-21 03:39:00,11387.8073906
2018-03-21 03:40:00,11371.1270906
2018-03-21 03:41:00,11360.0068906
2018-03-21 03:42:00,11382.2472906
2018-03-21 03:43:00,11365.5669906
2018-03-21 03:44:00,11354.4467906
2018-03-21 03:45:00,11332.2063906
2018-03-21 03:46:00,11365.5669906
2018-03-21 03:47:00,11348.8866906
2018-03-21 03:48:00,11354.4467906
2018-03-21 03:49:00,11371.1270906
2018-03-21 03:50:00,11360.0068906
2018-03-21 03:51:00,11382.2472906
2018-03-21 03:52:00,11371.1270906
2018-03-21 03:53:00,11382.2472906
2018-03-21 03:54:00,11382.2472906
2018-03-21 03:55:00,11393.3674906
2018-03-21 03:56:00,11410.0477906
2018-03-21 03:57:00,11393.3674906
2018-03-21 03:58:00,11382.2472906
2018-03-21 03:59:00,11382.2472906
2018-03-21 04:00:00,11393.3674906
2018-03-21 04:01:00,11387.8073906
2018-03-21 04:02:00,11376.6871906
2018-03-21 04:03:00,11354.4467906
2018-03-21 04:04:00,11348.8866906
2018-03-21 04:05:00,11354.4467906
2018-03-21 04:06:00,11348.8866906
2018-03-21 04:07:00,11337.7664906
2018-03-21 04:08:00,11343.3265906
2018-03-21 04:09:00,11337.7664906
2018-03-21 04:10:00,11343.3265906
2018-03-21 04:11:00,11354.4467906
2018-03-21 04:12:00,11357.2268406
2018-03-21 04:13:00,11360.0068906
2018-03-21 04:14:00,11348.8866906
2018-03-21 04:15:00,11343.3265906
2018-03-21 04:16:00,11326.6462906
2018-03-21 04:17:00,11343.3265906
2018-03-21 04:18:00,11354.4467906
2018-03-21 04:19:00,11343.3265906
2018-03-21 04:20:00,11354.4467906
2018-03-21 04:21:00,11354.4467906
2018-03-21 04:22:00,11354.4467906
2018-03-21 04:23:00,11376.6871906
2018-03-21 04:24:00,11387.8073906
2018-03-21 04:25:00,11387.8073906
2018-03-21 04:26:00,11379.4672406
2018-03-21 04:27:00,11376.6871906
2018-03-21 04:28:00,11393.3674906
2018-03-21 04:29:00,11404.4876906
2018-03-21 04:30:00,11415.6078906
2018-03-21 04:31:00,11404.4876906
2018-03-21 04:32:00,11415.6078906
2018-03-21 04:33:00,11404.4876906
2018-03-21 04:34:00,11393.3674906
2018-03-21 04:35:00,11360.0068906
2018-03-21 04:36:00,11365.5669906
2018-03-21 04:37:00,11371.1270906
2018-03-21 04:38:00,11371.1270906
2018-03-21 04:39:00,11382.2472906
2018-03-21 04:40:00,11382.2472906
2018-03-21 04:41:00,11393.3674906
2018-03-21 04:42:00,11382.2472906
2018-03-21 04:43:00,11382.2472906
2018-03-21 04:44:00,11398.9275906
2018-03-21 04:45:00,11387.8073906
2018-03-21 04:46:00,11376.6871906
2018-03-21 04:47:00,11371.1270906
2018-03-21 04:48:00,11365.5669906
2018-03-21 04:49:00,11382.2472906
2018-03-21 04:50:00,11393.3674906
2018-03-21 04:51:00,11396.1475406
2018-03-21 04:52:00,11404.4876906
2018-03-21 04:53:00,11390.5874406
2018-03-21 04:54:00,11382.2472906
2018-03-21 04:55:00,11387.8073906
2018-03-21 04:56:00,11376.6871906
2018-03-21 04:57:00,11376.6871906
2018-03-21 04:58:00,11376.6871906
2018-03-21 04:59:00,11376.6871906
2018-03-21 05:00:00,11382.2472906
2018-03-21 05:01:00,11387.8073906
2018-03-21 05:02:00,11387.8073906
2018-03-21 05:03:00,11379.4672406
2018-03-21 05:04:00,11387.8073906
2018-03-21 05:05:00,11382.2472906
2018-03-21 05:06:00,11382.2472906
2018-03-21 05:07:00,11376.6871906
2018-03-21 05:08:00,11376.6871906
2018-03-21 05:09:00,11376.6871906
2018-03-21 05:10:00,11382.2472906
2018-03-21 05:11:00,11382.2472906
2018-03-21 05:12:00,11376.6871906
2018-03-21 05:13:00,11376.6871906
2018-03-21 05:14:00,11371.1270906
2018-03-21 05:15:00,11360.0068906
2018-03-21 05:16:00,11348.8866906
2018-03-21 05:17:00,11354.4467906
2018-03-21 05:18:00,11354.4467906
2018-03-21 05:19:00,11348.8866906
2018-03-21 05:20:00,11348.8866906
2018-03-21 05:21:00,11354.4467906
2018-03-21 05:22:00,11348.8866906
2018-03-21 05:23:00,11343.3265906
2018-03-21 05:24:00,11343.3265906
2018-03-21 05:25:00,11337.7664906
2018-03-21 05:26:00,11343.3265906
2018-03-21 05:27:00,11354.4467906
2018-03-21 05:28:00,11357.2268406
2018-03-21 05:29:00,11354.4467906
2018-03-21 05:30:00,11365.5669906
2018-03-21 05:31:00,11371.1270906
2018-03-21 05:32:00,11382.2472906
2018-03-21 05:33:00,11393.3674906
2018-03-21 05:34:00,11404.4876906
2018-03-21 05:35:00,11404.4876906
2018-03-21 05:36:00,11410.0477906
2018-03-21 05:37:00,11404.4876906
2018-03-21 05:38:00,11398.9275906
2018-03-21 05:39:00,11412.8278406
2018-03-21 05:40:00,11410.0477906
2018-03-21 05:41:00,11404.4876906
2018-03-21 05:42:00,11404.4876906
2018-03-21 05:43:00,11396.1475406
2018-03-21 05:44:00,11398.9275906
2018-03-21 05:45:00,11404.4876906
2018-03-21 05:46:00,11398.9275906
2018-03-21 05:47:00,11398.9275906
2018-03-21 05:48:00,11398.9275906
2018-03-21 05:49:00,11418.3879406
2018-03-21 05:50:00,11426.7280906
2018-03-21 05:51:00,11426.7280906
2018-03-21 05:52:00,11415.6078906
2018-03-21 05:53:00,11410.0477906
2018-03-21 05:54:00,11410.0477906
2018-03-21 05:55:00,11410.0477906
2018-03-21 05:56:00,11398.9275906
2018-03-21 05:57:00,11393.3674906
2018-03-21 05:58:00,11404.4876906
2018-03-21 05:59:00,11401.7076406
2018-03-21 06:00:00,11404.4876906
2018-03-21 06:01:00,11410.0477906
2018-03-21 06:02:00,11404.4876906
2018-03-21 06:03:00,11404.4876906
2018-03-21 06:04:00,11410.0477906
2018-03-21 06:05:00,11410.0477906
2018-03-21 06:06:00,11410.0477906
2018-03-21 06:07:00,11404.4876906
2018-03-21 06:08:00,11404.4876906
2018-03-21 06:09:00,11415.6078906
2018-03-21 06:10:00,11393.3674906
2018-03-21 06:11:00,11398.9275906
2018-03-21 06:12:00,11410.0477906
2018-03-21 06:13:00,11410.0477906
2018-03-21 06:14:00,11410.0477906
2018-03-21 06:15:00,11410.0477906
2018-03-21 06:16:00,11410.0477906
2018-03-21 06:17:00,11415.6078906
2018-03-21 06:18:00,11415.6078906
2018-03-21 06:19:00,11410.0477906
2018-03-21 06:20:00,11410.0477906
2018-03-21 06:21:00,11410.0477906
2018-03-21 06:22:00,11410.0477906
2018-03-21 06:23:00,11421.1679906
2018-03-21 06:24:00,11410.0477906
2018-03-21 06:25:00,11404.4876906
2018-03-21 06:26:00,11404.4876906
2018-03-21 06:27:00,11398.9275906
2018-03-21 06:28:00,11398.9275906
2018-03-21 06:29:00,11398.9275906
2018-03-21 06:30:00,11398.9275906
2018-03-21 06:31:00,11404.4876906
2018-03-21 06:32:00,11410.0477906
2018-03-21 06:33:00,11410.0477906
2018-03-21 06:34:00,11415.6078906
2018-03-21 06:35:00,11421.1679906
2018-03-21 06:36:00,11421.1679906
2018-03-21 06:37:00,11426.7280906
2018-03-21 06:38:00,11426.7280906
2018-03-21 06:39:00,11421.1679906
2018-03-21 06:40:00,11415.6078906
2018-03-21 06:41:00,11415.6078906
2018-03-21 06:42:00,11426.7280906
2018-03-21 06:43:00,11365.5669906
2018-03-21 06:44:00,11376.6871906
2018-03-21 06:45:00,11387.8073906
2018-03-21 06:46:00,11382.2472906
2018-03-21 06:47:00,11398.9275906
2018-03-21 06:48:00,11387.8073906
2018-03-21 06:49:00,11373.9071406
2018-03-21 06:50:00,11371.1270906
2018-03-21 06:51:00,11382.2472906
2018-03-21 06:52:00,11385.0273406
2018-03-21 06:53:00,11376.6871906
2018-03-21 06:54:00,11393.3674906
2018-03-21 06:55:00,11387.8073906
2018-03-21 06:56:00,11382.2472906
2018-03-21 06:57:00,11382.2472906
2018-03-21 06:58:00,11382.2472906
2018-03-21 06:59:00,11376.6871906
2018-03-21 07:00:00,11382.2472906
2018-03-21 07:01:00,11382.2472906
2018-03-21 07:02:00,11393.3674906
2018-03-21 07:03:00,11387.8073906
2018-03-21 07:04:00,11387.8073906
2018-03-21 07:05:00,11376.6871906
2018-03-21 07:06:00,11382.2472906
2018-03-21 07:07:00,11365.5669906
2018-03-21 07:08:00,11362.7869406
2018-03-21 07:09:00,11360.0068906
2018-03-21 07:10:00,11360.0068906
2018-03-21 07:11:00,11360.0068906
2018-03-21 07:12:00,11354.4467906
2018-03-21 07:13:00,11354.4467906
2018-03-21 07:14:00,11360.0068906
2018-03-21 07:15:00,11346.1066406
2018-03-21 07:16:00,11354.4467906
2018-03-21 07:17:00,11348.8866906
2018-03-21 07:18:00,11348.8866906
2018-03-21 07:19:00,11348.8866906
2018-03-21 07:20:00,11360.0068906
2018-03-21 07:21:00,11365.5669906
2018-03-21 07:22:00,11365.5669906
2018-03-21 07:23:00,11360.0068906
2018-03-21 07:24:00,11360.0068906
2018-03-21 07:25:00,11360.0068906
2018-03-21 07:26:00,11360.0068906
2018-03-21 07:27:00,11365.5669906
2018-03-21 07:28:00,11365.5669906
2018-03-21 07:29:00,11371.1270906
2018-03-21 07:30:00,11365.5669906
2018-03-21 07:31:00,11365.5669906
2018-03-21 07:32:00,11365.5669906
2018-03-21 07:33:00,11360.0068906
2018-03-21 07:34:00,11360.0068906
2018-03-21 07:35:00,11354.4467906
2018-03-21 07:36:00,11354.4467906
2018-03-21 07:37:00,11348.8866906
2018-03-21 07:38:00,11337.7664906
2018-03-21 07:39:00,11332.2063906
2018-03-21 07:40:00,11326.6462906
2018-03-21 07:41:00,11326.6462906
2018-03-21 07:42:00,11321.0861906
2018-03-21 07:43:00,11332.2063906
2018-03-21 07:44:00,11343.3265906
