,MME
2018-06-14 23:21:00,10801.288589
2018-06-14 23:22:00,10801.288589
2018-06-14 23:23:00,10801.288589
2018-06-14 23:24:00,10801.288589
2018-06-14 23:25:00,10802.783589
2018-06-14 23:26:00,10801.288589
2018-06-14 23:27:00,10802.783589
2018-06-14 23:28:00,10802.783589
2018-06-14 23:29:00,10802.783589
2018-06-14 23:30:00,10801.288589
2018-06-14 23:31:00,10802.783589
2018-06-14 23:32:00,10799.793589
2018-06-14 23:33:00,10802.783589
2018-06-14 23:34:00,10801.288589
2018-06-14 23:35:00,10804.278589
2018-06-14 23:36:00,10804.278589
2018-06-14 23:37:00,10804.278589
2018-06-14 23:38:00,10804.278589
2018-06-14 23:39:00,10807.268589
2018-06-14 23:40:00,10807.268589
2018-06-14 23:41:00,10808.763589
2018-06-14 23:42:00,10807.268589
2018-06-14 23:43:00,10807.268589
2018-06-14 23:44:00,10808.763589
2018-06-14 23:45:00,10808.763589
2018-06-14 23:46:00,10807.268589
2018-06-14 23:47:00,10807.268589
2018-06-14 23:48:00,10805.773589
2018-06-14 23:49:00,10805.773589
2018-06-14 23:50:00,10805.773589
2018-06-14 23:51:00,10805.773589
2018-06-14 23:52:00,10805.773589
2018-06-14 23:53:00,10805.773589
2018-06-14 23:54:00,10805.773589
2018-06-14 23:55:00,10805.773589
2018-06-14 23:56:00,10805.773589
2018-06-14 23:57:00,10805.773589
2018-06-14 23:58:00,10807.268589
2018-06-14 23:59:00,10807.268589
2018-06-15 00:00:00,10808.763589
2018-06-15 00:01:00,10810.258589
2018-06-15 00:02:00,10808.763589
2018-06-15 00:03:00,10808.763589
2018-06-15 00:04:00,10799.793589
2018-06-15 00:05:00,10793.813589
2018-06-15 00:06:00,10789.328589
2018-06-15 00:07:00,10783.348589
2018-06-15 00:08:00,10783.348589
2018-06-15 00:09:00,10784.843589
2018-06-15 00:10:00,10804.278589
2018-06-15 00:11:00,10804.278589
2018-06-15 00:12:00,10804.278589
2018-06-15 00:13:00,10810.258589
2018-06-15 00:14:00,10810.258589
2018-06-15 00:15:00,10811.753589
2018-06-15 00:16:00,10813.248589
2018-06-15 00:17:00,10817.733589
2018-06-15 00:18:00,10820.723589
2018-06-15 00:19:00,10820.723589
2018-06-15 00:20:00,10820.723589
2018-06-15 00:21:00,10820.723589
2018-06-15 00:22:00,10820.723589
2018-06-15 00:23:00,10814.743589
2018-06-15 00:24:00,10816.238589
2018-06-15 00:25:00,10817.733589
2018-06-15 00:26:00,10817.733589
2018-06-15 00:27:00,10817.733589
2018-06-15 00:28:00,10817.733589
2018-06-15 00:29:00,10817.733589
2018-06-15 00:30:00,10826.703589
2018-06-15 00:31:00,10837.168589
2018-06-15 00:32:00,10838.663589
2018-06-15 00:33:00,10838.663589
2018-06-15 00:34:00,10838.663589
2018-06-15 00:35:00,10838.663589
2018-06-15 00:36:00,10838.663589
2018-06-15 00:37:00,10838.663589
2018-06-15 00:38:00,10837.168589
2018-06-15 00:39:00,10837.168589
2018-06-15 00:40:00,10834.178589
2018-06-15 00:41:00,10823.713589
2018-06-15 00:42:00,10820.723589
2018-06-15 00:43:00,10808.763589
2018-06-15 00:44:00,10805.773589
2018-06-15 00:45:00,10805.773589
2018-06-15 00:46:00,10804.278589
2018-06-15 00:47:00,10804.278589
2018-06-15 00:48:00,10805.773589
2018-06-15 00:49:00,10805.773589
2018-06-15 00:50:00,10805.773589
2018-06-15 00:51:00,10796.803589
2018-06-15 00:52:00,10796.803589
2018-06-15 00:53:00,10796.803589
2018-06-15 00:54:00,10796.803589
2018-06-15 00:55:00,10819.228589
2018-06-15 00:56:00,10823.713589
2018-06-15 00:57:00,10822.218589
2018-06-15 00:58:00,10823.713589
2018-06-15 00:59:00,10820.723589
2018-06-15 01:00:00,10817.733589
2018-06-15 01:01:00,10816.238589
2018-06-15 01:02:00,10813.248589
2018-06-15 01:03:00,10813.248589
2018-06-15 01:04:00,10813.248589
2018-06-15 01:05:00,10780.358589
2018-06-15 01:06:00,10775.873589
2018-06-15 01:07:00,10775.873589
2018-06-15 01:08:00,10771.388589
2018-06-15 01:09:00,10771.388589
2018-06-15 01:10:00,10771.388589
2018-06-15 01:11:00,10766.903589
2018-06-15 01:12:00,10768.398589
2018-06-15 01:13:00,10771.388589
2018-06-15 01:14:00,10771.388589
2018-06-15 01:15:00,10768.398589
2018-06-15 01:16:00,10768.398589
2018-06-15 01:17:00,10766.903589
2018-06-15 01:18:00,10766.903589
2018-06-15 01:19:00,10766.903589
2018-06-15 01:20:00,10760.923589
2018-06-15 01:21:00,10759.428589
2018-06-15 01:22:00,10754.943589
2018-06-15 01:23:00,10756.438589
2018-06-15 01:24:00,10756.438589
2018-06-15 01:25:00,10757.933589
2018-06-15 01:26:00,10754.943589
2018-06-15 01:27:00,10744.478589
2018-06-15 01:28:00,10745.973589
2018-06-15 01:29:00,10745.973589
2018-06-15 01:30:00,10745.973589
2018-06-15 01:31:00,10742.983589
2018-06-15 01:32:00,10737.003589
2018-06-15 01:33:00,10735.508589
2018-06-15 01:34:00,10734.013589
2018-06-15 01:35:00,10734.013589
2018-06-15 01:36:00,10738.498589
2018-06-15 01:37:00,10737.003589
2018-06-15 01:38:00,10726.538589
2018-06-15 01:39:00,10728.033589
2018-06-15 01:40:00,10728.033589
2018-06-15 01:41:00,10729.528589
2018-06-15 01:42:00,10731.023589
2018-06-15 01:43:00,10732.518589
2018-06-15 01:44:00,10734.013589
2018-06-15 01:45:00,10734.013589
2018-06-15 01:46:00,10753.448589
2018-06-15 01:47:00,10753.448589
2018-06-15 01:48:00,10747.468589
2018-06-15 01:49:00,10747.468589
2018-06-15 01:50:00,10747.468589
2018-06-15 01:51:00,10747.468589
2018-06-15 01:52:00,10744.478589
2018-06-15 01:53:00,10739.993589
2018-06-15 01:54:00,10738.498589
2018-06-15 01:55:00,10738.498589
2018-06-15 01:56:00,10739.993589
2018-06-15 01:57:00,10739.993589
2018-06-15 01:58:00,10726.538589
2018-06-15 01:59:00,10734.013589
2018-06-15 02:00:00,10725.043589
2018-06-15 02:01:00,10739.993589
2018-06-15 02:02:00,10738.498589
2018-06-15 02:03:00,10735.508589
2018-06-15 02:04:00,10741.488589
2018-06-15 02:05:00,10737.003589
2018-06-15 02:06:00,10726.538589
2018-06-15 02:07:00,10723.548589
2018-06-15 02:08:00,10705.608589
2018-06-15 02:09:00,10698.133589
2018-06-15 02:10:00,10698.133589
2018-06-15 02:11:00,10708.598589
2018-06-15 02:12:00,10705.608589
2018-06-15 02:13:00,10702.618589
2018-06-15 02:14:00,10698.133589
2018-06-15 02:15:00,10699.628589
2018-06-15 02:16:00,10696.638589
2018-06-15 02:17:00,10702.618589
2018-06-15 02:18:00,10707.103589
2018-06-15 02:19:00,10705.608589
2018-06-15 02:20:00,10707.103589
2018-06-15 02:21:00,10707.103589
2018-06-15 02:22:00,10708.598589
2018-06-15 02:23:00,10702.618589
2018-06-15 02:24:00,10684.678589
2018-06-15 02:25:00,10684.678589
2018-06-15 02:26:00,10680.193589
2018-06-15 02:27:00,10681.688589
2018-06-15 02:28:00,10678.698589
2018-06-15 02:29:00,10678.698589
2018-06-15 02:30:00,10684.678589
2018-06-15 02:31:00,10680.193589
2018-06-15 02:32:00,10693.648589
2018-06-15 02:33:00,10696.638589
2018-06-15 02:34:00,10702.618589
2018-06-15 02:35:00,10702.618589
2018-06-15 02:36:00,10686.173589
2018-06-15 02:37:00,10651.788589
2018-06-15 02:38:00,10648.798589
2018-06-15 02:39:00,10651.788589
2018-06-15 02:40:00,10623.383589
2018-06-15 02:41:00,10615.908589
2018-06-15 02:42:00,10615.908589
2018-06-15 02:43:00,10627.868589
2018-06-15 02:44:00,10632.353589
2018-06-15 02:45:00,10632.353589
2018-06-15 02:46:00,10633.848589
2018-06-15 02:47:00,10630.858589
2018-06-15 02:48:00,10618.898589
2018-06-15 02:49:00,10617.403589
2018-06-15 02:50:00,10605.443589
2018-06-15 02:51:00,10612.918589
2018-06-15 02:52:00,10623.383589
2018-06-15 02:53:00,10632.353589
2018-06-15 02:54:00,10630.858589
2018-06-15 02:55:00,10621.888589
2018-06-15 02:56:00,10624.878589
2018-06-15 02:57:00,10623.383589
2018-06-15 02:58:00,10623.383589
2018-06-15 02:59:00,10624.878589
2018-06-15 03:00:00,10624.878589
2018-06-15 03:01:00,10635.343589
2018-06-15 03:02:00,10644.313589
2018-06-15 03:03:00,10644.313589
2018-06-15 03:04:00,10639.828589
2018-06-15 03:05:00,10629.363589
2018-06-15 03:06:00,10633.848589
2018-06-15 03:07:00,10633.848589
2018-06-15 03:08:00,10638.333589
2018-06-15 03:09:00,10621.888589
2018-06-15 03:10:00,10611.423589
2018-06-15 03:11:00,10621.888589
2018-06-15 03:12:00,10635.343589
2018-06-15 03:13:00,10636.838589
2018-06-15 03:14:00,10636.838589
2018-06-15 03:15:00,10603.948589
2018-06-15 03:16:00,10611.423589
2018-06-15 03:17:00,10621.888589
2018-06-15 03:18:00,10615.908589
2018-06-15 03:19:00,10620.393589
2018-06-15 03:20:00,10626.373589
2018-06-15 03:21:00,10638.333589
2018-06-15 03:22:00,10644.313589
2018-06-15 03:23:00,10648.798589
2018-06-15 03:24:00,10653.283589
2018-06-15 03:25:00,10651.788589
2018-06-15 03:26:00,10644.313589
2018-06-15 03:27:00,10650.293589
2018-06-15 03:28:00,10659.263589
2018-06-15 03:29:00,10650.293589
2018-06-15 03:30:00,10647.303589
2018-06-15 03:31:00,10642.818589
2018-06-15 03:32:00,10654.778589
2018-06-15 03:33:00,10654.778589
2018-06-15 03:34:00,10650.293589
2018-06-15 03:35:00,10645.808589
2018-06-15 03:36:00,10653.283589
2018-06-15 03:37:00,10650.293589
2018-06-15 03:38:00,10647.303589
2018-06-15 03:39:00,10647.303589
2018-06-15 03:40:00,10644.313589
2018-06-15 03:41:00,10645.808589
2018-06-15 03:42:00,10645.808589
2018-06-15 03:43:00,10645.808589
2018-06-15 03:44:00,10639.828589
2018-06-15 03:45:00,10641.323589
2018-06-15 03:46:00,10644.313589
2018-06-15 03:47:00,10648.798589
2018-06-15 03:48:00,10656.273589
2018-06-15 03:49:00,10651.788589
2018-06-15 03:50:00,10650.293589
2018-06-15 03:51:00,10647.303589
2018-06-15 03:52:00,10648.798589
2018-06-15 03:53:00,10647.303589
2018-06-15 03:54:00,10645.808589
2018-06-15 03:55:00,10639.828589
2018-06-15 03:56:00,10641.323589
2018-06-15 03:57:00,10641.323589
2018-06-15 03:58:00,10645.808589
2018-06-15 03:59:00,10648.798589
2018-06-15 04:00:00,10647.303589
2018-06-15 04:01:00,10647.303589
2018-06-15 04:02:00,10645.808589
2018-06-15 04:03:00,10644.313589
2018-06-15 04:04:00,10648.798589
2018-06-15 04:05:00,10653.283589
2018-06-15 04:06:00,10656.273589
2018-06-15 04:07:00,10660.758589
2018-06-15 04:08:00,10657.768589
2018-06-15 04:09:00,10657.768589
2018-06-15 04:10:00,10657.768589
2018-06-15 04:11:00,10675.708589
2018-06-15 04:12:00,10681.688589
2018-06-15 04:13:00,10681.688589
2018-06-15 04:14:00,10687.668589
2018-06-15 04:15:00,10675.708589
2018-06-15 04:16:00,10677.203589
2018-06-15 04:17:00,10680.193589
2018-06-15 04:18:00,10687.668589
2018-06-15 04:19:00,10684.678589
2018-06-15 04:20:00,10690.658589
2018-06-15 04:21:00,10707.103589
2018-06-15 04:22:00,10707.103589
2018-06-15 04:23:00,10707.103589
2018-06-15 04:24:00,10702.618589
2018-06-15 04:25:00,10705.608589
2018-06-15 04:26:00,10701.123589
2018-06-15 04:27:00,10692.153589
2018-06-15 04:28:00,10690.658589
2018-06-15 04:29:00,10683.183589
2018-06-15 04:30:00,10686.173589
2018-06-15 04:31:00,10684.678589
2018-06-15 04:32:00,10687.668589
2018-06-15 04:33:00,10699.628589
2018-06-15 04:34:00,10711.588589
2018-06-15 04:35:00,10707.103589
2018-06-15 04:36:00,10705.608589
2018-06-15 04:37:00,10696.638589
2018-06-15 04:38:00,10695.143589
2018-06-15 04:39:00,10689.163589
2018-06-15 04:40:00,10680.193589
2018-06-15 04:41:00,10681.688589
2018-06-15 04:42:00,10690.658589
2018-06-15 04:43:00,10687.668589
2018-06-15 04:44:00,10681.688589
2018-06-15 04:45:00,10675.708589
2018-06-15 04:46:00,10675.708589
2018-06-15 04:47:00,10672.718589
2018-06-15 04:48:00,10666.738589
2018-06-15 04:49:00,10671.223589
2018-06-15 04:50:00,10674.213589
2018-06-15 04:51:00,10660.758589
2018-06-15 04:52:00,10665.243589
2018-06-15 04:53:00,10653.283589
2018-06-15 04:54:00,10660.758589
2018-06-15 04:55:00,10641.323589
2018-06-15 04:56:00,10629.363589
2018-06-15 04:57:00,10624.878589
2018-06-15 04:58:00,10630.858589
2018-06-15 04:59:00,10626.373589
2018-06-15 05:00:00,10623.383589
2018-06-15 05:01:00,10617.403589
2018-06-15 05:02:00,10615.908589
2018-06-15 05:03:00,10609.928589
2018-06-15 05:04:00,10624.878589
2018-06-15 05:05:00,10615.908589
2018-06-15 05:06:00,10617.403589
2018-06-15 05:07:00,10617.403589
2018-06-15 05:08:00,10617.403589
2018-06-15 05:09:00,10612.918589
2018-06-15 05:10:00,10609.928589
2018-06-15 05:11:00,10612.918589
2018-06-15 05:12:00,10612.918589
2018-06-15 05:13:00,10615.908589
2018-06-15 05:14:00,10614.413589
2018-06-15 05:15:00,10617.403589
2018-06-15 05:16:00,10615.908589
2018-06-15 05:17:00,10600.958589
2018-06-15 05:18:00,10603.948589
2018-06-15 05:19:00,10594.978589
2018-06-15 05:20:00,10584.513589
2018-06-15 05:21:00,10583.018589
2018-06-15 05:22:00,10574.048589
2018-06-15 05:23:00,10571.058589
2018-06-15 05:24:00,10565.078589
2018-06-15 05:25:00,10563.583589
2018-06-15 05:26:00,10562.088589
2018-06-15 05:27:00,10594.978589
2018-06-15 05:28:00,10597.968589
2018-06-15 05:29:00,10606.938589
2018-06-15 05:30:00,10591.988589
2018-06-15 05:31:00,10580.028589
2018-06-15 05:32:00,10583.018589
2018-06-15 05:33:00,10578.533589
2018-06-15 05:34:00,10594.978589
2018-06-15 05:35:00,10588.998589
2018-06-15 05:36:00,10577.038589
2018-06-15 05:37:00,10571.058589
2018-06-15 05:38:00,10568.068589
2018-06-15 05:39:00,10577.038589
2018-06-15 05:40:00,10578.533589
2018-06-15 05:41:00,10571.058589
2018-06-15 05:42:00,10577.038589
2018-06-15 05:43:00,10583.018589
2018-06-15 05:44:00,10588.998589
2018-06-15 05:45:00,10577.038589
2018-06-15 05:46:00,10577.038589
2018-06-15 05:47:00,10581.523589
2018-06-15 05:48:00,10600.958589
2018-06-15 05:49:00,10609.928589
2018-06-15 05:50:00,10600.958589
2018-06-15 05:51:00,10600.958589
2018-06-15 05:52:00,10605.443589
2018-06-15 05:53:00,10603.948589
2018-06-15 05:54:00,10606.938589
2018-06-15 05:55:00,10603.948589
2018-06-15 05:56:00,10600.958589
2018-06-15 05:57:00,10600.958589
2018-06-15 05:58:00,10596.473589
2018-06-15 05:59:00,10600.958589
2018-06-15 06:00:00,10603.948589
2018-06-15 06:01:00,10600.958589
2018-06-15 06:02:00,10606.938589
2018-06-15 06:03:00,10608.433589
2018-06-15 06:04:00,10609.928589
2018-06-15 06:05:00,10597.968589
2018-06-15 06:06:00,10606.938589
2018-06-15 06:07:00,10603.948589
2018-06-15 06:08:00,10602.453589
2018-06-15 06:09:00,10597.968589
2018-06-15 06:10:00,10597.968589
2018-06-15 06:11:00,10603.948589
2018-06-15 06:12:00,10600.958589
2018-06-15 06:13:00,10600.958589
2018-06-15 06:14:00,10597.968589
2018-06-15 06:15:00,10597.968589
2018-06-15 06:16:00,10599.463589
2018-06-15 06:17:00,10599.463589
2018-06-15 06:18:00,10596.473589
2018-06-15 06:19:00,10588.998589
2018-06-15 06:20:00,10588.998589
2018-06-15 06:21:00,10594.978589
2018-06-15 06:22:00,10596.473589
2018-06-15 06:23:00,10596.473589
2018-06-15 06:24:00,10596.473589
2018-06-15 06:25:00,10596.473589
2018-06-15 06:26:00,10599.463589
2018-06-15 06:27:00,10600.958589
2018-06-15 06:28:00,10603.948589
2018-06-15 06:29:00,10615.908589
2018-06-15 06:30:00,10618.898589
2018-06-15 06:31:00,10627.868589
2018-06-15 06:32:00,10639.828589
2018-06-15 06:33:00,10639.828589
2018-06-15 06:34:00,10644.313589
2018-06-15 06:35:00,10638.333589
2018-06-15 06:36:00,10645.808589
2018-06-15 06:37:00,10642.818589
2018-06-15 06:38:00,10639.828589
2018-06-15 06:39:00,10654.778589
2018-06-15 06:40:00,10654.778589
2018-06-15 06:41:00,10654.778589
2018-06-15 06:42:00,10654.778589
2018-06-15 06:43:00,10648.798589
2018-06-15 06:44:00,10647.303589
2018-06-15 06:45:00,10642.818589
2018-06-15 06:46:00,10641.323589
2018-06-15 06:47:00,10641.323589
2018-06-15 06:48:00,10638.333589
2018-06-15 06:49:00,10641.323589
2018-06-15 06:50:00,10651.788589
2018-06-15 06:51:00,10651.788589
2018-06-15 06:52:00,10653.283589
2018-06-15 06:53:00,10651.788589
2018-06-15 06:54:00,10663.748589
2018-06-15 06:55:00,10647.303589
2018-06-15 06:56:00,10642.818589
2018-06-15 06:57:00,10642.818589
2018-06-15 06:58:00,10659.263589
2018-06-15 06:59:00,10657.768589
2018-06-15 07:00:00,10654.778589
2018-06-15 07:01:00,10662.253589
2018-06-15 07:02:00,10657.768589
2018-06-15 07:03:00,10639.828589
2018-06-15 07:04:00,10612.918589
2018-06-15 07:05:00,10627.868589
2018-06-15 07:06:00,10623.383589
2018-06-15 07:07:00,10620.393589
2018-06-15 07:08:00,10617.403589
2018-06-15 07:09:00,10615.908589
2018-06-15 07:10:00,10612.918589
2018-06-15 07:11:00,10618.898589
2018-06-15 07:12:00,10605.443589
2018-06-15 07:13:00,10617.403589
2018-06-15 07:14:00,10618.898589
2018-06-15 07:15:00,10629.363589
2018-06-15 07:16:00,10621.888589
2018-06-15 07:17:00,10617.403589
2018-06-15 07:18:00,10617.403589
2018-06-15 07:19:00,10609.928589
2018-06-15 07:20:00,10606.938589
2018-06-15 07:21:00,10612.918589
2018-06-15 07:22:00,10609.928589
2018-06-15 07:23:00,10608.433589
2018-06-15 07:24:00,10597.968589
2018-06-15 07:25:00,10594.978589
2018-06-15 07:26:00,10580.028589
2018-06-15 07:27:00,10572.553589
2018-06-15 07:28:00,10575.543589
2018-06-15 07:29:00,10574.048589
2018-06-15 07:30:00,10553.118589
2018-06-15 07:31:00,10539.663589
2018-06-15 07:32:00,10533.683589
2018-06-15 07:33:00,10529.198589
2018-06-15 07:34:00,10527.703589
2018-06-15 07:35:00,10527.703589
2018-06-15 07:36:00,10533.683589
2018-06-15 07:37:00,10526.208589
2018-06-15 07:38:00,10529.198589
2018-06-15 07:39:00,10541.158589
2018-06-15 07:40:00,10529.198589
2018-06-15 07:41:00,10526.208589
2018-06-15 07:42:00,10517.238589
2018-06-15 07:43:00,10524.713589
2018-06-15 07:44:00,10521.723589
2018-06-15 07:45:00,10514.248589
2018-06-15 07:46:00,10511.258589
2018-06-15 07:47:00,10502.288589
2018-06-15 07:48:00,10493.318589
2018-06-15 07:49:00,10493.318589
2018-06-15 07:50:00,10496.308589
2018-06-15 07:51:00,10499.298589
2018-06-15 07:52:00,10499.298589
2018-06-15 07:53:00,10490.328589
2018-06-15 07:54:00,10490.328589
2018-06-15 07:55:00,10487.338589
2018-06-15 07:56:00,10481.358589
2018-06-15 07:57:00,10475.378589
2018-06-15 07:58:00,10487.338589
2018-06-15 07:59:00,10472.388589
2018-06-15 08:00:00,10470.893589
2018-06-15 08:01:00,10485.843589
2018-06-15 08:02:00,10490.328589
2018-06-15 08:03:00,10490.328589
2018-06-15 08:04:00,10482.853589
2018-06-15 08:05:00,10482.853589
2018-06-15 08:06:00,10488.833589
2018-06-15 08:07:00,10478.368589
2018-06-15 08:08:00,10473.883589
2018-06-15 08:09:00,10458.933589
2018-06-15 08:10:00,10433.518589
2018-06-15 08:11:00,10429.033589
2018-06-15 08:12:00,10426.043589
2018-06-15 08:13:00,10429.033589
2018-06-15 08:14:00,10409.598589
2018-06-15 08:15:00,10408.103589
2018-06-15 08:16:00,10394.648589
2018-06-15 08:17:00,10391.658589
2018-06-15 08:18:00,10394.648589
2018-06-15 08:19:00,10418.568589
2018-06-15 08:20:00,10390.163589
2018-06-15 08:21:00,10388.668589
2018-06-15 08:22:00,10423.053589
2018-06-15 08:23:00,10423.053589
2018-06-15 08:24:00,10420.063589
2018-06-15 08:25:00,10467.903589
2018-06-15 08:26:00,10449.963589
2018-06-15 08:27:00,10463.418589
2018-06-15 08:28:00,10472.388589
2018-06-15 08:29:00,10482.853589
2018-06-15 08:30:00,10487.338589
2018-06-15 08:31:00,10478.368589
2018-06-15 08:32:00,10460.428589
2018-06-15 08:33:00,10487.338589
2018-06-15 08:34:00,10478.368589
2018-06-15 08:35:00,10494.813589
2018-06-15 08:36:00,10485.843589
2018-06-15 08:37:00,10479.863589
2018-06-15 08:38:00,10467.903589
2018-06-15 08:39:00,10467.903589
2018-06-15 08:40:00,10463.418589
2018-06-15 08:41:00,10452.953589
2018-06-15 08:42:00,10446.973589
2018-06-15 08:43:00,10455.943589
2018-06-15 08:44:00,10455.943589
2018-06-15 08:45:00,10452.953589
2018-06-15 08:46:00,10461.923589
2018-06-15 08:47:00,10487.338589
2018-06-15 08:48:00,10479.863589
2018-06-15 08:49:00,10505.278589
2018-06-15 08:50:00,10497.803589
2018-06-15 08:51:00,10481.358589
2018-06-15 08:52:00,10472.388589
2018-06-15 08:53:00,10470.893589
2018-06-15 08:54:00,10464.913589
2018-06-15 08:55:00,10485.843589
2018-06-15 08:56:00,10464.913589
2018-06-15 08:57:00,10469.398589
2018-06-15 08:58:00,10466.408589
2018-06-15 08:59:00,10454.448589
2018-06-15 09:00:00,10417.073589
2018-06-15 09:01:00,10417.073589
2018-06-15 09:02:00,10420.063589
2018-06-15 09:03:00,10414.083589
2018-06-15 09:04:00,10408.103589
2018-06-15 09:05:00,10399.133589
2018-06-15 09:06:00,10390.163589
2018-06-15 09:07:00,10375.213589
2018-06-15 09:08:00,10393.153589
2018-06-15 09:09:00,10369.233589
2018-06-15 09:10:00,10358.768589
2018-06-15 09:11:00,10354.283589
2018-06-15 09:12:00,10366.243589
2018-06-15 09:13:00,10388.668589
2018-06-15 09:14:00,10387.173589
2018-06-15 09:15:00,10406.608589
2018-06-15 09:16:00,10406.608589
2018-06-15 09:17:00,10408.103589
2018-06-15 09:18:00,10423.053589
2018-06-15 09:19:00,10442.488589
2018-06-15 09:20:00,10452.953589
2018-06-15 09:21:00,10461.923589
2018-06-15 09:22:00,10452.953589
2018-06-15 09:23:00,10432.023589
2018-06-15 09:24:00,10418.568589
2018-06-15 09:25:00,10423.053589
2018-06-15 09:26:00,10433.518589
2018-06-15 09:27:00,10435.013589
2018-06-15 09:28:00,10423.053589
2018-06-15 09:29:00,10408.103589
2018-06-15 09:30:00,10412.588589
2018-06-15 09:31:00,10384.183589
2018-06-15 09:32:00,10366.243589
2018-06-15 09:33:00,10373.718589
2018-06-15 09:34:00,10372.223589
2018-06-15 09:35:00,10358.768589
2018-06-15 09:36:00,10342.323589
2018-06-15 09:37:00,10337.838589
2018-06-15 09:38:00,10315.413589
2018-06-15 09:39:00,10325.878589
2018-06-15 09:40:00,10321.393589
2018-06-15 09:41:00,10330.363589
2018-06-15 09:42:00,10328.868589
2018-06-15 09:43:00,10336.343589
2018-06-15 09:44:00,10331.858589
2018-06-15 09:45:00,10345.313589
2018-06-15 09:46:00,10337.838589
2018-06-15 09:47:00,10346.808589
2018-06-15 09:48:00,10358.768589
