,MX
2018-08-24 07:54:00,25656.8183013
2018-08-24 07:55:00,25659.6001453
2018-08-24 07:56:00,25655.4273793
2018-08-24 07:57:00,25658.2092233
2018-08-24 07:58:00,25663.7729113
2018-08-24 07:59:00,25662.3819893
2018-08-24 08:00:00,25659.6001453
2018-08-24 08:01:00,25663.7729113
2018-08-24 08:02:00,25659.6001453
2018-08-24 08:03:00,25663.7729113
2018-08-24 08:04:00,25666.5547553
2018-08-24 08:05:00,25660.9910673
2018-08-24 08:06:00,25660.9910673
2018-08-24 08:07:00,25663.7729113
2018-08-24 08:08:00,25667.9456773
2018-08-24 08:09:00,25665.1638333
2018-08-24 08:10:00,25662.3819893
2018-08-24 08:11:00,25660.9910673
2018-08-24 08:12:00,25655.4273793
2018-08-24 08:13:00,25649.8636913
2018-08-24 08:14:00,25641.5181593
2018-08-24 08:15:00,25641.5181593
2018-08-24 08:16:00,25647.0818473
2018-08-24 08:17:00,25647.0818473
2018-08-24 08:18:00,25649.8636913
2018-08-24 08:19:00,25651.2546133
2018-08-24 08:20:00,25655.4273793
2018-08-24 08:21:00,25655.4273793
2018-08-24 08:22:00,25649.8636913
2018-08-24 08:23:00,25647.0818473
2018-08-24 08:24:00,25647.0818473
2018-08-24 08:25:00,25644.3000033
2018-08-24 08:26:00,25641.5181593
2018-08-24 08:27:00,25641.5181593
2018-08-24 08:28:00,25638.7363153
2018-08-24 08:29:00,25634.5635493
2018-08-24 08:30:00,25634.5635493
2018-08-24 08:31:00,25628.9998613
2018-08-24 08:32:00,25635.9544713
2018-08-24 08:33:00,25640.1272373
2018-08-24 08:34:00,25630.3907833
2018-08-24 08:35:00,25635.9544713
2018-08-24 08:36:00,25635.9544713
2018-08-24 08:37:00,25641.5181593
2018-08-24 08:38:00,25638.7363153
2018-08-24 08:39:00,25644.3000033
2018-08-24 08:40:00,25642.9090813
2018-08-24 08:41:00,25638.7363153
2018-08-24 08:42:00,25634.5635493
2018-08-24 08:43:00,25633.1726273
2018-08-24 08:44:00,25633.1726273
2018-08-24 08:45:00,25624.8270953
2018-08-24 08:46:00,25605.3541873
2018-08-24 08:47:00,25613.6997193
2018-08-24 08:48:00,25615.0906413
2018-08-24 08:49:00,25623.4361733
2018-08-24 08:50:00,25624.8270953
2018-08-24 08:51:00,25635.9544713
2018-08-24 08:52:00,25630.3907833
2018-08-24 08:53:00,25630.3907833
2018-08-24 08:54:00,25628.9998613
2018-08-24 08:55:00,25630.3907833
2018-08-24 08:56:00,25627.6089393
2018-08-24 08:57:00,25627.6089393
2018-08-24 08:58:00,25631.7817053
2018-08-24 08:59:00,25624.8270953
2018-08-24 09:00:00,25627.6089393
2018-08-24 09:01:00,25647.0818473
2018-08-24 09:02:00,25631.7817053
2018-08-24 09:03:00,25623.4361733
2018-08-24 09:04:00,25612.3087973
2018-08-24 09:05:00,25599.7904993
2018-08-24 09:06:00,25601.1814213
2018-08-24 09:07:00,25588.6631233
2018-08-24 09:08:00,25594.2268113
2018-08-24 09:09:00,25590.0540453
2018-08-24 09:10:00,25585.8812793
2018-08-24 09:11:00,25588.6631233
2018-08-24 09:12:00,25591.4449673
2018-08-24 09:13:00,25592.8358893
2018-08-24 09:14:00,25599.7904993
2018-08-24 09:15:00,25613.6997193
2018-08-24 09:16:00,25613.6997193
2018-08-24 09:17:00,25616.4815633
2018-08-24 09:18:00,25612.3087973
2018-08-24 09:19:00,25608.1360313
2018-08-24 09:20:00,25613.6997193
2018-08-24 09:21:00,25615.0906413
2018-08-24 09:22:00,25616.4815633
2018-08-24 09:23:00,25610.9178753
2018-08-24 09:24:00,25627.6089393
2018-08-24 09:25:00,25627.6089393
2018-08-24 09:26:00,25638.7363153
2018-08-24 09:27:00,25641.5181593
2018-08-24 09:28:00,25644.3000033
2018-08-24 09:29:00,25642.9090813
2018-08-24 09:30:00,25645.6909253
2018-08-24 09:31:00,25644.3000033
2018-08-24 09:32:00,25641.5181593
2018-08-24 09:33:00,25641.5181593
2018-08-24 09:34:00,25656.8183013
2018-08-24 09:35:00,25665.1638333
2018-08-24 09:36:00,25665.1638333
2018-08-24 09:37:00,25667.9456773
2018-08-24 09:38:00,25672.1184433
2018-08-24 09:39:00,25670.7275213
2018-08-24 09:40:00,25670.7275213
2018-08-24 09:41:00,25658.2092233
2018-08-24 09:42:00,25660.9910673
2018-08-24 09:43:00,25655.4273793
2018-08-24 09:44:00,25659.6001453
2018-08-24 09:45:00,25659.6001453
2018-08-24 09:46:00,25655.4273793
2018-08-24 09:47:00,25660.9910673
2018-08-24 09:48:00,25663.7729113
2018-08-24 09:49:00,25655.4273793
2018-08-24 09:50:00,25654.0364573
2018-08-24 09:51:00,25652.6455353
2018-08-24 09:52:00,25649.8636913
2018-08-24 09:53:00,25644.3000033
2018-08-24 09:54:00,25640.1272373
2018-08-24 09:55:00,25647.0818473
2018-08-24 09:56:00,25649.8636913
2018-08-24 09:57:00,25649.8636913
2018-08-24 09:58:00,25658.2092233
2018-08-24 09:59:00,25659.6001453
2018-08-24 10:00:00,25658.2092233
2018-08-24 10:01:00,25658.2092233
2018-08-24 10:02:00,25660.9910673
2018-08-24 10:03:00,25656.8183013
2018-08-24 10:04:00,25658.2092233
2018-08-24 10:05:00,25666.5547553
2018-08-24 10:06:00,25662.3819893
2018-08-24 10:07:00,25660.9910673
2018-08-24 10:08:00,25659.6001453
2018-08-24 10:09:00,25662.3819893
2018-08-24 10:10:00,25666.5547553
2018-08-24 10:11:00,25658.2092233
2018-08-24 10:12:00,25665.1638333
2018-08-24 10:13:00,25667.9456773
2018-08-24 10:14:00,25666.5547553
2018-08-24 10:15:00,25669.3365993
2018-08-24 10:16:00,25665.1638333
2018-08-24 10:17:00,25663.7729113
2018-08-24 10:18:00,25666.5547553
2018-08-24 10:19:00,25666.5547553
2018-08-24 10:20:00,25666.5547553
2018-08-24 10:21:00,25658.2092233
2018-08-24 10:22:00,25656.8183013
2018-08-24 10:23:00,25655.4273793
2018-08-24 10:24:00,25655.4273793
2018-08-24 10:25:00,25654.0364573
2018-08-24 10:26:00,25652.6455353
2018-08-24 10:27:00,25663.7729113
2018-08-24 10:28:00,25663.7729113
2018-08-24 10:29:00,25666.5547553
2018-08-24 10:30:00,25648.4727693
2018-08-24 10:31:00,25655.4273793
2018-08-24 10:32:00,25674.9002873
2018-08-24 10:33:00,25667.9456773
2018-08-24 10:34:00,25652.6455353
2018-08-24 10:35:00,25655.4273793
2018-08-24 10:36:00,25649.8636913
2018-08-24 10:37:00,25655.4273793
2018-08-24 10:38:00,25658.2092233
2018-08-24 10:39:00,25658.2092233
2018-08-24 10:40:00,25660.9910673
2018-08-24 10:41:00,25663.7729113
2018-08-24 10:42:00,25660.9910673
2018-08-24 10:43:00,25666.5547553
2018-08-24 10:44:00,25665.1638333
2018-08-24 10:45:00,25663.7729113
2018-08-24 10:46:00,25666.5547553
2018-08-24 10:47:00,25672.1184433
2018-08-24 10:48:00,25669.3365993
2018-08-24 10:49:00,25676.2912093
2018-08-24 10:50:00,25677.6821313
2018-08-24 10:51:00,25677.6821313
2018-08-24 10:52:00,25672.1184433
2018-08-24 10:53:00,25669.3365993
2018-08-24 10:54:00,25672.1184433
2018-08-24 10:55:00,25672.1184433
2018-08-24 10:56:00,25674.9002873
2018-08-24 10:57:00,25672.1184433
2018-08-24 10:58:00,25676.2912093
2018-08-24 10:59:00,25676.2912093
2018-08-24 11:00:00,25674.9002873
2018-08-24 11:01:00,25679.0730533
2018-08-24 11:02:00,25677.6821313
2018-08-24 11:03:00,25679.0730533
2018-08-24 11:04:00,25679.0730533
2018-08-24 11:05:00,25677.6821313
2018-08-24 11:06:00,25677.6821313
2018-08-24 11:07:00,25677.6821313
2018-08-24 11:08:00,25677.6821313
2018-08-24 11:09:00,25677.6821313
2018-08-24 11:10:00,25679.0730533
2018-08-24 11:11:00,25680.4639753
2018-08-24 11:12:00,25679.0730533
2018-08-24 11:13:00,25674.9002873
2018-08-24 11:14:00,25672.1184433
2018-08-24 11:15:00,25674.9002873
2018-08-24 11:16:00,25673.5093653
2018-08-24 11:17:00,25672.1184433
2018-08-24 11:18:00,25673.5093653
2018-08-24 11:19:00,25674.9002873
2018-08-24 11:20:00,25673.5093653
2018-08-24 11:21:00,25672.1184433
2018-08-24 11:22:00,25672.1184433
2018-08-24 11:23:00,25674.9002873
2018-08-24 11:24:00,25676.2912093
2018-08-24 11:25:00,25676.2912093
2018-08-24 11:26:00,25677.6821313
2018-08-24 11:27:00,25679.0730533
2018-08-24 11:28:00,25680.4639753
2018-08-24 11:29:00,25677.6821313
2018-08-24 11:30:00,25676.2816403
2018-08-24 11:31:00,25676.2816403
2018-08-24 11:32:00,25671.0474803
2018-08-24 11:33:00,25672.3560203
2018-08-24 11:34:00,25673.6645603
2018-08-24 11:35:00,25673.6645603
2018-08-24 11:36:00,25673.6645603
2018-08-24 11:37:00,25673.6645603
2018-08-24 11:38:00,25671.0474803
2018-08-24 11:39:00,25668.4304003
2018-08-24 11:40:00,25671.0474803
2018-08-24 11:41:00,25671.0474803
2018-08-24 11:42:00,25671.0474803
2018-08-24 11:43:00,25673.6645603
2018-08-24 11:44:00,25673.6645603
2018-08-24 11:45:00,25676.2816403
2018-08-24 11:46:00,25677.5901803
2018-08-24 11:47:00,25676.2816403
2018-08-24 11:48:00,25676.2816403
2018-08-24 11:49:00,25676.2816403
2018-08-24 11:50:00,25674.9731003
2018-08-24 11:51:00,25673.6645603
2018-08-24 11:52:00,25671.0474803
2018-08-24 11:53:00,25671.0474803
2018-08-24 11:54:00,25671.0474803
2018-08-24 11:55:00,25671.0474803
2018-08-24 11:56:00,25672.3560203
2018-08-24 11:57:00,25673.6645603
2018-08-24 11:58:00,25676.2816403
2018-08-24 11:59:00,25676.2816403
2018-08-24 12:00:00,25677.5901803
2018-08-24 12:01:00,25676.2816403
2018-08-24 12:02:00,25678.8987203
2018-08-24 12:03:00,25678.8987203
2018-08-24 12:04:00,25682.8243403
2018-08-24 12:05:00,25684.1328803
2018-08-24 12:06:00,25681.5158003
2018-08-24 12:07:00,25677.5901803
2018-08-24 12:08:00,25677.5901803
2018-08-24 12:09:00,25676.2816403
2018-08-24 12:10:00,25676.2816403
2018-08-24 12:11:00,25676.2816403
2018-08-24 12:12:00,25664.5047803
2018-08-24 12:13:00,25665.8133203
2018-08-24 12:14:00,25667.1218603
2018-08-24 12:15:00,25667.1218603
2018-08-24 12:16:00,25668.4304003
2018-08-24 12:17:00,25669.7389403
2018-08-24 12:18:00,25671.0474803
2018-08-24 12:19:00,25674.9731003
2018-08-24 12:20:00,25674.9731003
2018-08-24 12:21:00,25671.0474803
2018-08-24 12:22:00,25671.0474803
2018-08-24 12:23:00,25668.4304003
2018-08-24 12:24:00,25667.1218603
2018-08-24 12:25:00,25669.7389403
2018-08-24 12:26:00,25671.0474803
2018-08-24 12:27:00,25671.0474803
2018-08-24 12:28:00,25671.0474803
2018-08-24 12:29:00,25671.0474803
2018-08-24 12:30:00,25668.4304003
2018-08-24 12:31:00,25660.5791603
2018-08-24 12:32:00,25657.9620803
2018-08-24 12:33:00,25660.5791603
2018-08-24 12:34:00,25660.5791603
2018-08-24 12:35:00,25661.8877003
2018-08-24 12:36:00,25661.8877003
2018-08-24 12:37:00,25661.8877003
2018-08-24 12:38:00,25660.5791603
2018-08-24 12:39:00,25657.9620803
2018-08-24 12:40:00,25651.4193803
2018-08-24 12:41:00,25651.4193803
2018-08-24 12:42:00,25650.1108403
2018-08-24 12:43:00,25648.8023003
2018-08-24 12:44:00,25648.8023003
2018-08-24 12:45:00,25651.4193803
2018-08-24 12:46:00,25654.0364603
2018-08-24 12:47:00,25657.9620803
2018-08-24 12:48:00,25657.9620803
2018-08-24 12:49:00,25657.9620803
2018-08-24 12:50:00,25654.0364603
2018-08-24 12:51:00,25655.3450003
2018-08-24 12:52:00,25654.0364603
2018-08-24 12:53:00,25655.3450003
2018-08-24 12:54:00,25655.3450003
2018-08-24 12:55:00,25659.2706203
2018-08-24 12:56:00,25661.8877003
2018-08-24 12:57:00,25663.1962403
2018-08-24 12:58:00,25660.5791603
2018-08-24 12:59:00,25671.0474803
2018-08-24 13:00:00,25668.4304003
2018-08-24 13:01:00,25671.0474803
2018-08-24 13:02:00,25668.4304003
2018-08-24 13:03:00,25668.4304003
2018-08-24 13:04:00,25668.4304003
2018-08-24 13:05:00,25673.6645603
2018-08-24 13:06:00,25673.6645603
2018-08-24 13:07:00,25676.2816403
2018-08-24 13:08:00,25678.8987203
2018-08-24 13:09:00,25681.5158003
2018-08-24 13:10:00,25676.2816403
2018-08-24 13:11:00,25676.2816403
2018-08-24 13:12:00,25678.8987203
2018-08-24 13:13:00,25678.8987203
2018-08-24 13:14:00,25685.4414203
2018-08-24 13:15:00,25684.1328803
2018-08-24 13:16:00,25681.5158003
2018-08-24 13:17:00,25680.2072603
2018-08-24 13:18:00,25678.8987203
2018-08-24 13:19:00,25678.8987203
2018-08-24 13:20:00,25678.8987203
2018-08-24 13:21:00,25677.5901803
2018-08-24 13:22:00,25678.8987203
2018-08-24 13:23:00,25677.5901803
2018-08-24 13:24:00,25676.2816403
2018-08-24 13:25:00,25673.6645603
2018-08-24 13:26:00,25676.2816403
2018-08-24 13:27:00,25678.8987203
2018-08-24 13:28:00,25678.8987203
2018-08-24 13:29:00,25676.2816403
2018-08-24 13:30:00,25673.6645603
2018-08-24 13:31:00,25674.9731003
2018-08-24 13:32:00,25671.0474803
2018-08-24 13:33:00,25671.0474803
2018-08-24 13:34:00,25665.8133203
2018-08-24 13:35:00,25665.8133203
2018-08-24 13:36:00,25665.8133203
2018-08-24 13:37:00,25663.1962403
2018-08-24 13:38:00,25664.5047803
2018-08-24 13:39:00,25663.1962403
2018-08-24 13:40:00,25668.4304003
2018-08-24 13:41:00,25668.4304003
2018-08-24 13:42:00,25668.4304003
2018-08-24 13:43:00,25668.4304003
2018-08-24 13:44:00,25671.0474803
2018-08-24 13:45:00,25671.0474803
2018-08-24 13:46:00,25671.0474803
2018-08-24 13:47:00,25671.0474803
2018-08-24 13:48:00,25665.8133203
2018-08-24 13:49:00,25665.8133203
2018-08-24 13:50:00,25663.1962403
2018-08-24 13:51:00,25665.8133203
2018-08-24 13:52:00,25665.8133203
2018-08-24 13:53:00,25663.1962403
2018-08-24 13:54:00,25663.1962403
2018-08-24 13:55:00,25665.8133203
2018-08-24 13:56:00,25665.8133203
2018-08-24 13:57:00,25664.5047803
2018-08-24 13:58:00,25664.5047803
2018-08-24 13:59:00,25659.2706203
2018-08-24 14:00:00,25661.8877003
2018-08-24 14:01:00,25660.5791603
2018-08-24 14:02:00,25657.9620803
2018-08-24 14:03:00,25656.6535403
2018-08-24 14:04:00,25657.9620803
2018-08-24 14:05:00,25655.3450003
2018-08-24 14:06:00,25657.9620803
2018-08-24 14:07:00,25654.0364603
2018-08-24 14:08:00,25652.7279203
2018-08-24 14:09:00,25646.1852203
2018-08-24 14:10:00,25648.8023003
2018-08-24 14:11:00,25650.1108403
2018-08-24 14:12:00,25652.7279203
2018-08-24 14:13:00,25652.7279203
2018-08-24 14:14:00,25654.0364603
2018-08-24 14:15:00,25654.0364603
2018-08-24 14:16:00,25655.3450003
2018-08-24 14:17:00,25652.7279203
2018-08-24 14:18:00,25651.4193803
2018-08-24 14:19:00,25652.7279203
2018-08-24 14:20:00,25655.3450003
2018-08-24 14:21:00,25655.3450003
2018-08-24 14:22:00,25655.3450003
2018-08-24 14:23:00,25655.3450003
2018-08-24 14:24:00,25655.3450003
2018-08-24 14:25:00,25655.3450003
2018-08-24 14:26:00,25655.3450003
2018-08-24 14:27:00,25651.4193803
2018-08-24 14:28:00,25651.4193803
2018-08-24 14:29:00,25654.0364603
2018-08-24 14:30:00,25650.1108403
2018-08-24 14:31:00,25651.4193803
2018-08-24 14:32:00,25651.4193803
2018-08-24 14:33:00,25651.4193803
2018-08-24 14:34:00,25655.3450003
2018-08-24 14:35:00,25657.9620803
2018-08-24 14:36:00,25652.7279203
2018-08-24 14:37:00,25652.7279203
2018-08-24 14:38:00,25654.0364603
2018-08-24 14:39:00,25656.6535403
2018-08-24 14:40:00,25655.3450003
2018-08-24 14:41:00,25656.6535403
2018-08-24 14:42:00,25656.6535403
2018-08-24 14:43:00,25659.2706203
2018-08-24 14:44:00,25661.8877003
2018-08-24 14:45:00,25661.8877003
2018-08-24 14:46:00,25669.7389403
2018-08-24 14:47:00,25671.0474803
2018-08-24 14:48:00,25668.4304003
2018-08-24 14:49:00,25664.5047803
2018-08-24 14:50:00,25659.2706203
2018-08-24 14:51:00,25667.1218603
2018-08-24 14:52:00,25664.5047803
2018-08-24 14:53:00,25659.2706203
2018-08-24 14:54:00,25659.2706203
2018-08-24 14:55:00,25665.8133203
2018-08-24 14:56:00,25664.5047803
2018-08-24 14:57:00,25672.3560203
2018-08-24 14:58:00,25660.5791603
2018-08-24 14:59:00,25665.8133203
2018-08-27 00:59:00,25733.8574003
2018-08-27 01:00:00,25770.4965203
2018-08-27 01:01:00,25773.1136003
2018-08-27 01:02:00,25780.9648403
2018-08-27 01:03:00,25786.1990003
2018-08-27 01:04:00,25784.8904603
2018-08-27 01:05:00,25773.1136003
2018-08-27 01:06:00,25770.4965203
2018-08-27 01:07:00,25770.4965203
2018-08-27 01:08:00,25771.8050603
2018-08-27 01:09:00,25770.4965203
2018-08-27 01:10:00,25765.2623603
2018-08-27 01:11:00,25762.6452803
2018-08-27 01:12:00,25762.6452803
2018-08-27 01:13:00,25767.8794403
2018-08-27 01:14:00,25767.8794403
2018-08-27 01:15:00,25767.8794403
2018-08-27 01:16:00,25770.4965203
2018-08-27 01:17:00,25778.3477603
2018-08-27 01:18:00,25790.1246203
2018-08-27 01:19:00,25774.4221403
2018-08-27 01:20:00,25778.3477603
2018-08-27 01:21:00,25784.8904603
2018-08-27 01:22:00,25783.5819203
2018-08-27 01:23:00,25784.8904603
2018-08-27 01:24:00,25791.4331603
2018-08-27 01:25:00,25791.4331603
2018-08-27 01:26:00,25788.8160803
2018-08-27 01:27:00,25788.8160803
2018-08-27 01:28:00,25786.1990003
2018-08-27 01:29:00,25786.1990003
2018-08-27 01:30:00,25791.4331603
2018-08-27 01:31:00,25791.4331603
2018-08-27 01:32:00,25788.8160803
2018-08-27 01:33:00,25788.8160803
2018-08-27 01:34:00,25788.8160803
2018-08-27 01:35:00,25783.5819203
2018-08-27 01:36:00,25780.9648403
2018-08-27 01:37:00,25775.7306803
2018-08-27 01:38:00,25777.0392203
2018-08-27 01:39:00,25775.7306803
2018-08-27 01:40:00,25773.1136003
2018-08-27 01:41:00,25773.1136003
2018-08-27 01:42:00,25773.1136003
2018-08-27 01:43:00,25773.1136003
2018-08-27 01:44:00,25773.1136003
2018-08-27 01:45:00,25773.1136003
2018-08-27 01:46:00,25775.7306803
2018-08-27 01:47:00,25775.7306803
2018-08-27 01:48:00,25780.9648403
2018-08-27 01:49:00,25780.9648403
2018-08-27 01:50:00,25783.5819203
2018-08-27 01:51:00,25786.1990003
2018-08-27 01:52:00,25788.8160803
2018-08-27 01:53:00,25788.8160803
2018-08-27 01:54:00,25791.4331603
2018-08-27 01:55:00,25787.5075403
2018-08-27 01:56:00,25791.4331603
2018-08-27 01:57:00,25787.5075403
2018-08-27 01:58:00,25788.8160803
2018-08-27 01:59:00,25783.5819203
2018-08-27 02:00:00,25765.2623603
2018-08-27 02:01:00,25778.3477603
2018-08-27 02:02:00,25771.8050603
2018-08-27 02:03:00,25767.8794403
2018-08-27 02:04:00,25758.7196603
2018-08-27 02:05:00,25754.7940403
2018-08-27 02:06:00,25765.2623603
2018-08-27 02:07:00,25766.5709003
2018-08-27 02:08:00,25773.1136003
2018-08-27 02:09:00,25773.1136003
2018-08-27 02:10:00,25790.1246203
2018-08-27 02:11:00,25788.8160803
2018-08-27 02:12:00,25794.0502403
2018-08-27 02:13:00,25794.0502403
2018-08-27 02:14:00,25796.6673203
2018-08-27 02:15:00,25807.1356403
2018-08-27 02:16:00,25807.1356403
2018-08-27 02:17:00,25801.9014803
2018-08-27 02:18:00,25794.0502403
2018-08-27 02:19:00,25786.1990003
2018-08-27 02:20:00,25786.1990003
2018-08-27 02:21:00,25777.0392203
2018-08-27 02:22:00,25774.4221403
2018-08-27 02:23:00,25778.3477603
2018-08-27 02:24:00,25773.1136003
2018-08-27 02:25:00,25778.3477603
2018-08-27 02:26:00,25773.1136003
2018-08-27 02:27:00,25767.8794403
2018-08-27 02:28:00,25746.9428003
2018-08-27 02:29:00,25741.7086403
2018-08-27 02:30:00,25729.9317803
2018-08-27 02:31:00,25726.0061603
2018-08-27 02:32:00,25729.9317803
2018-08-27 02:33:00,25728.6232403
2018-08-27 02:34:00,25733.8574003
2018-08-27 02:35:00,25739.0915603
2018-08-27 02:36:00,25744.3257203
2018-08-27 02:37:00,25741.7086403
2018-08-27 02:38:00,25746.9428003
2018-08-27 02:39:00,25746.9428003
2018-08-27 02:40:00,25741.7086403
2018-08-27 02:41:00,25744.3257203
2018-08-27 02:42:00,25740.4001003
2018-08-27 02:43:00,25741.7086403
2018-08-27 02:44:00,25740.4001003
2018-08-27 02:45:00,25743.0171803
2018-08-27 02:46:00,25744.3257203
2018-08-27 02:47:00,25741.7086403
2018-08-27 02:48:00,25740.4001003
2018-08-27 02:49:00,25741.7086403
2018-08-27 02:50:00,25736.4744803
2018-08-27 02:51:00,25736.4744803
2018-08-27 02:52:00,25733.8574003
2018-08-27 02:53:00,25728.6232403
2018-08-27 02:54:00,25731.2403203
2018-08-27 02:55:00,25736.4744803
2018-08-27 02:56:00,25732.5488603
2018-08-27 02:57:00,25731.2403203
2018-08-27 02:58:00,25726.0061603
2018-08-27 02:59:00,25728.6232403
2018-08-27 03:00:00,25746.9428003
2018-08-27 03:01:00,25741.7086403
2018-08-27 03:02:00,25739.0915603
2018-08-27 03:03:00,25744.3257203
2018-08-27 03:04:00,25748.2513403
2018-08-27 03:05:00,25750.8684203
2018-08-27 03:06:00,25770.4965203
2018-08-27 03:07:00,25757.4111203
2018-08-27 03:08:00,25749.5598803
2018-08-27 03:09:00,25748.2513403
2018-08-27 03:10:00,25739.0915603
2018-08-27 03:11:00,25744.3257203
2018-08-27 03:12:00,25739.0915603
2018-08-27 03:13:00,25749.5598803
2018-08-27 03:14:00,25745.6342603
2018-08-27 03:15:00,25746.9428003
2018-08-27 03:16:00,25741.7086403
2018-08-27 03:17:00,25743.0171803
2018-08-27 03:18:00,25746.9428003
2018-08-27 03:19:00,25744.3257203
2018-08-27 03:20:00,25743.0171803
2018-08-27 03:21:00,25741.7086403
2018-08-27 03:22:00,25741.7086403
2018-08-27 03:23:00,25741.7086403
2018-08-27 03:24:00,25732.5488603
2018-08-27 03:25:00,25739.0915603
2018-08-27 03:26:00,25739.0915603
2018-08-27 03:27:00,25736.4744803
2018-08-27 03:28:00,25733.8574003
2018-08-27 03:29:00,25731.2403203
2018-08-27 03:30:00,25728.6232403
2018-08-27 03:31:00,25726.0061603
2018-08-27 03:32:00,25731.2403203
2018-08-27 03:33:00,25727.3147003
2018-08-27 03:34:00,25731.2403203
2018-08-27 03:35:00,25731.2403203
2018-08-27 03:36:00,25729.9317803
2018-08-27 03:37:00,25741.7086403
2018-08-27 03:38:00,25736.4744803
2018-08-27 03:39:00,25735.1659403
2018-08-27 03:40:00,25735.1659403
2018-08-27 03:41:00,25736.4744803
2018-08-27 03:42:00,25737.7830203
2018-08-27 03:43:00,25736.4744803
2018-08-27 03:44:00,25739.0915603
2018-08-27 03:45:00,25731.2403203
2018-08-27 03:46:00,25733.8574003
2018-08-27 03:47:00,25740.4001003
2018-08-27 03:48:00,25749.5598803
2018-08-27 03:49:00,25741.7086403
2018-08-27 03:50:00,25739.0915603
2018-08-27 03:51:00,25735.1659403
2018-08-27 03:52:00,25737.7830203
2018-08-27 03:53:00,25743.0171803
2018-08-27 03:54:00,25749.5598803
2018-08-27 03:55:00,25749.5598803
2018-08-27 03:56:00,25750.8684203
2018-08-27 03:57:00,25749.5598803
2018-08-27 03:58:00,25746.9428003
2018-08-27 03:59:00,25752.1769603
2018-08-27 04:00:00,25749.5598803
2018-08-27 04:01:00,25750.8684203
2018-08-27 04:02:00,25749.5598803
2018-08-27 04:03:00,25752.1769603
2018-08-27 04:04:00,25752.1769603
2018-08-27 04:05:00,25754.7940403
2018-08-27 04:06:00,25749.5598803
2018-08-27 04:07:00,25749.5598803
2018-08-27 04:08:00,25750.8684203
2018-08-27 04:09:00,25746.9428003
2018-08-27 04:10:00,25749.5598803
2018-08-27 04:11:00,25757.4111203
2018-08-27 04:12:00,25754.7940403
2018-08-27 04:13:00,25754.7940403
2018-08-27 04:14:00,25756.1025803
2018-08-27 04:15:00,25757.4111203
2018-08-27 04:16:00,25762.6452803
2018-08-27 04:17:00,25761.3367403
