,ICESB
2018-08-20 09:32:00,-3583.1960192
2018-08-20 09:33:00,-3583.1960192
2018-08-20 09:34:00,-3595.9416192
2018-08-20 09:35:00,-3595.9416192
2018-08-20 09:36:00,-3595.9416192
2018-08-20 09:37:00,-3608.6872192
2018-08-20 09:38:00,-3621.4328192
2018-08-20 09:39:00,-3621.4328192
2018-08-20 09:40:00,-3621.4328192
2018-08-20 09:41:00,-3608.6872192
2018-08-20 09:42:00,-3608.6872192
2018-08-20 09:43:00,-3608.6872192
2018-08-20 09:44:00,-3608.6872192
2018-08-20 09:45:00,-3608.6872192
2018-08-20 09:46:00,-3621.4328192
2018-08-20 09:47:00,-3621.4328192
2018-08-20 09:48:00,-3621.4328192
2018-08-20 09:49:00,-3621.4328192
2018-08-20 09:50:00,-3621.4328192
2018-08-20 09:51:00,-3621.4328192
2018-08-20 09:52:00,-3621.4328192
2018-08-20 09:53:00,-3621.4328192
2018-08-20 09:54:00,-3621.4328192
2018-08-20 09:55:00,-3608.6872192
2018-08-20 09:56:00,-3608.6872192
2018-08-20 09:57:00,-3621.4328192
2018-08-20 09:58:00,-3621.4328192
2018-08-20 09:59:00,-3608.6872192
2018-08-20 10:00:00,-3608.6872192
2018-08-20 10:01:00,-3608.6872192
2018-08-20 10:02:00,-3608.6872192
2018-08-20 10:03:00,-3621.4328192
2018-08-20 10:04:00,-3621.4328192
2018-08-20 10:05:00,-3621.4328192
2018-08-20 10:06:00,-3608.6872192
2018-08-20 10:07:00,-3608.6872192
2018-08-20 10:08:00,-3583.1960192
2018-08-20 10:09:00,-3583.1960192
2018-08-20 10:10:00,-3570.4504192
2018-08-20 10:11:00,-3570.4504192
2018-08-20 10:12:00,-3557.7048192
2018-08-20 10:13:00,-3570.4504192
2018-08-20 10:14:00,-3570.4504192
2018-08-20 10:15:00,-3583.1960192
2018-08-20 10:16:00,-3570.4504192
2018-08-20 10:17:00,-3557.7048192
2018-08-20 10:18:00,-3557.7048192
2018-08-20 10:19:00,-3544.9592192
2018-08-20 10:20:00,-3532.2136192
2018-08-20 10:21:00,-3532.2136192
2018-08-20 10:22:00,-3532.2136192
2018-08-20 10:23:00,-3544.9592192
2018-08-20 10:24:00,-3544.9592192
2018-08-20 10:25:00,-3544.9592192
2018-08-20 10:26:00,-3544.9592192
2018-08-20 10:27:00,-3557.7048192
2018-08-20 10:28:00,-3570.4504192
2018-08-20 10:29:00,-3544.9592192
2018-08-20 10:30:00,-3544.9592192
2018-08-20 10:31:00,-3544.9592192
2018-08-20 10:32:00,-3544.9592192
2018-08-20 10:33:00,-3570.4504192
2018-08-20 10:34:00,-3557.7048192
2018-08-20 10:35:00,-3544.9592192
2018-08-20 10:36:00,-3532.2136192
2018-08-20 10:37:00,-3544.9592192
2018-08-20 10:38:00,-3544.9592192
2018-08-20 10:39:00,-3544.9592192
2018-08-20 10:40:00,-3532.2136192
2018-08-20 10:41:00,-3532.2136192
2018-08-20 10:42:00,-3532.2136192
2018-08-20 10:43:00,-3532.2136192
2018-08-20 10:44:00,-3532.2136192
2018-08-20 10:45:00,-3544.9592192
2018-08-20 10:46:00,-3557.7048192
2018-08-20 10:47:00,-3557.7048192
2018-08-20 10:48:00,-3570.4504192
2018-08-20 10:49:00,-3570.4504192
2018-08-20 10:50:00,-3570.4504192
2018-08-20 10:51:00,-3570.4504192
2018-08-20 10:52:00,-3570.4504192
2018-08-20 10:53:00,-3570.4504192
2018-08-20 10:54:00,-3570.4504192
2018-08-20 10:55:00,-3570.4504192
2018-08-20 10:56:00,-3583.1960192
2018-08-20 10:57:00,-3583.1960192
2018-08-20 10:58:00,-3570.4504192
2018-08-20 10:59:00,-3570.4504192
2018-08-20 11:00:00,-3583.1960192
2018-08-20 11:01:00,-3570.4504192
2018-08-20 11:02:00,-3570.4504192
2018-08-20 11:03:00,-3570.4504192
2018-08-20 11:04:00,-3570.4504192
2018-08-20 11:05:00,-3570.4504192
2018-08-20 11:06:00,-3557.7048192
2018-08-20 11:07:00,-3557.7048192
2018-08-20 11:08:00,-3557.7048192
2018-08-20 11:09:00,-3557.7048192
2018-08-20 11:10:00,-3557.7048192
2018-08-20 11:11:00,-3557.7048192
2018-08-20 11:12:00,-3557.7048192
2018-08-20 11:13:00,-3557.7048192
2018-08-20 11:14:00,-3557.7048192
2018-08-20 11:15:00,-3557.7048192
2018-08-20 11:16:00,-3557.7048192
2018-08-20 11:17:00,-3557.7048192
2018-08-20 11:18:00,-3557.7048192
2018-08-20 11:19:00,-3557.7048192
2018-08-20 11:20:00,-3557.7048192
2018-08-20 11:21:00,-3557.7048192
2018-08-20 11:22:00,-3570.4504192
2018-08-20 11:23:00,-3570.4504192
2018-08-20 11:24:00,-3570.4504192
2018-08-20 11:25:00,-3570.4504192
2018-08-20 11:26:00,-3570.4504192
2018-08-20 11:27:00,-3570.4504192
2018-08-20 11:28:00,-3570.4504192
2018-08-20 11:29:00,-3570.4504192
2018-08-20 11:30:00,-3570.4504192
2018-08-20 11:31:00,-3570.4504192
2018-08-20 11:32:00,-3570.4504192
2018-08-20 11:33:00,-3557.7048192
2018-08-20 11:34:00,-3557.7048192
2018-08-20 11:35:00,-3557.7048192
2018-08-20 11:36:00,-3557.7048192
2018-08-20 11:37:00,-3570.4504192
2018-08-20 11:38:00,-3570.4504192
2018-08-20 11:39:00,-3570.4504192
2018-08-20 11:40:00,-3570.4504192
2018-08-20 11:41:00,-3544.9592192
2018-08-20 11:42:00,-3532.2136192
2018-08-20 11:43:00,-3557.7048192
2018-08-20 11:44:00,-3544.9592192
2018-08-20 11:45:00,-3544.9592192
2018-08-20 11:46:00,-3519.4680192
2018-08-20 11:47:00,-3519.4680192
2018-08-20 11:48:00,-3506.7224192
2018-08-20 11:49:00,-3519.4680192
2018-08-20 11:50:00,-3506.7224192
2018-08-20 11:51:00,-3506.7224192
2018-08-20 11:52:00,-3532.2136192
2018-08-20 11:53:00,-3506.7224192
2018-08-20 11:54:00,-3493.9768192
2018-08-20 11:55:00,-3493.9768192
2018-08-20 11:56:00,-3493.9768192
2018-08-20 11:57:00,-3481.2312192
2018-08-20 11:58:00,-3481.2312192
2018-08-20 11:59:00,-3481.2312192
2018-08-21 02:29:00,-3481.2312192
2018-08-21 02:30:00,-3544.9592192
2018-08-21 02:31:00,-3538.5864192
2018-08-21 02:32:00,-3544.9592192
2018-08-21 02:33:00,-3544.9592192
2018-08-21 02:34:00,-3544.9592192
2018-08-21 02:35:00,-3544.9592192
2018-08-21 02:36:00,-3544.9592192
2018-08-21 02:37:00,-3532.2136192
2018-08-21 02:38:00,-3519.4680192
2018-08-21 02:39:00,-3506.7224192
2018-08-21 02:40:00,-3493.9768192
2018-08-21 02:41:00,-3493.9768192
2018-08-21 02:42:00,-3493.9768192
2018-08-21 02:43:00,-3506.7224192
2018-08-21 02:44:00,-3493.9768192
2018-08-21 02:45:00,-3506.7224192
2018-08-21 02:46:00,-3525.8408192
2018-08-21 02:47:00,-3532.2136192
2018-08-21 02:48:00,-3544.9592192
2018-08-21 02:49:00,-3544.9592192
2018-08-21 02:50:00,-3532.2136192
2018-08-21 02:51:00,-3538.5864192
2018-08-21 02:52:00,-3532.2136192
2018-08-21 02:53:00,-3544.9592192
2018-08-21 02:54:00,-3532.2136192
2018-08-21 02:55:00,-3544.9592192
2018-08-21 02:56:00,-3544.9592192
2018-08-21 02:57:00,-3544.9592192
2018-08-21 02:58:00,-3544.9592192
2018-08-21 02:59:00,-3551.3320192
2018-08-21 03:00:00,-3557.7048192
2018-08-21 03:01:00,-3557.7048192
2018-08-21 03:02:00,-3557.7048192
2018-08-21 03:03:00,-3544.9592192
2018-08-21 03:04:00,-3544.9592192
2018-08-21 03:05:00,-3544.9592192
2018-08-21 03:06:00,-3544.9592192
2018-08-21 03:07:00,-3557.7048192
2018-08-21 03:08:00,-3557.7048192
2018-08-21 03:09:00,-3557.7048192
2018-08-21 03:10:00,-3557.7048192
2018-08-21 03:11:00,-3570.4504192
2018-08-21 03:12:00,-3557.7048192
2018-08-21 03:13:00,-3557.7048192
2018-08-21 03:14:00,-3551.3320192
2018-08-21 03:15:00,-3544.9592192
2018-08-21 03:16:00,-3551.3320192
2018-08-21 03:17:00,-3544.9592192
2018-08-21 03:18:00,-3544.9592192
2018-08-21 03:19:00,-3544.9592192
2018-08-21 03:20:00,-3544.9592192
2018-08-21 03:21:00,-3544.9592192
2018-08-21 03:22:00,-3544.9592192
2018-08-21 03:23:00,-3532.2136192
2018-08-21 03:24:00,-3532.2136192
2018-08-21 03:25:00,-3532.2136192
2018-08-21 03:26:00,-3544.9592192
2018-08-21 03:27:00,-3544.9592192
2018-08-21 03:28:00,-3544.9592192
2018-08-21 03:29:00,-3544.9592192
2018-08-21 03:30:00,-3544.9592192
2018-08-21 03:31:00,-3544.9592192
2018-08-21 03:32:00,-3544.9592192
2018-08-21 03:33:00,-3544.9592192
2018-08-21 03:34:00,-3544.9592192
2018-08-21 03:35:00,-3557.7048192
2018-08-21 03:36:00,-3570.4504192
2018-08-21 03:37:00,-3570.4504192
2018-08-21 03:38:00,-3557.7048192
2018-08-21 03:39:00,-3557.7048192
2018-08-21 03:40:00,-3564.0776192
2018-08-21 03:41:00,-3570.4504192
2018-08-21 03:42:00,-3570.4504192
2018-08-21 03:43:00,-3570.4504192
2018-08-21 03:44:00,-3570.4504192
2018-08-21 03:45:00,-3570.4504192
2018-08-21 03:46:00,-3570.4504192
2018-08-21 03:47:00,-3570.4504192
2018-08-21 03:48:00,-3570.4504192
2018-08-21 03:49:00,-3570.4504192
2018-08-21 03:50:00,-3570.4504192
2018-08-21 03:51:00,-3570.4504192
2018-08-21 03:52:00,-3570.4504192
2018-08-21 03:53:00,-3570.4504192
2018-08-21 03:54:00,-3570.4504192
2018-08-21 03:55:00,-3570.4504192
2018-08-21 03:56:00,-3570.4504192
2018-08-21 03:57:00,-3570.4504192
2018-08-21 03:58:00,-3557.7048192
2018-08-21 03:59:00,-3557.7048192
