,SMI
2018-09-13 09:43:00,11744.5277318
2018-09-13 09:44:00,11744.5277318
2018-09-13 09:45:00,11752.1586118
2018-09-13 09:46:00,11742.6200118
2018-09-13 09:47:00,11752.1586118
2018-09-13 09:48:00,11740.7122918
2018-09-13 09:49:00,11729.2659718
2018-09-13 09:50:00,11736.8968518
2018-09-13 09:51:00,11736.8968518
2018-09-13 09:52:00,11734.9891318
2018-09-13 09:53:00,11733.0814118
2018-09-13 09:54:00,11733.0814118
2018-09-13 09:55:00,11725.4505318
2018-09-13 09:56:00,11738.8045718
2018-09-13 09:57:00,11723.5428118
2018-09-13 09:58:00,11714.0042118
2018-09-13 09:59:00,11721.6350918
2018-09-13 10:00:00,11714.0042118
2018-09-13 10:01:00,11717.8196518
2018-09-13 10:02:00,11710.1887718
2018-09-13 10:03:00,11712.0964918
2018-09-13 10:04:00,11725.4505318
2018-09-13 10:05:00,11731.1736918
2018-09-13 10:06:00,11727.3582518
2018-09-13 10:07:00,11738.8045718
2018-09-13 10:08:00,11748.3431718
2018-09-13 10:09:00,11748.3431718
2018-09-13 10:10:00,11748.3431718
2018-09-13 10:11:00,11748.3431718
2018-09-13 10:12:00,11744.5277318
2018-09-13 10:13:00,11752.1586118
2018-09-13 10:14:00,11752.1586118
2018-09-13 10:15:00,11748.3431718
2018-09-13 10:16:00,11752.1586118
2018-09-13 10:17:00,11759.7894918
2018-09-13 10:18:00,11744.5277318
2018-09-13 10:19:00,11752.1586118
2018-09-13 10:20:00,11752.1586118
2018-09-13 10:21:00,11757.8817718
2018-09-13 10:22:00,11752.1586118
2018-09-13 10:23:00,11761.6972118
2018-09-13 10:24:00,11755.9740518
2018-09-13 10:25:00,11755.9740518
2018-09-13 10:26:00,11761.6972118
2018-09-13 10:27:00,11744.5277318
2018-09-13 10:28:00,11748.3431718
2018-09-13 10:29:00,11736.8968518
2018-09-13 10:30:00,11729.2659718
2018-09-13 10:31:00,11729.2659718
2018-09-13 10:32:00,11733.0814118
2018-09-13 10:33:00,11742.6200118
2018-09-13 10:34:00,11744.5277318
2018-09-13 10:35:00,11748.3431718
2018-09-13 10:36:00,11740.7122918
2018-09-13 10:37:00,11752.1586118
2018-09-13 10:38:00,11750.2508918
2018-09-13 10:39:00,11759.7894918
2018-09-13 10:40:00,11759.7894918
2018-09-13 10:41:00,11775.0512518
2018-09-13 10:42:00,11782.6821318
2018-09-13 10:43:00,11786.4975718
2018-09-13 10:44:00,11782.6821318
2018-09-13 10:45:00,11778.8666918
2018-09-13 10:46:00,11784.5898518
2018-09-13 10:47:00,11790.3130118
2018-09-13 10:48:00,11790.3130118
2018-09-13 10:49:00,11786.4975718
2018-09-13 10:50:00,11790.3130118
2018-09-13 10:51:00,11790.3130118
2018-09-13 10:52:00,11797.9438918
2018-09-13 10:53:00,11801.7593318
2018-09-13 10:54:00,11805.5747718
2018-09-13 10:55:00,11817.0210918
2018-09-13 10:56:00,11809.3902118
2018-09-13 10:57:00,11805.5747718
2018-09-13 10:58:00,11811.2979318
2018-09-13 10:59:00,11817.0210918
2018-09-13 11:00:00,11817.0210918
2018-09-13 11:01:00,11817.0210918
2018-09-13 11:02:00,11820.8365318
2018-09-13 11:03:00,11811.2979318
2018-09-13 11:04:00,11805.5747718
2018-09-13 11:05:00,11807.4824918
2018-09-13 11:06:00,11809.3902118
2018-09-13 11:07:00,11801.7593318
2018-09-13 11:08:00,11794.1284518
2018-09-13 11:09:00,11805.5747718
2018-09-13 11:10:00,11809.3902118
2018-09-13 11:11:00,11809.3902118
2018-09-13 11:12:00,11803.6670518
2018-09-13 11:13:00,11799.8516118
2018-09-13 11:14:00,11799.8516118
2018-09-13 11:15:00,11790.3130118
2018-09-13 11:16:00,11797.9438918
2018-09-13 11:17:00,11801.7593318
2018-09-13 11:18:00,11801.7593318
2018-09-13 11:19:00,11797.9438918
2018-09-13 11:20:00,11801.7593318
2018-09-13 11:21:00,11803.6670518
2018-09-13 11:22:00,11801.7593318
2018-09-13 11:23:00,11815.1133718
2018-09-13 11:24:00,11803.6670518
2018-09-13 11:25:00,11807.4824918
2018-09-13 11:26:00,11807.4824918
2018-09-13 11:27:00,11803.6670518
2018-09-13 11:28:00,11805.5747718
2018-09-13 11:29:00,11803.6670518
2018-09-13 11:30:00,11803.6670518
2018-09-13 11:31:00,11803.6670518
2018-09-13 11:32:00,11803.6670518
2018-09-13 11:33:00,11811.2979318
2018-09-13 11:34:00,11811.2979318
2018-09-13 11:35:00,11811.2979318
2018-09-13 11:36:00,11820.8365318
2018-09-13 11:37:00,11817.0210918
2018-09-13 11:38:00,11813.2056518
2018-09-13 11:39:00,11813.2056518
2018-09-13 11:40:00,11803.6670518
2018-09-13 11:41:00,11809.3902118
2018-09-13 11:42:00,11807.4824918
2018-09-13 11:43:00,11803.6670518
2018-09-13 11:44:00,11803.6670518
2018-09-13 11:45:00,11805.5747718
2018-09-13 11:46:00,11807.4824918
2018-09-13 11:47:00,11803.6670518
2018-09-13 11:48:00,11803.6670518
2018-09-13 11:49:00,11803.6670518
2018-09-13 11:50:00,11803.6670518
2018-09-13 11:51:00,11799.8516118
2018-09-13 11:52:00,11797.9438918
2018-09-13 11:53:00,11803.6670518
2018-09-13 11:54:00,11794.1284518
2018-09-13 11:55:00,11796.0361718
2018-09-13 11:56:00,11796.0361718
2018-09-13 11:57:00,11794.1284518
2018-09-13 11:58:00,11792.2207318
2018-09-13 11:59:00,11788.4052918
2018-09-13 12:00:00,11786.4975718
2018-09-13 12:01:00,11788.4052918
2018-09-13 12:02:00,11788.4052918
2018-09-13 12:03:00,11788.4052918
2018-09-13 12:04:00,11773.1435318
2018-09-13 12:05:00,11780.7744118
2018-09-13 12:06:00,11780.7744118
2018-09-13 12:07:00,11780.7744118
2018-09-13 12:08:00,11773.1435318
2018-09-13 12:09:00,11767.4203718
2018-09-13 12:10:00,11769.3280918
2018-09-13 12:11:00,11757.8817718
2018-09-13 12:12:00,11757.8817718
2018-09-13 12:13:00,11757.8817718
2018-09-13 12:14:00,11761.6972118
2018-09-13 12:15:00,11763.6049318
2018-09-13 12:16:00,11761.6972118
2018-09-13 12:17:00,11759.7894918
2018-09-13 12:18:00,11757.8817718
2018-09-13 12:19:00,11765.5126518
2018-09-13 12:20:00,11759.7894918
2018-09-13 12:21:00,11767.4203718
2018-09-13 12:22:00,11767.4203718
2018-09-13 12:23:00,11765.5126518
2018-09-13 12:24:00,11761.6972118
2018-09-13 12:25:00,11767.4203718
2018-09-13 12:26:00,11767.4203718
2018-09-13 12:27:00,11763.6049318
2018-09-13 12:28:00,11759.7894918
2018-09-13 12:29:00,11759.7894918
2018-09-13 12:30:00,11759.7894918
2018-09-13 12:31:00,11761.6972118
2018-09-13 12:32:00,11761.6972118
2018-09-13 12:33:00,11761.6972118
2018-09-13 12:34:00,11761.6972118
2018-09-13 12:35:00,11761.6972118
2018-09-13 12:36:00,11763.6049318
2018-09-13 12:37:00,11761.6972118
2018-09-13 12:38:00,11761.6972118
2018-09-13 12:39:00,11761.6972118
2018-09-13 12:40:00,11761.6972118
2018-09-13 12:41:00,11761.6972118
2018-09-13 12:42:00,11761.6972118
2018-09-13 12:43:00,11761.6972118
2018-09-13 12:44:00,11754.0663318
2018-09-13 12:45:00,11759.7894918
2018-09-13 12:46:00,11759.7894918
2018-09-13 12:47:00,11748.3431718
2018-09-13 12:48:00,11755.9740518
2018-09-13 12:49:00,11754.0663318
2018-09-13 12:50:00,11746.4354518
2018-09-13 12:51:00,11746.4354518
2018-09-13 12:52:00,11746.4354518
2018-09-13 12:53:00,11746.4354518
2018-09-13 12:54:00,11742.6200118
2018-09-13 12:55:00,11742.6200118
2018-09-13 12:56:00,11742.6200118
2018-09-13 12:57:00,11742.6200118
2018-09-13 12:58:00,11742.6200118
2018-09-13 12:59:00,11738.8045718
2018-09-13 13:00:00,11744.5277318
2018-09-13 13:01:00,11748.3431718
2018-09-13 13:02:00,11748.3431718
2018-09-13 13:03:00,11748.3431718
2018-09-13 13:04:00,11748.3431718
2018-09-13 13:05:00,11748.3431718
2018-09-13 13:06:00,11752.1586118
2018-09-13 13:07:00,11754.0663318
2018-09-13 13:08:00,11754.0663318
2018-09-13 13:09:00,11754.0663318
2018-09-13 13:10:00,11755.9740518
2018-09-13 13:11:00,11757.8817718
2018-09-13 13:12:00,11757.8817718
2018-09-13 13:13:00,11757.8817718
2018-09-13 13:14:00,11757.8817718
2018-09-13 13:15:00,11757.8817718
2018-09-13 13:16:00,11757.8817718
2018-09-13 13:17:00,11757.8817718
2018-09-13 13:18:00,11757.8817718
2018-09-13 13:19:00,11755.9740518
2018-09-13 13:20:00,11755.9740518
2018-09-13 13:21:00,11757.8817718
2018-09-13 13:22:00,11757.8817718
2018-09-13 13:23:00,11761.6972118
2018-09-13 13:24:00,11761.6972118
2018-09-13 13:25:00,11757.8817718
2018-09-13 13:26:00,11750.2508918
2018-09-13 13:27:00,11750.2508918
2018-09-13 13:28:00,11746.4354518
2018-09-13 13:29:00,11750.2508918
2018-09-13 13:30:00,11750.2508918
2018-09-13 13:31:00,11750.2508918
2018-09-13 13:32:00,11752.1586118
2018-09-13 13:33:00,11744.5277318
2018-09-13 13:34:00,11748.3431718
2018-09-13 13:35:00,11750.2508918
2018-09-13 13:36:00,11750.2508918
2018-09-13 13:37:00,11750.2508918
2018-09-13 13:38:00,11750.2508918
2018-09-13 13:39:00,11750.2508918
2018-09-13 13:40:00,11750.2508918
2018-09-13 13:41:00,11754.0663318
2018-09-13 13:42:00,11757.8817718
2018-09-13 13:43:00,11757.8817718
2018-09-13 13:44:00,11757.8817718
2018-09-13 13:45:00,11757.8817718
2018-09-13 13:46:00,11757.8817718
2018-09-13 13:47:00,11757.8817718
2018-09-13 13:48:00,11757.8817718
2018-09-13 13:49:00,11757.8817718
2018-09-13 13:50:00,11757.8817718
2018-09-13 13:51:00,11757.8817718
2018-09-13 13:52:00,11757.8817718
2018-09-13 13:53:00,11757.8817718
2018-09-13 13:54:00,11757.8817718
2018-09-13 13:55:00,11757.8817718
2018-09-13 13:56:00,11757.8817718
2018-09-13 13:57:00,11759.7894918
2018-09-13 13:58:00,11759.7894918
2018-09-13 13:59:00,11759.7894918
2018-09-13 14:00:00,11759.7894918
2018-09-13 14:01:00,11759.7894918
2018-09-13 14:02:00,11759.7894918
2018-09-13 14:03:00,11759.7894918
2018-09-13 14:04:00,11759.7894918
2018-09-13 14:05:00,11759.7894918
2018-09-13 14:06:00,11759.7894918
2018-09-13 14:07:00,11759.7894918
2018-09-13 14:08:00,11759.7894918
2018-09-13 14:09:00,11759.7894918
2018-09-13 14:10:00,11744.5277318
2018-09-13 14:11:00,11744.5277318
2018-09-13 14:12:00,11744.5277318
2018-09-13 14:13:00,11754.0663318
2018-09-13 14:14:00,11754.0663318
2018-09-13 14:15:00,11754.0663318
2018-09-13 14:16:00,11742.6200118
2018-09-13 14:17:00,11742.6200118
2018-09-13 14:18:00,11744.5277318
2018-09-13 14:19:00,11744.5277318
2018-09-13 14:20:00,11744.5277318
2018-09-13 14:21:00,11744.5277318
2018-09-13 14:22:00,11744.5277318
2018-09-13 14:23:00,11744.5277318
2018-09-13 14:24:00,11744.5277318
2018-09-13 14:25:00,11744.5277318
2018-09-13 14:26:00,11748.3431718
2018-09-13 14:27:00,11748.3431718
2018-09-13 14:28:00,11748.3431718
2018-09-13 14:29:00,11750.2508918
2018-09-13 14:30:00,11750.2508918
2018-09-13 14:31:00,11750.2508918
2018-09-13 14:32:00,11750.2508918
2018-09-13 14:33:00,11750.2508918
2018-09-13 14:34:00,11752.1586118
2018-09-13 14:35:00,11752.1586118
2018-09-13 14:36:00,11754.0663318
2018-09-13 14:37:00,11754.0663318
2018-09-13 14:38:00,11754.0663318
2018-09-13 14:39:00,11754.0663318
2018-09-13 14:40:00,11759.7894918
2018-09-13 14:41:00,11759.7894918
2018-09-13 14:42:00,11761.6972118
2018-09-13 14:43:00,11761.6972118
2018-09-13 14:44:00,11752.1586118
2018-09-13 14:45:00,11752.1586118
2018-09-13 14:46:00,11750.2508918
2018-09-13 14:47:00,11750.2508918
2018-09-13 14:48:00,11750.2508918
2018-09-13 14:49:00,11754.0663318
2018-09-13 14:50:00,11763.6049318
2018-09-13 14:51:00,11763.6049318
2018-09-13 14:52:00,11763.6049318
2018-09-13 14:53:00,11763.6049318
2018-09-13 14:54:00,11765.5126518
2018-09-13 14:55:00,11765.5126518
2018-09-13 14:56:00,11769.3280918
2018-09-13 14:57:00,11761.6972118
2018-09-13 14:58:00,11755.9740518
2018-09-13 14:59:00,11755.9740518
2018-09-14 00:59:00,11754.0663318
2018-09-14 01:00:00,11818.9288118
2018-09-14 01:01:00,11849.4523318
2018-09-14 01:02:00,11843.7291718
2018-09-14 01:03:00,11839.9137318
2018-09-14 01:04:00,11828.4674118
2018-09-14 01:05:00,11824.6519718
2018-09-14 01:06:00,11815.1133718
2018-09-14 01:07:00,11815.1133718
2018-09-14 01:08:00,11799.8516118
2018-09-14 01:09:00,11796.0361718
2018-09-14 01:10:00,11792.2207318
2018-09-14 01:11:00,11792.2207318
2018-09-14 01:12:00,11792.2207318
2018-09-14 01:13:00,11801.7593318
2018-09-14 01:14:00,11807.4824918
2018-09-14 01:15:00,11799.8516118
2018-09-14 01:16:00,11799.8516118
2018-09-14 01:17:00,11801.7593318
2018-09-14 01:18:00,11801.7593318
2018-09-14 01:19:00,11801.7593318
2018-09-14 01:20:00,11801.7593318
2018-09-14 01:21:00,11801.7593318
2018-09-14 01:22:00,11805.5747718
2018-09-14 01:23:00,11799.8516118
2018-09-14 01:24:00,11799.8516118
2018-09-14 01:25:00,11805.5747718
2018-09-14 01:26:00,11815.1133718
2018-09-14 01:27:00,11815.1133718
2018-09-14 01:28:00,11820.8365318
2018-09-14 01:29:00,11822.7442518
2018-09-14 01:30:00,11822.7442518
2018-09-14 01:31:00,11815.1133718
2018-09-14 01:32:00,11817.0210918
2018-09-14 01:33:00,11813.2056518
2018-09-14 01:34:00,11809.3902118
2018-09-14 01:35:00,11815.1133718
2018-09-14 01:36:00,11813.2056518
2018-09-14 01:37:00,11807.4824918
2018-09-14 01:38:00,11809.3902118
2018-09-14 01:39:00,11818.9288118
2018-09-14 01:40:00,11803.6670518
2018-09-14 01:41:00,11809.3902118
2018-09-14 01:42:00,11801.7593318
2018-09-14 01:43:00,11813.2056518
2018-09-14 01:44:00,11815.1133718
2018-09-14 01:45:00,11813.2056518
2018-09-14 01:46:00,11811.2979318
2018-09-14 01:47:00,11813.2056518
2018-09-14 01:48:00,11809.3902118
2018-09-14 01:49:00,11807.4824918
2018-09-14 01:50:00,11811.2979318
2018-09-14 01:51:00,11813.2056518
2018-09-14 01:52:00,11809.3902118
2018-09-14 01:53:00,11807.4824918
2018-09-14 01:54:00,11799.8516118
2018-09-14 01:55:00,11803.6670518
2018-09-14 01:56:00,11803.6670518
2018-09-14 01:57:00,11803.6670518
2018-09-14 01:58:00,11801.7593318
2018-09-14 01:59:00,11801.7593318
2018-09-14 02:00:00,11794.1284518
2018-09-14 02:01:00,11782.6821318
2018-09-14 02:02:00,11794.1284518
2018-09-14 02:03:00,11782.6821318
2018-09-14 02:04:00,11784.5898518
2018-09-14 02:05:00,11797.9438918
2018-09-14 02:06:00,11809.3902118
2018-09-14 02:07:00,11813.2056518
2018-09-14 02:08:00,11826.5596918
2018-09-14 02:09:00,11824.6519718
2018-09-14 02:10:00,11813.2056518
2018-09-14 02:11:00,11805.5747718
2018-09-14 02:12:00,11809.3902118
2018-09-14 02:13:00,11824.6519718
2018-09-14 02:14:00,11801.7593318
2018-09-14 02:15:00,11811.2979318
2018-09-14 02:16:00,11809.3902118
2018-09-14 02:17:00,11815.1133718
2018-09-14 02:18:00,11809.3902118
2018-09-14 02:19:00,11801.7593318
2018-09-14 02:20:00,11794.1284518
2018-09-14 02:21:00,11778.8666918
2018-09-14 02:22:00,11782.6821318
2018-09-14 02:23:00,11773.1435318
2018-09-14 02:24:00,11767.4203718
2018-09-14 02:25:00,11782.6821318
2018-09-14 02:26:00,11805.5747718
2018-09-14 02:27:00,11809.3902118
2018-09-14 02:28:00,11813.2056518
2018-09-14 02:29:00,11805.5747718
2018-09-14 02:30:00,11809.3902118
2018-09-14 02:31:00,11809.3902118
2018-09-14 02:32:00,11797.9438918
2018-09-14 02:33:00,11796.0361718
2018-09-14 02:34:00,11790.3130118
2018-09-14 02:35:00,11801.7593318
2018-09-14 02:36:00,11794.1284518
2018-09-14 02:37:00,11790.3130118
2018-09-14 02:38:00,11786.4975718
2018-09-14 02:39:00,11784.5898518
2018-09-14 02:40:00,11790.3130118
2018-09-14 02:41:00,11782.6821318
2018-09-14 02:42:00,11776.9589718
2018-09-14 02:43:00,11778.8666918
2018-09-14 02:44:00,11771.2358118
2018-09-14 02:45:00,11771.2358118
2018-09-14 02:46:00,11771.2358118
2018-09-14 02:47:00,11778.8666918
2018-09-14 02:48:00,11771.2358118
2018-09-14 02:49:00,11767.4203718
2018-09-14 02:50:00,11771.2358118
2018-09-14 02:51:00,11767.4203718
2018-09-14 02:52:00,11767.4203718
2018-09-14 02:53:00,11752.1586118
2018-09-14 02:54:00,11752.1586118
2018-09-14 02:55:00,11744.5277318
2018-09-14 02:56:00,11740.7122918
2018-09-14 02:57:00,11731.1736918
2018-09-14 02:58:00,11719.7273718
2018-09-14 02:59:00,11717.8196518
2018-09-14 03:00:00,11702.5578918
2018-09-14 03:01:00,11694.9270118
2018-09-14 03:02:00,11679.6652518
2018-09-14 03:03:00,11704.4656118
2018-09-14 03:04:00,11694.9270118
2018-09-14 03:05:00,11698.7424518
2018-09-14 03:06:00,11696.8347318
2018-09-14 03:07:00,11691.1115718
2018-09-14 03:08:00,11698.7424518
2018-09-14 03:09:00,11702.5578918
2018-09-14 03:10:00,11698.7424518
2018-09-14 03:11:00,11706.3733318
2018-09-14 03:12:00,11702.5578918
2018-09-14 03:13:00,11691.1115718
2018-09-14 03:14:00,11691.1115718
2018-09-14 03:15:00,11694.9270118
2018-09-14 03:16:00,11698.7424518
2018-09-14 03:17:00,11698.7424518
2018-09-14 03:18:00,11694.9270118
2018-09-14 03:19:00,11717.8196518
2018-09-14 03:20:00,11714.0042118
2018-09-14 03:21:00,11714.0042118
2018-09-14 03:22:00,11702.5578918
2018-09-14 03:23:00,11717.8196518
2018-09-14 03:24:00,11717.8196518
2018-09-14 03:25:00,11702.5578918
2018-09-14 03:26:00,11698.7424518
2018-09-14 03:27:00,11689.2038518
2018-09-14 03:28:00,11679.6652518
2018-09-14 03:29:00,11672.0343718
2018-09-14 03:30:00,11668.2189318
2018-09-14 03:31:00,11668.2189318
2018-09-14 03:32:00,11668.2189318
2018-09-14 03:33:00,11673.9420918
2018-09-14 03:34:00,11675.8498118
2018-09-14 03:35:00,11691.1115718
2018-09-14 03:36:00,11694.9270118
2018-09-14 03:37:00,11702.5578918
2018-09-14 03:38:00,11706.3733318
2018-09-14 03:39:00,11702.5578918
2018-09-14 03:40:00,11687.2961318
2018-09-14 03:41:00,11675.8498118
2018-09-14 03:42:00,11675.8498118
2018-09-14 03:43:00,11673.9420918
2018-09-14 03:44:00,11687.2961318
2018-09-14 03:45:00,11679.6652518
2018-09-14 03:46:00,11679.6652518
2018-09-14 03:47:00,11687.2961318
2018-09-14 03:48:00,11694.9270118
2018-09-14 03:49:00,11687.2961318
2018-09-14 03:50:00,11694.9270118
2018-09-14 03:51:00,11710.1887718
2018-09-14 03:52:00,11717.8196518
2018-09-14 03:53:00,11706.3733318
2018-09-14 03:54:00,11702.5578918
2018-09-14 03:55:00,11704.4656118
2018-09-14 03:56:00,11694.9270118
2018-09-14 03:57:00,11702.5578918
2018-09-14 03:58:00,11698.7424518
2018-09-14 03:59:00,11714.0042118
2018-09-14 04:00:00,11714.0042118
2018-09-14 04:01:00,11706.3733318
2018-09-14 04:02:00,11710.1887718
2018-09-14 04:03:00,11712.0964918
2018-09-14 04:04:00,11710.1887718
2018-09-14 04:05:00,11710.1887718
2018-09-14 04:06:00,11710.1887718
2018-09-14 04:07:00,11710.1887718
2018-09-14 04:08:00,11704.4656118
2018-09-14 04:09:00,11706.3733318
2018-09-14 04:10:00,11702.5578918
2018-09-14 04:11:00,11698.7424518
2018-09-14 04:12:00,11702.5578918
2018-09-14 04:13:00,11704.4656118
2018-09-14 04:14:00,11702.5578918
2018-09-14 04:15:00,11702.5578918
2018-09-14 04:16:00,11710.1887718
2018-09-14 04:17:00,11712.0964918
2018-09-14 04:18:00,11710.1887718
2018-09-14 04:19:00,11710.1887718
2018-09-14 04:20:00,11702.5578918
2018-09-14 04:21:00,11702.5578918
2018-09-14 04:22:00,11702.5578918
2018-09-14 04:23:00,11702.5578918
2018-09-14 04:24:00,11702.5578918
2018-09-14 04:25:00,11698.7424518
2018-09-14 04:26:00,11694.9270118
2018-09-14 04:27:00,11694.9270118
2018-09-14 04:28:00,11698.7424518
2018-09-14 04:29:00,11702.5578918
2018-09-14 04:30:00,11698.7424518
2018-09-14 04:31:00,11706.3733318
2018-09-14 04:32:00,11715.9119318
2018-09-14 04:33:00,11706.3733318
2018-09-14 04:34:00,11702.5578918
2018-09-14 04:35:00,11700.6501718
2018-09-14 04:36:00,11694.9270118
2018-09-14 04:37:00,11691.1115718
2018-09-14 04:38:00,11694.9270118
2018-09-14 04:39:00,11694.9270118
2018-09-14 04:40:00,11702.5578918
2018-09-14 04:41:00,11702.5578918
2018-09-14 04:42:00,11706.3733318
2018-09-14 04:43:00,11715.9119318
2018-09-14 04:44:00,11712.0964918
2018-09-14 04:45:00,11717.8196518
2018-09-14 04:46:00,11717.8196518
2018-09-14 04:47:00,11725.4505318
2018-09-14 04:48:00,11725.4505318
2018-09-14 04:49:00,11721.6350918
2018-09-14 04:50:00,11717.8196518
2018-09-14 04:51:00,11717.8196518
2018-09-14 04:52:00,11714.0042118
2018-09-14 04:53:00,11721.6350918
2018-09-14 04:54:00,11723.5428118
2018-09-14 04:55:00,11740.7122918
2018-09-14 04:56:00,11740.7122918
2018-09-14 04:57:00,11748.3431718
2018-09-14 04:58:00,11771.2358118
2018-09-14 04:59:00,11761.6972118
2018-09-14 05:00:00,11755.9740518
2018-09-14 05:01:00,11750.2508918
2018-09-14 05:02:00,11755.9740518
2018-09-14 05:03:00,11744.5277318
2018-09-14 05:04:00,11740.7122918
2018-09-14 05:05:00,11729.2659718
2018-09-14 05:06:00,11736.8968518
2018-09-14 05:07:00,11733.0814118
2018-09-14 05:08:00,11733.0814118
2018-09-14 05:09:00,11738.8045718
2018-09-14 05:10:00,11740.7122918
2018-09-14 05:11:00,11740.7122918
2018-09-14 05:12:00,11752.1586118
2018-09-14 05:13:00,11748.3431718
2018-09-14 05:14:00,11748.3431718
2018-09-14 05:15:00,11755.9740518
2018-09-14 05:16:00,11759.7894918
2018-09-14 05:17:00,11759.7894918
2018-09-14 05:18:00,11759.7894918
2018-09-14 05:19:00,11752.1586118
2018-09-14 05:20:00,11744.5277318
2018-09-14 05:21:00,11752.1586118
2018-09-14 05:22:00,11752.1586118
2018-09-14 05:23:00,11744.5277318
2018-09-14 05:24:00,11729.2659718
2018-09-14 05:25:00,11748.3431718
2018-09-14 05:26:00,11744.5277318
2018-09-14 05:27:00,11733.0814118
2018-09-14 05:28:00,11725.4505318
2018-09-14 05:29:00,11733.0814118
2018-09-14 05:30:00,11721.6350918
2018-09-14 05:31:00,11721.6350918
2018-09-14 05:32:00,11717.8196518
2018-09-14 05:33:00,11717.8196518
2018-09-14 05:34:00,11721.6350918
2018-09-14 05:35:00,11723.5428118
2018-09-14 05:36:00,11721.6350918
2018-09-14 05:37:00,11733.0814118
2018-09-14 05:38:00,11733.0814118
2018-09-14 05:39:00,11723.5428118
2018-09-14 05:40:00,11717.8196518
2018-09-14 05:41:00,11721.6350918
2018-09-14 05:42:00,11721.6350918
2018-09-14 05:43:00,11725.4505318
2018-09-14 05:44:00,11740.7122918
2018-09-14 05:45:00,11738.8045718
2018-09-14 05:46:00,11742.6200118
2018-09-14 05:47:00,11736.8968518
2018-09-14 05:48:00,11733.0814118
2018-09-14 05:49:00,11729.2659718
2018-09-14 05:50:00,11729.2659718
2018-09-14 05:51:00,11736.8968518
2018-09-14 05:52:00,11736.8968518
2018-09-14 05:53:00,11740.7122918
2018-09-14 05:54:00,11752.1586118
2018-09-14 05:55:00,11752.1586118
2018-09-14 05:56:00,11755.9740518
2018-09-14 05:57:00,11759.7894918
2018-09-14 05:58:00,11767.4203718
2018-09-14 05:59:00,11767.4203718
2018-09-14 06:00:00,11767.4203718
2018-09-14 06:01:00,11767.4203718
2018-09-14 06:02:00,11763.6049318
2018-09-14 06:03:00,11767.4203718
2018-09-14 06:04:00,11773.1435318
2018-09-14 06:05:00,11759.7894918
2018-09-14 06:06:00,11754.0663318
2018-09-14 06:07:00,11767.4203718
2018-09-14 06:08:00,11780.7744118
2018-09-14 06:09:00,11775.0512518
2018-09-14 06:10:00,11776.9589718
2018-09-14 06:11:00,11763.6049318
2018-09-14 06:12:00,11763.6049318
2018-09-14 06:13:00,11755.9740518
2018-09-14 06:14:00,11755.9740518
2018-09-14 06:15:00,11755.9740518
2018-09-14 06:16:00,11748.3431718
2018-09-14 06:17:00,11750.2508918
2018-09-14 06:18:00,11740.7122918
2018-09-14 06:19:00,11736.8968518
2018-09-14 06:20:00,11744.5277318
2018-09-14 06:21:00,11744.5277318
2018-09-14 06:22:00,11744.5277318
2018-09-14 06:23:00,11752.1586118
2018-09-14 06:24:00,11744.5277318
2018-09-14 06:25:00,11746.4354518
2018-09-14 06:26:00,11740.7122918
2018-09-14 06:27:00,11733.0814118
2018-09-14 06:28:00,11729.2659718
2018-09-14 06:29:00,11736.8968518
2018-09-14 06:30:00,11740.7122918
2018-09-14 06:31:00,11721.6350918
2018-09-14 06:32:00,11723.5428118
2018-09-14 06:33:00,11733.0814118
2018-09-14 06:34:00,11725.4505318
2018-09-14 06:35:00,11725.4505318
2018-09-14 06:36:00,11738.8045718
2018-09-14 06:37:00,11736.8968518
2018-09-14 06:38:00,11744.5277318
2018-09-14 06:39:00,11740.7122918
2018-09-14 06:40:00,11748.3431718
2018-09-14 06:41:00,11744.5277318
2018-09-14 06:42:00,11740.7122918
2018-09-14 06:43:00,11736.8968518
2018-09-14 06:44:00,11729.2659718
2018-09-14 06:45:00,11725.4505318
2018-09-14 06:46:00,11729.2659718
2018-09-14 06:47:00,11729.2659718
2018-09-14 06:48:00,11729.2659718
2018-09-14 06:49:00,11729.2659718
2018-09-14 06:50:00,11727.3582518
2018-09-14 06:51:00,11733.0814118
2018-09-14 06:52:00,11729.2659718
2018-09-14 06:53:00,11714.0042118
2018-09-14 06:54:00,11717.8196518
2018-09-14 06:55:00,11721.6350918
2018-09-14 06:56:00,11715.9119318
2018-09-14 06:57:00,11717.8196518
2018-09-14 06:58:00,11715.9119318
2018-09-14 06:59:00,11706.3733318
2018-09-14 07:00:00,11710.1887718
2018-09-14 07:01:00,11710.1887718
2018-09-14 07:02:00,11706.3733318
2018-09-14 07:03:00,11714.0042118
2018-09-14 07:04:00,11710.1887718
2018-09-14 07:05:00,11714.0042118
2018-09-14 07:06:00,11710.1887718
2018-09-14 07:07:00,11706.3733318
2018-09-14 07:08:00,11706.3733318
2018-09-14 07:09:00,11710.1887718
2018-09-14 07:10:00,11702.5578918
2018-09-14 07:11:00,11702.5578918
2018-09-14 07:12:00,11706.3733318
2018-09-14 07:13:00,11702.5578918
2018-09-14 07:14:00,11717.8196518
2018-09-14 07:15:00,11717.8196518
2018-09-14 07:16:00,11717.8196518
2018-09-14 07:17:00,11717.8196518
2018-09-14 07:18:00,11721.6350918
2018-09-14 07:19:00,11717.8196518
2018-09-14 07:20:00,11717.8196518
