,BTS
2018-08-02 10:16:00,22089.8927449
2018-08-02 10:17:00,22089.8927449
2018-08-02 10:18:00,22103.3912299
2018-08-02 10:19:00,22143.8866849
2018-08-02 10:20:00,22143.8866849
2018-08-02 10:21:00,22143.8866849
2018-08-02 10:22:00,22143.8866849
2018-08-02 10:23:00,22139.3871899
2018-08-02 10:24:00,22143.8866849
2018-08-02 10:25:00,22112.3902199
2018-08-02 10:26:00,22107.8907249
2018-08-02 10:27:00,22112.3902199
2018-08-02 10:28:00,22107.8907249
2018-08-02 10:29:00,22116.8897149
2018-08-02 10:30:00,22125.8887049
2018-08-02 10:31:00,22125.8887049
2018-08-02 10:32:00,22125.8887049
2018-08-02 10:33:00,22125.8887049
2018-08-02 10:34:00,22130.3881999
2018-08-02 10:35:00,22134.8876949
2018-08-02 10:36:00,22139.3871899
2018-08-02 10:37:00,22125.8887049
2018-08-02 10:38:00,22121.3892099
2018-08-02 10:39:00,22116.8897149
2018-08-02 10:40:00,22116.8897149
2018-08-02 10:41:00,22116.8897149
2018-08-02 10:42:00,22116.8897149
2018-08-02 10:43:00,22116.8897149
2018-08-02 10:44:00,22103.3912299
2018-08-02 10:45:00,22098.8917349
2018-08-02 10:46:00,22058.3962799
2018-08-02 10:47:00,22062.8957749
2018-08-02 10:48:00,22089.8927449
2018-08-02 10:49:00,22094.3922399
2018-08-02 10:50:00,22089.8927449
2018-08-02 10:51:00,22094.3922399
2018-08-02 10:52:00,22089.8927449
2018-08-02 10:53:00,22076.3942599
2018-08-02 10:54:00,22089.8927449
2018-08-02 10:55:00,22071.8947649
2018-08-02 10:56:00,22080.8937549
2018-08-02 10:57:00,22076.3942599
2018-08-02 10:58:00,22080.8937549
2018-08-02 10:59:00,22076.3942599
2018-08-02 11:00:00,22076.3942599
2018-08-02 11:01:00,22080.8937549
2018-08-02 11:02:00,22094.3922399
2018-08-02 11:03:00,22103.3912299
2018-08-02 11:04:00,22098.8917349
2018-08-02 11:05:00,22098.8917349
2018-08-02 11:06:00,22103.3912299
2018-08-02 11:07:00,22112.3902199
2018-08-02 11:08:00,22112.3902199
2018-08-02 11:09:00,22112.3902199
2018-08-02 11:10:00,22121.3892099
2018-08-02 11:11:00,22121.3892099
2018-08-02 11:12:00,22121.3892099
2018-08-02 11:13:00,22116.8897149
2018-08-02 11:14:00,22116.8897149
2018-08-02 11:15:00,22130.3881999
2018-08-02 11:16:00,22134.8876949
2018-08-02 11:17:00,22134.8876949
2018-08-02 11:18:00,22134.8876949
2018-08-02 11:19:00,22116.8897149
2018-08-02 11:20:00,22116.8897149
2018-08-02 11:21:00,22116.8897149
2018-08-02 11:22:00,22130.3881999
2018-08-02 11:23:00,22166.3841599
2018-08-02 11:24:00,22157.3851699
2018-08-02 11:25:00,22166.3841599
2018-08-02 11:26:00,22166.3841599
2018-08-02 11:27:00,22139.3871899
2018-08-02 11:28:00,22125.8887049
2018-08-02 11:29:00,22121.3892099
2018-08-02 11:30:00,22121.3892099
2018-08-02 11:31:00,22121.3892099
2018-08-02 11:32:00,22116.8897149
2018-08-02 11:33:00,22112.3902199
2018-08-02 11:34:00,22112.3902199
2018-08-02 11:35:00,22112.3902199
2018-08-02 11:36:00,22112.3902199
2018-08-02 11:37:00,22112.3902199
2018-08-02 11:38:00,22116.8897149
2018-08-02 11:39:00,22112.3902199
2018-08-02 11:40:00,22112.3902199
2018-08-02 11:41:00,22116.8897149
2018-08-02 11:42:00,22121.3892099
2018-08-02 11:43:00,22121.3892099
2018-08-02 11:44:00,22116.8897149
2018-08-02 11:45:00,22107.8907249
2018-08-02 11:46:00,22103.3912299
2018-08-02 11:47:00,22103.3912299
2018-08-02 11:48:00,22094.3922399
2018-08-02 11:49:00,22067.3952699
2018-08-02 11:50:00,22076.3942599
2018-08-02 11:51:00,22094.3922399
2018-08-02 11:52:00,22103.3912299
2018-08-02 11:53:00,22103.3912299
2018-08-02 11:54:00,22103.3912299
2018-08-02 11:55:00,22107.8907249
2018-08-02 11:56:00,22107.8907249
2018-08-02 11:57:00,22107.8907249
2018-08-02 11:58:00,22107.8907249
2018-08-02 11:59:00,22107.8907249
2018-08-03 01:00:00,22107.8907249
2018-08-03 01:01:00,21990.9038549
2018-08-03 01:02:00,21990.9038549
2018-08-03 01:03:00,21968.4063799
2018-08-03 01:04:00,21968.4063799
2018-08-03 01:05:00,21972.9058749
2018-08-03 01:06:00,21972.9058749
2018-08-03 01:07:00,21972.9058749
2018-08-03 01:08:00,21972.9058749
2018-08-03 01:09:00,21972.9058749
2018-08-03 01:10:00,21972.9058749
2018-08-03 01:11:00,21972.9058749
2018-08-03 01:12:00,21986.4043599
2018-08-03 01:13:00,21986.4043599
2018-08-03 01:14:00,21977.4053699
2018-08-03 01:15:00,21986.4043599
2018-08-03 01:16:00,21990.9038549
2018-08-03 01:17:00,21977.4053699
2018-08-03 01:18:00,21981.9048649
2018-08-03 01:19:00,21950.4083999
2018-08-03 01:20:00,21909.9129449
2018-08-03 01:21:00,21819.9230449
2018-08-03 01:22:00,21860.4184999
2018-08-03 01:23:00,21833.4215299
2018-08-03 01:24:00,21792.9260749
2018-08-03 01:25:00,21779.4275899
2018-08-03 01:26:00,21801.9250649
2018-08-03 01:27:00,21797.4255699
2018-08-03 01:28:00,21810.9240549
2018-08-03 01:29:00,21824.4225399
2018-08-03 01:30:00,21828.9220349
2018-08-03 01:31:00,21819.9230449
2018-08-03 01:32:00,21828.9220349
2018-08-03 01:33:00,21819.9230449
2018-08-03 01:34:00,21711.9351649
2018-08-03 01:35:00,21824.4225399
2018-08-03 01:36:00,21774.9280949
2018-08-03 01:37:00,21653.4417299
2018-08-03 01:38:00,21698.4366799
2018-08-03 01:39:00,21585.9493049
2018-08-03 01:40:00,21491.4599099
2018-08-03 01:41:00,21401.4700099
2018-08-03 01:42:00,21423.9674849
2018-08-03 01:43:00,21450.9644549
2018-08-03 01:44:00,21455.4639499
2018-08-03 01:45:00,21423.9674849
2018-08-03 01:46:00,21387.9715249
2018-08-03 01:47:00,21468.9624349
2018-08-03 01:48:00,21392.4710199
2018-08-03 01:49:00,21410.4689999
2018-08-03 01:50:00,21347.4760699
2018-08-03 01:51:00,21414.9684949
2018-08-03 01:52:00,21455.4639499
2018-08-03 01:53:00,21455.4639499
2018-08-03 01:54:00,21455.4639499
2018-08-03 01:55:00,21437.4659699
2018-08-03 01:56:00,21410.4689999
2018-08-03 01:57:00,21360.9745549
2018-08-03 01:58:00,21369.9735449
2018-08-03 01:59:00,21455.4639499
2018-08-03 02:00:00,21473.4619299
2018-08-03 02:01:00,21549.9533449
2018-08-03 02:02:00,21446.4649599
2018-08-03 02:03:00,21455.4639499
2018-08-03 02:04:00,21405.9695049
2018-08-03 02:05:00,21410.4689999
2018-08-03 02:06:00,21468.9624349
2018-08-03 02:07:00,21392.4710199
2018-08-03 02:08:00,21396.9705149
2018-08-03 02:09:00,21360.9745549
2018-08-03 02:10:00,21324.9785949
2018-08-03 02:11:00,21333.9775849
2018-08-03 02:12:00,21387.9715249
2018-08-03 02:13:00,21428.4669799
2018-08-03 02:14:00,21419.4679899
2018-08-03 02:15:00,21419.4679899
2018-08-03 02:16:00,21455.4639499
2018-08-03 02:17:00,21585.9493049
2018-08-03 02:18:00,21522.9563749
2018-08-03 02:19:00,21522.9563749
2018-08-03 02:20:00,21522.9563749
2018-08-03 02:21:00,21531.9553649
2018-08-03 02:22:00,21531.9553649
2018-08-03 02:23:00,21531.9553649
2018-08-03 02:24:00,21522.9563749
2018-08-03 02:25:00,21531.9553649
2018-08-03 02:26:00,21495.9594049
2018-08-03 02:27:00,21513.9573849
2018-08-03 02:28:00,21549.9533449
2018-08-03 02:29:00,21576.9503149
2018-08-03 02:30:00,21585.9493049
2018-08-03 02:31:00,21630.9442549
2018-08-03 02:32:00,21612.9462749
2018-08-03 02:33:00,21621.9452649
2018-08-03 02:34:00,21639.9432449
2018-08-03 02:35:00,21621.9452649
2018-08-03 02:36:00,21630.9442549
2018-08-03 02:37:00,21612.9462749
2018-08-03 02:38:00,21603.9472849
2018-08-03 02:39:00,21608.4467799
2018-08-03 02:40:00,21612.9462749
2018-08-03 02:41:00,21549.9533449
2018-08-03 02:42:00,21576.9503149
2018-08-03 02:43:00,21522.9563749
2018-08-03 02:44:00,21477.9614249
2018-08-03 02:45:00,21486.9604149
2018-08-03 02:46:00,21459.9634449
2018-08-03 02:47:00,21396.9705149
2018-08-03 02:48:00,21405.9695049
2018-08-03 02:49:00,21419.4679899
2018-08-03 02:50:00,21401.4700099
2018-08-03 02:51:00,21414.9684949
2018-08-03 02:52:00,21500.4588999
2018-08-03 02:53:00,21428.4669799
2018-08-03 02:54:00,21455.4639499
2018-08-03 02:55:00,21441.9654649
2018-08-03 02:56:00,21414.9684949
2018-08-03 02:57:00,21396.9705149
2018-08-03 02:58:00,21396.9705149
2018-08-03 02:59:00,21387.9715249
2018-08-03 03:00:00,21410.4689999
2018-08-03 03:01:00,21401.4700099
2018-08-03 03:02:00,21351.9755649
2018-08-03 03:03:00,21275.4841499
2018-08-03 03:04:00,21320.4790999
2018-08-03 03:05:00,21284.4831399
2018-08-03 03:06:00,21252.9866749
2018-08-03 03:07:00,21207.9917249
2018-08-03 03:08:00,21243.9876849
2018-08-03 03:09:00,21212.4912199
2018-08-03 03:10:00,21153.9977849
2018-08-03 03:11:00,21140.4992999
2018-08-03 03:12:00,21194.4932399
2018-08-03 03:13:00,21275.4841499
2018-08-03 03:14:00,21261.9856649
2018-08-03 03:15:00,21270.9846549
2018-08-03 03:16:00,21297.9816249
2018-08-03 03:17:00,21297.9816249
2018-08-03 03:18:00,21324.9785949
2018-08-03 03:19:00,21338.4770799
2018-08-03 03:20:00,21293.4821299
2018-08-03 03:21:00,21374.4730399
2018-08-03 03:22:00,21374.4730399
2018-08-03 03:23:00,21387.9715249
2018-08-03 03:24:00,21365.4740499
2018-08-03 03:25:00,21405.9695049
2018-08-03 03:26:00,21414.9684949
2018-08-03 03:27:00,21401.4700099
2018-08-03 03:28:00,21360.9745549
2018-08-03 03:29:00,21360.9745549
2018-08-03 03:30:00,21333.9775849
2018-08-03 03:31:00,21324.9785949
2018-08-03 03:32:00,21360.9745549
2018-08-03 03:33:00,21369.9735449
2018-08-03 03:34:00,21383.4720299
2018-08-03 03:35:00,21401.4700099
2018-08-03 03:36:00,21396.9705149
2018-08-03 03:37:00,21423.9674849
2018-08-03 03:38:00,21414.9684949
2018-08-03 03:39:00,21428.4669799
2018-08-03 03:40:00,21437.4659699
2018-08-03 03:41:00,21423.9674849
2018-08-03 03:42:00,21437.4659699
2018-08-03 03:43:00,21437.4659699
2018-08-03 03:44:00,21437.4659699
2018-08-03 03:45:00,21423.9674849
2018-08-03 03:46:00,21432.9664749
2018-08-03 03:47:00,21441.9654649
2018-08-03 03:48:00,21423.9674849
2018-08-03 03:49:00,21414.9684949
2018-08-03 03:50:00,21450.9644549
2018-08-03 03:51:00,21441.9654649
2018-08-03 03:52:00,21432.9664749
2018-08-03 03:53:00,21482.4609199
2018-08-03 03:54:00,21486.9604149
2018-08-03 03:55:00,21486.9604149
2018-08-03 03:56:00,21468.9624349
2018-08-03 03:57:00,21477.9614249
2018-08-03 03:58:00,21486.9604149
2018-08-03 03:59:00,21513.9573849
2018-08-03 04:00:00,21504.9583949
2018-08-03 04:01:00,21558.9523349
2018-08-03 04:02:00,21558.9523349
2018-08-03 04:03:00,21558.9523349
2018-08-03 04:04:00,21585.9493049
2018-08-03 04:05:00,21585.9493049
2018-08-03 04:06:00,21612.9462749
2018-08-03 04:07:00,21621.9452649
2018-08-03 04:08:00,21635.4437499
2018-08-03 04:09:00,21639.9432449
2018-08-03 04:10:00,21639.9432449
2018-08-03 04:11:00,21684.9381949
2018-08-03 04:12:00,21702.9361749
2018-08-03 04:13:00,21729.9331449
2018-08-03 04:14:00,21711.9351649
2018-08-03 04:15:00,21720.9341549
2018-08-03 04:16:00,21720.9341549
2018-08-03 04:17:00,21729.9331449
2018-08-03 04:18:00,21738.9321349
2018-08-03 04:19:00,21801.9250649
2018-08-03 04:20:00,21819.9230449
2018-08-03 04:21:00,21828.9220349
2018-08-03 04:22:00,21783.9270849
2018-08-03 04:23:00,21788.4265799
2018-08-03 04:24:00,21765.9291049
2018-08-03 04:25:00,21720.9341549
2018-08-03 04:26:00,21743.4316299
2018-08-03 04:27:00,21774.9280949
2018-08-03 04:28:00,21810.9240549
2018-08-03 04:29:00,21792.9260749
2018-08-03 04:30:00,21783.9270849
2018-08-03 04:31:00,21792.9260749
2018-08-03 04:32:00,21783.9270849
2018-08-03 04:33:00,21783.9270849
2018-08-03 04:34:00,21779.4275899
2018-08-03 04:35:00,21779.4275899
2018-08-03 04:36:00,21783.9270849
2018-08-03 04:37:00,21774.9280949
2018-08-03 04:38:00,21774.9280949
2018-08-03 04:39:00,21774.9280949
2018-08-03 04:40:00,21765.9291049
2018-08-03 04:41:00,21765.9291049
2018-08-03 04:42:00,21756.9301149
2018-08-03 04:43:00,21756.9301149
2018-08-03 04:44:00,21792.9260749
2018-08-03 04:45:00,21810.9240549
2018-08-03 04:46:00,21788.4265799
2018-08-03 04:47:00,21792.9260749
2018-08-03 04:48:00,21801.9250649
2018-08-03 04:49:00,21810.9240549
2018-08-03 04:50:00,21815.4235499
2018-08-03 04:51:00,21801.9250649
2018-08-03 04:52:00,21810.9240549
2018-08-03 04:53:00,21815.4235499
2018-08-03 04:54:00,21815.4235499
2018-08-03 04:55:00,21819.9230449
2018-08-03 04:56:00,21819.9230449
2018-08-03 04:57:00,21788.4265799
2018-08-03 04:58:00,21783.9270849
2018-08-03 04:59:00,21747.9311249
2018-08-03 05:00:00,21747.9311249
2018-08-03 05:01:00,21747.9311249
2018-08-03 05:02:00,21738.9321349
2018-08-03 05:03:00,21747.9311249
2018-08-03 05:04:00,21747.9311249
2018-08-03 05:05:00,21756.9301149
2018-08-03 05:06:00,21779.4275899
2018-08-03 05:07:00,21770.4285999
2018-08-03 05:08:00,21765.9291049
2018-08-03 05:09:00,21774.9280949
2018-08-03 05:10:00,21783.9270849
2018-08-03 05:11:00,21783.9270849
2018-08-03 05:12:00,21783.9270849
2018-08-03 05:13:00,21801.9250649
2018-08-03 05:14:00,21819.9230449
2018-08-03 05:15:00,21815.4235499
2018-08-03 05:16:00,21810.9240549
2018-08-03 05:17:00,21815.4235499
2018-08-03 05:18:00,21810.9240549
2018-08-03 05:19:00,21810.9240549
2018-08-03 05:20:00,21801.9250649
2018-08-03 05:21:00,21801.9250649
2018-08-03 05:22:00,21788.4265799
2018-08-03 05:23:00,21765.9291049
2018-08-03 05:24:00,21774.9280949
2018-08-03 05:25:00,21765.9291049
2018-08-03 05:26:00,21765.9291049
2018-08-03 05:27:00,21756.9301149
2018-08-03 05:28:00,21756.9301149
2018-08-03 05:29:00,21756.9301149
2018-08-03 05:30:00,21756.9301149
2018-08-03 05:31:00,21756.9301149
2018-08-03 05:32:00,21756.9301149
2018-08-03 05:33:00,21756.9301149
2018-08-03 05:34:00,21756.9301149
2018-08-03 05:35:00,21756.9301149
2018-08-03 05:36:00,21756.9301149
2018-08-03 05:37:00,21756.9301149
2018-08-03 05:38:00,21756.9301149
2018-08-03 05:39:00,21756.9301149
2018-08-03 05:40:00,21756.9301149
2018-08-03 05:41:00,21756.9301149
2018-08-03 05:42:00,21756.9301149
2018-08-03 05:43:00,21756.9301149
2018-08-03 05:44:00,21756.9301149
2018-08-03 05:45:00,21756.9301149
2018-08-03 05:46:00,21756.9301149
2018-08-03 05:47:00,21756.9301149
2018-08-03 05:48:00,21756.9301149
2018-08-03 05:49:00,21756.9301149
2018-08-03 05:50:00,21756.9301149
2018-08-03 05:51:00,21756.9301149
2018-08-03 05:52:00,21756.9301149
2018-08-03 05:53:00,21770.4285999
2018-08-03 05:54:00,21779.4275899
2018-08-03 05:55:00,21788.4265799
2018-08-03 05:56:00,21788.4265799
2018-08-03 05:57:00,21801.9250649
2018-08-03 05:58:00,21801.9250649
2018-08-03 05:59:00,21797.4255699
2018-08-03 06:00:00,21797.4255699
2018-08-03 06:01:00,21797.4255699
2018-08-03 06:02:00,21801.9250649
2018-08-03 06:03:00,21792.9260749
2018-08-03 06:04:00,21792.9260749
2018-08-03 06:05:00,21792.9260749
2018-08-03 06:06:00,21792.9260749
2018-08-03 06:07:00,21783.9270849
2018-08-03 06:08:00,21783.9270849
2018-08-03 06:09:00,21774.9280949
2018-08-03 06:10:00,21774.9280949
2018-08-03 06:11:00,21765.9291049
2018-08-03 06:12:00,21774.9280949
2018-08-03 06:13:00,21774.9280949
2018-08-03 06:14:00,21783.9270849
2018-08-03 06:15:00,21774.9280949
2018-08-03 06:16:00,21765.9291049
2018-08-03 06:17:00,21774.9280949
2018-08-03 06:18:00,21765.9291049
2018-08-03 06:19:00,21765.9291049
2018-08-03 06:20:00,21765.9291049
2018-08-03 06:21:00,21774.9280949
2018-08-03 06:22:00,21783.9270849
2018-08-03 06:23:00,21783.9270849
2018-08-03 06:24:00,21801.9250649
2018-08-03 06:25:00,21801.9250649
2018-08-03 06:26:00,21801.9250649
2018-08-03 06:27:00,21810.9240549
2018-08-03 06:28:00,21837.9210249
2018-08-03 06:29:00,21837.9210249
2018-08-03 06:30:00,21837.9210249
2018-08-03 06:31:00,21837.9210249
2018-08-03 06:32:00,21837.9210249
2018-08-03 06:33:00,21837.9210249
2018-08-03 06:34:00,21864.9179949
2018-08-03 06:35:00,21972.9058749
2018-08-03 06:36:00,21963.9068849
2018-08-03 06:37:00,22098.8917349
2018-08-03 06:38:00,22121.3892099
2018-08-03 06:39:00,22098.8917349
2018-08-03 06:40:00,22116.8897149
2018-08-03 06:41:00,22152.8856749
2018-08-03 06:42:00,22107.8907249
2018-08-03 06:43:00,22112.3902199
2018-08-03 06:44:00,22116.8897149
2018-08-03 06:45:00,22125.8887049
2018-08-03 06:46:00,22116.8897149
2018-08-03 06:47:00,22112.3902199
2018-08-03 06:48:00,22071.8947649
2018-08-03 06:49:00,22053.8967849
2018-08-03 06:50:00,22062.8957749
2018-08-03 06:51:00,22049.3972899
2018-08-03 06:52:00,22107.8907249
2018-08-03 06:53:00,22121.3892099
2018-08-03 06:54:00,22125.8887049
2018-08-03 06:55:00,22089.8927449
2018-08-03 06:56:00,22062.8957749
2018-08-03 06:57:00,22044.8977949
2018-08-03 06:58:00,22071.8947649
2018-08-03 06:59:00,22053.8967849
2018-08-03 07:00:00,22044.8977949
2018-08-03 07:01:00,22044.8977949
2018-08-03 07:02:00,22062.8957749
2018-08-03 07:03:00,22071.8947649
2018-08-03 07:04:00,22067.3952699
2018-08-03 07:05:00,22067.3952699
2018-08-03 07:06:00,22071.8947649
2018-08-03 07:07:00,22089.8927449
2018-08-03 07:08:00,22098.8917349
2018-08-03 07:09:00,22098.8917349
2018-08-03 07:10:00,22121.3892099
2018-08-03 07:11:00,22148.3861799
2018-08-03 07:12:00,22134.8876949
2018-08-03 07:13:00,22125.8887049
2018-08-03 07:14:00,22103.3912299
2018-08-03 07:15:00,22089.8927449
2018-08-03 07:16:00,22076.3942599
2018-08-03 07:17:00,22098.8917349
2018-08-03 07:18:00,22098.8917349
2018-08-03 07:19:00,22062.8957749
2018-08-03 07:20:00,22040.3982999
2018-08-03 07:21:00,22008.9018349
2018-08-03 07:22:00,22017.9008249
2018-08-03 07:23:00,21990.9038549
2018-08-03 07:24:00,21986.4043599
2018-08-03 07:25:00,21990.9038549
2018-08-03 07:26:00,21963.9068849
2018-08-03 07:27:00,21977.4053699
2018-08-03 07:28:00,21990.9038549
2018-08-03 07:29:00,21990.9038549
2018-08-03 07:30:00,21990.9038549
2018-08-03 07:31:00,21981.9048649
2018-08-03 07:32:00,21981.9048649
2018-08-03 07:33:00,21972.9058749
2018-08-03 07:34:00,21963.9068849
2018-08-03 07:35:00,21972.9058749
2018-08-03 07:36:00,21981.9048649
2018-08-03 07:37:00,21972.9058749
2018-08-03 07:38:00,21972.9058749
2018-08-03 07:39:00,21981.9048649
2018-08-03 07:40:00,22017.9008249
2018-08-03 07:41:00,21981.9048649
2018-08-03 07:42:00,21968.4063799
2018-08-03 07:43:00,21972.9058749
2018-08-03 07:44:00,21995.4033499
2018-08-03 07:45:00,21990.9038549
2018-08-03 07:46:00,21981.9048649
2018-08-03 07:47:00,21963.9068849
2018-08-03 07:48:00,21981.9048649
2018-08-03 07:49:00,21968.4063799
2018-08-03 07:50:00,21972.9058749
2018-08-03 07:51:00,21963.9068849
2018-08-03 07:52:00,21977.4053699
2018-08-03 07:53:00,21972.9058749
2018-08-03 07:54:00,21995.4033499
2018-08-03 07:55:00,21995.4033499
2018-08-03 07:56:00,22017.9008249
2018-08-03 07:57:00,22026.8998149
2018-08-03 07:58:00,22004.4023399
2018-08-03 07:59:00,21999.9028449
2018-08-03 08:00:00,21963.9068849
2018-08-03 08:01:00,21954.9078949
2018-08-03 08:02:00,21932.4104199
2018-08-03 08:03:00,21954.9078949
2018-08-03 08:04:00,21950.4083999
2018-08-03 08:05:00,21954.9078949
2018-08-03 08:06:00,21918.9119349
2018-08-03 08:07:00,21923.4114299
2018-08-03 08:08:00,21923.4114299
2018-08-03 08:09:00,21927.9109249
2018-08-03 08:10:00,21936.9099149
2018-08-03 08:11:00,21927.9109249
2018-08-03 08:12:00,21932.4104199
2018-08-03 08:13:00,21927.9109249
2018-08-03 08:14:00,21918.9119349
2018-08-03 08:15:00,21909.9129449
2018-08-03 08:16:00,21905.4134499
2018-08-03 08:17:00,21918.9119349
2018-08-03 08:18:00,21932.4104199
2018-08-03 08:19:00,21918.9119349
2018-08-03 08:20:00,21905.4134499
2018-08-03 08:21:00,21909.9129449
2018-08-03 08:22:00,21923.4114299
2018-08-03 08:23:00,21905.4134499
2018-08-03 08:24:00,21909.9129449
2018-08-03 08:25:00,21896.4144599
2018-08-03 08:26:00,21882.9159749
2018-08-03 08:27:00,21882.9159749
2018-08-03 08:28:00,21891.9149649
2018-08-03 08:29:00,21891.9149649
2018-08-03 08:30:00,21900.9139549
2018-08-03 08:31:00,21909.9129449
2018-08-03 08:32:00,21918.9119349
2018-08-03 08:33:00,21909.9129449
2018-08-03 08:34:00,21909.9129449
2018-08-03 08:35:00,21900.9139549
2018-08-03 08:36:00,21882.9159749
2018-08-03 08:37:00,21891.9149649
2018-08-03 08:38:00,21891.9149649
2018-08-03 08:39:00,21891.9149649
2018-08-03 08:40:00,21882.9159749
2018-08-03 08:41:00,21891.9149649
2018-08-03 08:42:00,21891.9149649
2018-08-03 08:43:00,21900.9139549
2018-08-03 08:44:00,21891.9149649
2018-08-03 08:45:00,21882.9159749
2018-08-03 08:46:00,21882.9159749
2018-08-03 08:47:00,21891.9149649
2018-08-03 08:48:00,21873.9169849
2018-08-03 08:49:00,21882.9159749
2018-08-03 08:50:00,21882.9159749
2018-08-03 08:51:00,21882.9159749
2018-08-03 08:52:00,21873.9169849
2018-08-03 08:53:00,21864.9179949
2018-08-03 08:54:00,21846.9200149
2018-08-03 08:55:00,21855.9190049
2018-08-03 08:56:00,21837.9210249
2018-08-03 08:57:00,21855.9190049
2018-08-03 08:58:00,21842.4205199
2018-08-03 08:59:00,21864.9179949
2018-08-03 09:00:00,21869.4174899
2018-08-03 09:01:00,21896.4144599
2018-08-03 09:02:00,21900.9139549
2018-08-03 09:03:00,21905.4134499
2018-08-03 09:04:00,21900.9139549
2018-08-03 09:05:00,21905.4134499
2018-08-03 09:06:00,21927.9109249
2018-08-03 09:07:00,21936.9099149
2018-08-03 09:08:00,21927.9109249
2018-08-03 09:09:00,21927.9109249
2018-08-03 09:10:00,21905.4134499
2018-08-03 09:11:00,21896.4144599
2018-08-03 09:12:00,21891.9149649
2018-08-03 09:13:00,21896.4144599
2018-08-03 09:14:00,21900.9139549
2018-08-03 09:15:00,21891.9149649
2018-08-03 09:16:00,21900.9139549
2018-08-03 09:17:00,21905.4134499
2018-08-03 09:18:00,21914.4124399
2018-08-03 09:19:00,21909.9129449
2018-08-03 09:20:00,21909.9129449
2018-08-03 09:21:00,21918.9119349
2018-08-03 09:22:00,21909.9129449
2018-08-03 09:23:00,21918.9119349
2018-08-03 09:24:00,21927.9109249
2018-08-03 09:25:00,21927.9109249
2018-08-03 09:26:00,21909.9129449
2018-08-03 09:27:00,21909.9129449
2018-08-03 09:28:00,21918.9119349
2018-08-03 09:29:00,21918.9119349
2018-08-03 09:30:00,21918.9119349
2018-08-03 09:31:00,21918.9119349
2018-08-03 09:32:00,21927.9109249
2018-08-03 09:33:00,21918.9119349
2018-08-03 09:34:00,21945.9089049
2018-08-03 09:35:00,21936.9099149
2018-08-03 09:36:00,21936.9099149
2018-08-03 09:37:00,21945.9089049
2018-08-03 09:38:00,21941.4094099
2018-08-03 09:39:00,21945.9089049
2018-08-03 09:40:00,21963.9068849
