,SXF
2018-02-20 07:12:00,14968.6628865
2018-02-20 07:13:00,14962.2099825
2018-02-20 07:14:00,14975.1157905
2018-02-20 07:15:00,14972.9648225
2018-02-20 07:16:00,14968.6628865
2018-02-20 07:17:00,14975.1157905
2018-02-20 07:18:00,14966.5119185
2018-02-20 07:19:00,14966.5119185
2018-02-20 07:20:00,14968.6628865
2018-02-20 07:21:00,14972.9648225
2018-02-20 07:22:00,14970.8138545
2018-02-20 07:23:00,14981.5686945
2018-02-20 07:24:00,14983.7196625
2018-02-20 07:25:00,14988.0215985
2018-02-20 07:26:00,14988.0215985
2018-02-20 07:27:00,14990.1725665
2018-02-20 07:28:00,14988.0215985
2018-02-20 07:29:00,14979.4177265
2018-02-20 07:30:00,14979.4177265
2018-02-20 07:31:00,14977.2667585
2018-02-20 07:32:00,14988.0215985
2018-02-20 07:33:00,14992.3235345
2018-02-20 07:34:00,15000.9274065
2018-02-20 07:35:00,15015.9841825
2018-02-20 07:36:00,15018.1351505
2018-02-20 07:37:00,15020.2861185
2018-02-20 07:38:00,15018.1351505
2018-02-20 07:39:00,15018.1351505
2018-02-20 07:40:00,15020.2861185
2018-02-20 07:41:00,15018.1351505
2018-02-20 07:42:00,15011.6822465
2018-02-20 07:43:00,15009.5312785
2018-02-20 07:44:00,15024.5880545
2018-02-20 07:45:00,15011.6822465
2018-02-20 07:46:00,15009.5312785
2018-02-20 07:47:00,15009.5312785
2018-02-20 07:48:00,15009.5312785
2018-02-20 07:49:00,15011.6822465
2018-02-20 07:50:00,15022.4370865
2018-02-20 07:51:00,15020.2861185
2018-02-20 07:52:00,15020.2861185
2018-02-20 07:53:00,15033.1919265
2018-02-20 07:54:00,15035.3428945
2018-02-20 07:55:00,15050.3996705
2018-02-20 07:56:00,15039.6448305
2018-02-20 07:57:00,15033.1919265
2018-02-20 07:58:00,15041.7957985
2018-02-20 07:59:00,15043.9467665
2018-02-20 08:00:00,15050.3996705
2018-02-20 08:01:00,15050.3996705
2018-02-20 08:02:00,15067.6074145
2018-02-20 08:03:00,15071.9093505
2018-02-20 08:04:00,15050.3996705
2018-02-20 08:05:00,15046.0977345
2018-02-20 08:06:00,15043.9467665
2018-02-20 08:07:00,15043.9467665
2018-02-20 08:08:00,15033.1919265
2018-02-20 08:09:00,15039.6448305
2018-02-20 08:10:00,15039.6448305
2018-02-20 08:11:00,15039.6448305
2018-02-20 08:12:00,15037.4938625
2018-02-20 08:13:00,15020.2861185
2018-02-20 08:14:00,15028.8899905
2018-02-20 08:29:00,15037.4938625
2018-02-20 08:30:00,15039.6448305
2018-02-20 08:31:00,15041.7957985
2018-02-20 08:32:00,15084.8151585
2018-02-20 08:33:00,15076.2112865
2018-02-20 08:34:00,15074.0603185
2018-02-20 08:35:00,15102.0229025
2018-02-20 08:36:00,15112.7777425
2018-02-20 08:37:00,15089.1170945
2018-02-20 08:38:00,15067.6074145
2018-02-20 08:39:00,15078.3622545
2018-02-20 08:40:00,15076.2112865
2018-02-20 08:41:00,15084.8151585
2018-02-20 08:42:00,15086.9661265
2018-02-20 08:43:00,15082.6641905
2018-02-20 08:44:00,15050.3996705
2018-02-20 08:45:00,15054.7016065
2018-02-20 08:46:00,15091.2680625
2018-02-20 08:47:00,15102.0229025
2018-02-20 08:48:00,15121.3816145
2018-02-20 08:49:00,15132.1364545
2018-02-20 08:50:00,15140.7403265
2018-02-20 08:51:00,15121.3816145
2018-02-20 08:52:00,15095.5699985
2018-02-20 08:53:00,15086.9661265
2018-02-20 08:54:00,15082.6641905
2018-02-20 08:55:00,15093.4190305
2018-02-20 08:56:00,15080.5132225
2018-02-20 08:57:00,15076.2112865
2018-02-20 08:58:00,15063.3054785
2018-02-20 08:59:00,15076.2112865
2018-02-20 09:00:00,15059.0035425
2018-02-20 09:01:00,15043.9467665
2018-02-20 09:02:00,15054.7016065
2018-02-20 09:03:00,15035.3428945
2018-02-20 09:04:00,15037.4938625
2018-02-20 09:05:00,15069.7583825
2018-02-20 09:06:00,15052.5506385
2018-02-20 09:07:00,15041.7957985
2018-02-20 09:08:00,15031.0409585
2018-02-20 09:09:00,15041.7957985
2018-02-20 09:10:00,15054.7016065
2018-02-20 09:11:00,15056.8525745
2018-02-20 09:12:00,15050.3996705
2018-02-20 09:13:00,15050.3996705
2018-02-20 09:14:00,15054.7016065
2018-02-20 09:15:00,15035.3428945
2018-02-20 09:16:00,15041.7957985
2018-02-20 09:17:00,15052.5506385
2018-02-20 09:18:00,15063.3054785
2018-02-20 09:19:00,15061.1545105
2018-02-20 09:20:00,15061.1545105
2018-02-20 09:21:00,15065.4564465
2018-02-20 09:22:00,15089.1170945
2018-02-20 09:23:00,15063.3054785
2018-02-20 09:24:00,15061.1545105
2018-02-20 09:25:00,15059.0035425
2018-02-20 09:26:00,15059.0035425
2018-02-20 09:27:00,15063.3054785
2018-02-20 09:28:00,15041.7957985
2018-02-20 09:29:00,15039.6448305
2018-02-20 09:30:00,15037.4938625
2018-02-20 09:31:00,15018.1351505
2018-02-20 09:32:00,14998.7764385
2018-02-20 09:33:00,14983.7196625
2018-02-20 09:34:00,14983.7196625
2018-02-20 09:35:00,14977.2667585
2018-02-20 09:36:00,14981.5686945
2018-02-20 09:37:00,14964.3609505
2018-02-20 09:38:00,14962.2099825
2018-02-20 09:39:00,14953.6061105
2018-02-20 09:40:00,14955.7570785
2018-02-20 09:41:00,14951.4551425
2018-02-20 09:42:00,14968.6628865
2018-02-20 09:43:00,14977.2667585
2018-02-20 09:44:00,14983.7196625
2018-02-20 09:45:00,14955.7570785
2018-02-20 09:46:00,14985.8706305
2018-02-20 09:47:00,14977.2667585
2018-02-20 09:48:00,14977.2667585
2018-02-20 09:49:00,14972.9648225
2018-02-20 09:50:00,14972.9648225
2018-02-20 09:51:00,14964.3609505
2018-02-20 09:52:00,14960.0590145
2018-02-20 09:53:00,14968.6628865
2018-02-20 09:54:00,14977.2667585
2018-02-20 09:55:00,14992.3235345
2018-02-20 09:56:00,14985.8706305
2018-02-20 09:57:00,14972.9648225
2018-02-20 09:58:00,14972.9648225
2018-02-20 09:59:00,14966.5119185
2018-02-20 10:00:00,14964.3609505
2018-02-20 10:01:00,14960.0590145
2018-02-20 10:02:00,14960.0590145
2018-02-20 10:03:00,14994.4745025
2018-02-20 10:04:00,15003.0783745
2018-02-20 10:05:00,15000.9274065
2018-02-20 10:06:00,15011.6822465
2018-02-20 10:07:00,15009.5312785
2018-02-20 10:08:00,15009.5312785
2018-02-20 10:09:00,14998.7764385
2018-02-20 10:10:00,14994.4745025
2018-02-20 10:11:00,14985.8706305
2018-02-20 10:12:00,14990.1725665
2018-02-20 10:13:00,14985.8706305
2018-02-20 10:14:00,14985.8706305
2018-02-20 10:15:00,14981.5686945
2018-02-20 10:16:00,14975.1157905
2018-02-20 10:17:00,14975.1157905
2018-02-20 10:18:00,14964.3609505
2018-02-20 10:19:00,14964.3609505
2018-02-20 10:20:00,14990.1725665
2018-02-20 10:21:00,15011.6822465
2018-02-20 10:22:00,15000.9274065
2018-02-20 10:23:00,14990.1725665
2018-02-20 10:24:00,14998.7764385
2018-02-20 10:25:00,15003.0783745
2018-02-20 10:26:00,15020.2861185
2018-02-20 10:27:00,15026.7390225
2018-02-20 10:28:00,15035.3428945
2018-02-20 10:29:00,15054.7016065
2018-02-20 10:30:00,15065.4564465
2018-02-20 10:31:00,15071.9093505
2018-02-20 10:32:00,15074.0603185
2018-02-20 10:33:00,15069.7583825
2018-02-20 10:34:00,15080.5132225
2018-02-20 10:35:00,15093.4190305
2018-02-20 10:36:00,15093.4190305
2018-02-20 10:37:00,15102.0229025
2018-02-20 10:38:00,15093.4190305
2018-02-20 10:39:00,15086.9661265
2018-02-20 10:40:00,15097.7209665
2018-02-20 10:41:00,15093.4190305
2018-02-20 10:42:00,15104.1738705
2018-02-20 10:43:00,15114.9287105
2018-02-20 10:44:00,15119.2306465
2018-02-20 10:45:00,15129.9854865
2018-02-20 10:46:00,15127.8345185
2018-02-20 10:47:00,15138.5893585
2018-02-20 10:48:00,15140.7403265
2018-02-20 10:49:00,15140.7403265
2018-02-20 10:50:00,15136.4383905
2018-02-20 10:51:00,15157.9480705
2018-02-20 10:52:00,15160.0990385
2018-02-20 10:53:00,15157.9480705
2018-02-20 10:54:00,15157.9480705
2018-02-20 10:55:00,15170.8538785
2018-02-20 10:56:00,15164.4009745
2018-02-20 10:57:00,15157.9480705
2018-02-20 10:58:00,15166.5519425
2018-02-20 10:59:00,15188.0616225
2018-02-20 11:00:00,15200.9674305
2018-02-20 11:01:00,15196.6654945
2018-02-20 11:02:00,15205.2693665
2018-02-20 11:03:00,15188.0616225
2018-02-20 11:04:00,15170.8538785
2018-02-20 11:05:00,15164.4009745
2018-02-20 11:06:00,15170.8538785
2018-02-20 11:07:00,15162.2500065
2018-02-20 11:08:00,15164.4009745
2018-02-20 11:09:00,15170.8538785
2018-02-20 11:10:00,15168.7029105
2018-02-20 11:11:00,15166.5519425
2018-02-20 11:12:00,15177.3067825
2018-02-20 11:13:00,15177.3067825
2018-02-20 11:14:00,15166.5519425
2018-02-20 11:15:00,15179.4577505
2018-02-20 11:16:00,15179.4577505
2018-02-20 11:17:00,15181.6087185
2018-02-20 11:18:00,15175.1558145
2018-02-20 11:19:00,15162.2500065
2018-02-20 11:20:00,15173.0048465
2018-02-20 11:21:00,15170.8538785
2018-02-20 11:22:00,15162.2500065
2018-02-20 11:23:00,15162.2500065
2018-02-20 11:24:00,15162.2500065
2018-02-20 11:25:00,15160.0990385
2018-02-20 11:26:00,15153.6461345
2018-02-20 11:27:00,15149.3441985
2018-02-20 11:28:00,15153.6461345
2018-02-20 11:29:00,15151.4951665
2018-02-20 11:30:00,15175.1558145
2018-02-20 11:31:00,15166.5519425
2018-02-20 11:32:00,15166.5519425
2018-02-20 11:33:00,15160.0990385
2018-02-20 11:34:00,15168.7029105
2018-02-20 11:35:00,15168.7029105
2018-02-20 11:36:00,15166.5519425
2018-02-20 11:37:00,15173.0048465
2018-02-20 11:38:00,15170.8538785
2018-02-20 11:39:00,15164.4009745
2018-02-20 11:40:00,15170.8538785
2018-02-20 11:41:00,15162.2500065
2018-02-20 11:42:00,15155.7971025
2018-02-20 11:43:00,15162.2500065
2018-02-20 11:44:00,15140.7403265
2018-02-20 11:45:00,15142.8912945
2018-02-20 11:46:00,15149.3441985
2018-02-20 11:47:00,15149.3441985
2018-02-20 11:48:00,15162.2500065
2018-02-20 11:49:00,15157.9480705
2018-02-20 11:50:00,15151.4951665
2018-02-20 11:51:00,15157.9480705
2018-02-20 11:52:00,15149.3441985
2018-02-20 11:53:00,15140.7403265
2018-02-20 11:54:00,15149.3441985
2018-02-20 11:55:00,15145.0422625
2018-02-20 11:56:00,15145.0422625
2018-02-20 11:57:00,15151.4951665
2018-02-20 11:58:00,15162.2500065
2018-02-20 11:59:00,15151.4951665
2018-02-20 12:00:00,15145.0422625
2018-02-20 12:01:00,15149.3441985
2018-02-20 12:02:00,15123.5325825
2018-02-20 12:03:00,15119.2306465
2018-02-20 12:04:00,15114.9287105
2018-02-20 12:05:00,15108.4758065
2018-02-20 12:06:00,15082.6641905
2018-02-20 12:07:00,15086.9661265
2018-02-20 12:08:00,15089.1170945
2018-02-20 12:09:00,15089.1170945
2018-02-20 12:10:00,15095.5699985
2018-02-20 12:11:00,15106.3248385
2018-02-20 12:12:00,15119.2306465
2018-02-20 12:13:00,15119.2306465
2018-02-20 12:14:00,15110.6267745
2018-02-20 12:15:00,15095.5699985
2018-02-20 12:16:00,15104.1738705
2018-02-20 12:17:00,15106.3248385
2018-02-20 12:18:00,15117.0796785
2018-02-20 12:19:00,15108.4758065
2018-02-20 12:20:00,15114.9287105
2018-02-20 12:21:00,15108.4758065
2018-02-20 12:22:00,15117.0796785
2018-02-20 12:23:00,15127.8345185
2018-02-20 12:24:00,15123.5325825
2018-02-20 12:25:00,15102.0229025
2018-02-20 12:26:00,15091.2680625
2018-02-20 12:27:00,15084.8151585
2018-02-20 12:28:00,15089.1170945
2018-02-20 12:29:00,15089.1170945
2018-02-20 12:30:00,15099.8719345
2018-02-20 12:31:00,15102.0229025
2018-02-20 12:32:00,15102.0229025
2018-02-20 12:33:00,15102.0229025
2018-02-20 12:34:00,15093.4190305
2018-02-20 12:35:00,15104.1738705
2018-02-20 12:36:00,15108.4758065
2018-02-20 12:37:00,15108.4758065
2018-02-20 12:38:00,15110.6267745
2018-02-20 12:39:00,15106.3248385
2018-02-20 12:40:00,15112.7777425
2018-02-20 12:41:00,15112.7777425
2018-02-20 12:42:00,15112.7777425
2018-02-20 12:43:00,15117.0796785
2018-02-20 12:44:00,15102.0229025
2018-02-20 12:45:00,15112.7777425
2018-02-20 12:46:00,15121.3816145
2018-02-20 12:47:00,15125.6835505
2018-02-20 12:48:00,15125.6835505
2018-02-20 12:49:00,15132.1364545
2018-02-20 12:50:00,15132.1364545
2018-02-20 12:51:00,15138.5893585
2018-02-20 12:52:00,15140.7403265
2018-02-20 12:53:00,15140.7403265
2018-02-20 12:54:00,15140.7403265
2018-02-20 12:55:00,15138.5893585
2018-02-20 12:56:00,15123.5325825
2018-02-20 12:57:00,15138.5893585
2018-02-20 12:58:00,15138.5893585
2018-02-20 12:59:00,15147.1932305
2018-02-20 13:00:00,15151.4951665
2018-02-20 13:01:00,15147.1932305
2018-02-20 13:02:00,15145.0422625
2018-02-20 13:03:00,15127.8345185
2018-02-20 13:04:00,15134.2874225
2018-02-20 13:05:00,15127.8345185
2018-02-20 13:06:00,15127.8345185
2018-02-20 13:07:00,15114.9287105
2018-02-20 13:08:00,15114.9287105
2018-02-20 13:09:00,15114.9287105
2018-02-20 13:10:00,15110.6267745
2018-02-20 13:11:00,15095.5699985
2018-02-20 13:12:00,15089.1170945
2018-02-20 13:13:00,15076.2112865
2018-02-20 13:14:00,15084.8151585
2018-02-20 13:15:00,15089.1170945
2018-02-20 13:16:00,15095.5699985
2018-02-20 13:17:00,15097.7209665
2018-02-20 13:18:00,15084.8151585
2018-02-20 13:19:00,15089.1170945
2018-02-20 13:20:00,15091.2680625
2018-02-20 13:21:00,15108.4758065
2018-02-20 13:22:00,15112.7777425
2018-02-20 13:23:00,15117.0796785
2018-02-20 13:24:00,15104.1738705
2018-02-20 13:25:00,15104.1738705
2018-02-20 13:26:00,15112.7777425
2018-02-20 13:27:00,15108.4758065
2018-02-20 13:28:00,15112.7777425
2018-02-20 13:29:00,15106.3248385
2018-02-20 13:30:00,15110.6267745
2018-02-20 13:31:00,15121.3816145
2018-02-20 13:32:00,15125.6835505
2018-02-20 13:33:00,15125.6835505
2018-02-20 13:34:00,15127.8345185
2018-02-20 13:35:00,15121.3816145
2018-02-20 13:36:00,15125.6835505
2018-02-20 13:37:00,15132.1364545
2018-02-20 13:38:00,15123.5325825
2018-02-20 13:39:00,15138.5893585
2018-02-20 13:40:00,15136.4383905
2018-02-20 13:41:00,15127.8345185
2018-02-20 13:42:00,15129.9854865
2018-02-20 13:43:00,15123.5325825
2018-02-20 13:44:00,15132.1364545
2018-02-20 13:45:00,15136.4383905
2018-02-20 13:46:00,15127.8345185
2018-02-20 13:47:00,15121.3816145
2018-02-20 13:48:00,15117.0796785
2018-02-20 13:49:00,15119.2306465
2018-02-20 13:50:00,15123.5325825
2018-02-20 13:51:00,15104.1738705
2018-02-20 13:52:00,15099.8719345
2018-02-20 13:53:00,15093.4190305
2018-02-20 13:54:00,15084.8151585
2018-02-20 13:55:00,15082.6641905
2018-02-20 13:56:00,15084.8151585
2018-02-20 13:57:00,15080.5132225
2018-02-20 13:58:00,15080.5132225
2018-02-20 13:59:00,15071.9093505
2018-02-20 14:00:00,15084.8151585
2018-02-20 14:01:00,15093.4190305
2018-02-20 14:02:00,15089.1170945
2018-02-20 14:03:00,15093.4190305
2018-02-20 14:04:00,15091.2680625
2018-02-20 14:05:00,15089.1170945
2018-02-20 14:06:00,15097.7209665
2018-02-20 14:07:00,15059.0035425
2018-02-20 14:08:00,15048.2487025
2018-02-20 14:09:00,15033.1919265
2018-02-20 14:10:00,15020.2861185
2018-02-20 14:11:00,15026.7390225
2018-02-20 14:12:00,15048.2487025
2018-02-20 14:13:00,15046.0977345
2018-02-20 14:14:00,15026.7390225
2018-02-20 14:15:00,15052.5506385
2018-02-20 14:16:00,15046.0977345
2018-02-20 14:17:00,15035.3428945
2018-02-20 14:18:00,15028.8899905
2018-02-20 14:19:00,15037.4938625
2018-02-20 14:20:00,15022.4370865
2018-02-20 14:21:00,15000.9274065
2018-02-20 14:22:00,15007.3803105
2018-02-20 14:23:00,14994.4745025
2018-02-20 14:24:00,15022.4370865
2018-02-20 14:25:00,15028.8899905
2018-02-20 14:26:00,15013.8332145
2018-02-20 14:27:00,15018.1351505
2018-02-20 14:28:00,15020.2861185
2018-02-20 14:29:00,15028.8899905
2018-02-20 14:30:00,15054.7016065
2018-02-20 14:31:00,15059.0035425
2018-02-20 14:32:00,15046.0977345
2018-02-20 14:33:00,15046.0977345
2018-02-20 14:34:00,15046.0977345
2018-02-20 14:35:00,15033.1919265
2018-02-20 14:36:00,15037.4938625
2018-02-20 14:37:00,15035.3428945
2018-02-20 14:38:00,15046.0977345
2018-02-20 14:39:00,15024.5880545
2018-02-20 14:40:00,15007.3803105
2018-02-20 14:41:00,15007.3803105
2018-02-20 14:42:00,15003.0783745
2018-02-20 14:43:00,15007.3803105
2018-02-20 14:44:00,14998.7764385
2018-02-20 14:45:00,15003.0783745
2018-02-20 14:46:00,15024.5880545
2018-02-20 14:47:00,15028.8899905
2018-02-20 14:48:00,15028.8899905
2018-02-20 14:49:00,15024.5880545
2018-02-20 14:50:00,15046.0977345
2018-02-20 14:51:00,15043.9467665
2018-02-20 14:52:00,15039.6448305
2018-02-20 14:53:00,15039.6448305
2018-02-20 14:54:00,15054.7016065
2018-02-20 14:55:00,15046.0977345
2018-02-20 14:56:00,15037.4938625
2018-02-20 14:57:00,15041.7957985
2018-02-20 14:58:00,15041.7957985
2018-02-20 14:59:00,15041.7957985
2018-02-20 15:00:00,15020.2861185
2018-02-20 15:01:00,15015.9841825
2018-02-20 15:02:00,14998.7764385
2018-02-20 15:03:00,14994.4745025
2018-02-20 15:04:00,14990.1725665
2018-02-20 15:05:00,15005.2293425
2018-02-20 15:06:00,15011.6822465
2018-02-20 15:07:00,15024.5880545
2018-02-20 15:08:00,15028.8899905
2018-02-20 15:09:00,15028.8899905
2018-02-20 15:10:00,15018.1351505
2018-02-20 15:11:00,15022.4370865
2018-02-20 15:12:00,15020.2861185
2018-02-20 15:13:00,15013.8332145
2018-02-20 15:14:00,15011.6822465
2018-02-21 04:59:00,14983.7196625
2018-02-21 05:00:00,15013.8332145
2018-02-21 05:01:00,15026.7390225
2018-02-21 05:02:00,15039.6448305
2018-02-21 05:03:00,15031.0409585
2018-02-21 05:04:00,15024.5880545
2018-02-21 05:05:00,15011.6822465
2018-02-21 05:06:00,15007.3803105
2018-02-21 05:07:00,15000.9274065
2018-02-21 05:08:00,15020.2861185
2018-02-21 05:09:00,15022.4370865
2018-02-21 05:10:00,15022.4370865
2018-02-21 05:11:00,15018.1351505
2018-02-21 05:12:00,15013.8332145
2018-02-21 05:13:00,15011.6822465
2018-02-21 05:14:00,15011.6822465
2018-02-21 05:15:00,15009.5312785
2018-02-21 05:16:00,15013.8332145
2018-02-21 05:17:00,15009.5312785
2018-02-21 05:18:00,15009.5312785
2018-02-21 05:19:00,14996.6254705
2018-02-21 05:20:00,14996.6254705
2018-02-21 05:21:00,15007.3803105
2018-02-21 05:22:00,15003.0783745
2018-02-21 05:23:00,15013.8332145
2018-02-21 05:24:00,15018.1351505
2018-02-21 05:25:00,15009.5312785
2018-02-21 05:26:00,15009.5312785
2018-02-21 05:27:00,15009.5312785
2018-02-21 05:28:00,15011.6822465
2018-02-21 05:29:00,15005.2293425
2018-02-21 05:30:00,14998.7764385
2018-02-21 05:31:00,14996.6254705
2018-02-21 05:32:00,14996.6254705
2018-02-21 05:33:00,14996.6254705
2018-02-21 05:34:00,14992.3235345
2018-02-21 05:35:00,14992.3235345
2018-02-21 05:36:00,14985.8706305
2018-02-21 05:37:00,14981.5686945
2018-02-21 05:38:00,14992.3235345
2018-02-21 05:39:00,14994.4745025
2018-02-21 05:40:00,15000.9274065
2018-02-21 05:41:00,14988.0215985
2018-02-21 05:42:00,14985.8706305
2018-02-21 05:43:00,14994.4745025
2018-02-21 05:44:00,14994.4745025
2018-02-21 05:45:00,14985.8706305
2018-02-21 05:46:00,14985.8706305
2018-02-21 05:47:00,14988.0215985
2018-02-21 05:48:00,14988.0215985
2018-02-21 05:49:00,14988.0215985
2018-02-21 05:50:00,14998.7764385
2018-02-21 05:51:00,15003.0783745
2018-02-21 05:52:00,15005.2293425
2018-02-21 05:53:00,15005.2293425
2018-02-21 05:54:00,15003.0783745
2018-02-21 05:55:00,15013.8332145
2018-02-21 05:56:00,15015.9841825
2018-02-21 05:57:00,15015.9841825
2018-02-21 05:58:00,15018.1351505
2018-02-21 05:59:00,15020.2861185
2018-02-21 06:00:00,15031.0409585
2018-02-21 06:01:00,15033.1919265
2018-02-21 06:02:00,15031.0409585
2018-02-21 06:03:00,15031.0409585
2018-02-21 06:04:00,15043.9467665
2018-02-21 06:05:00,15048.2487025
2018-02-21 06:06:00,15048.2487025
2018-02-21 06:07:00,15048.2487025
2018-02-21 06:08:00,15046.0977345
2018-02-21 06:09:00,15046.0977345
2018-02-21 06:10:00,15056.8525745
2018-02-21 06:11:00,15056.8525745
2018-02-21 06:12:00,15054.7016065
2018-02-21 06:13:00,15061.1545105
2018-02-21 06:14:00,15056.8525745
2018-02-21 06:15:00,15056.8525745
2018-02-21 06:16:00,15056.8525745
2018-02-21 06:17:00,15054.7016065
2018-02-21 06:18:00,15054.7016065
2018-02-21 06:19:00,15054.7016065
2018-02-21 06:20:00,15056.8525745
2018-02-21 06:21:00,15056.8525745
2018-02-21 06:22:00,15061.1545105
2018-02-21 06:23:00,15059.0035425
2018-02-21 06:24:00,15059.0035425
2018-02-21 06:25:00,15059.0035425
2018-02-21 06:26:00,15059.0035425
2018-02-21 06:27:00,15059.0035425
2018-02-21 06:28:00,15050.3996705
2018-02-21 06:29:00,15052.5506385
2018-02-21 06:30:00,15050.3996705
2018-02-21 06:31:00,15050.3996705
2018-02-21 06:32:00,15059.0035425
2018-02-21 06:33:00,15054.7016065
2018-02-21 06:34:00,15054.7016065
2018-02-21 06:35:00,15052.5506385
2018-02-21 06:36:00,15056.8525745
2018-02-21 06:37:00,15056.8525745
2018-02-21 06:38:00,15052.5506385
2018-02-21 06:39:00,15052.5506385
2018-02-21 06:40:00,15052.5506385
2018-02-21 06:41:00,15052.5506385
2018-02-21 06:42:00,15052.5506385
2018-02-21 06:43:00,15052.5506385
2018-02-21 06:44:00,15050.3996705
2018-02-21 06:45:00,15050.3996705
2018-02-21 06:46:00,15050.3996705
2018-02-21 06:47:00,15041.7957985
2018-02-21 06:48:00,15050.3996705
2018-02-21 06:49:00,15048.2487025
2018-02-21 06:50:00,15046.0977345
2018-02-21 06:51:00,15046.0977345
2018-02-21 06:52:00,15048.2487025
2018-02-21 06:53:00,15035.3428945
2018-02-21 06:54:00,15035.3428945
2018-02-21 06:55:00,15039.6448305
2018-02-21 06:56:00,15039.6448305
2018-02-21 06:57:00,15041.7957985
2018-02-21 06:58:00,15041.7957985
2018-02-21 06:59:00,15041.7957985
2018-02-21 07:00:00,15041.7957985
2018-02-21 07:01:00,15039.6448305
2018-02-21 07:02:00,15039.6448305
2018-02-21 07:03:00,15041.7957985
2018-02-21 07:04:00,15041.7957985
2018-02-21 07:05:00,15037.4938625
2018-02-21 07:06:00,15037.4938625
2018-02-21 07:07:00,15033.1919265
2018-02-21 07:08:00,15037.4938625
2018-02-21 07:09:00,15037.4938625
2018-02-21 07:10:00,15037.4938625
2018-02-21 07:11:00,15039.6448305
2018-02-21 07:12:00,15043.9467665
2018-02-21 07:13:00,15046.0977345
2018-02-21 07:14:00,15048.2487025
2018-02-21 07:15:00,15054.7016065
2018-02-21 07:16:00,15054.7016065
2018-02-21 07:17:00,15052.5506385
2018-02-21 07:18:00,15054.7016065
2018-02-21 07:19:00,15059.0035425
2018-02-21 07:20:00,15056.8525745
2018-02-21 07:21:00,15052.5506385
2018-02-21 07:22:00,15048.2487025
2018-02-21 07:23:00,15048.2487025
2018-02-21 07:24:00,15048.2487025
2018-02-21 07:25:00,15065.4564465
2018-02-21 07:26:00,15065.4564465
2018-02-21 07:27:00,15061.1545105
2018-02-21 07:28:00,15071.9093505
2018-02-21 07:29:00,15069.7583825
2018-02-21 07:30:00,15086.9661265
2018-02-21 07:31:00,15080.5132225
2018-02-21 07:32:00,15082.6641905
2018-02-21 07:33:00,15086.9661265
2018-02-21 07:34:00,15086.9661265
